Gene1,Gene2,Aag_Edge_Weight
USP19|10869,PTPN23|25930,2.1
USP35|57558,NDUFC2|4718,2.1
USP8|9101,AP4E1|23431,2.1
UTP6|55813,SUZ12|23512,2.1
VCPIP1|80124,IMPAD1|54928,2.1
VPS26B|112936,ACAD8|27034,2.1
VPS37A|137492,GTF2E2|2961,2.1
VPS37A|137492,INTS10|55174,2.1
VPS37A|137492,MAK16|84549,2.1
VPS39|23339,RPUSD2|27079,2.1
VPS45|11311,TMCO1|54499,2.1
VPS4A|27183,ACD|65057,2.1
VPS4A|27183,ATP6V0D1|9114,2.1
VPS72|6944,SF3B4|10262,2.1
VTA1|51534,ATG5|9474,2.1
VTA1|51534,BCLAF1|9774,2.1
VTA1|51534,FBXO30|84085,2.1
VTA1|51534,HBS1L|10767,2.1
WAC|51322,ABI1|10006,2.1
WAC|51322,ACBD5|91452,2.1
WAC|51322,RAB18|22931,2.1
WAS|7454,ITGAL|3683,2.1
WDR26|80232,FBXO28|23219,2.1
WDR74|54663,EIF1AD|84285,2.1
WDR76|79968,BUB1B|701,2.1
WDR76|79968,NUSAP1|51203,2.1
WDR90|197335,RHOT2|89941,2.1
WIPF2|147179,CASC3|22794,2.1
WRN|7486,VPS37A|137492,2.1
XIAP|331,STAG2|10735,2.1
XPO5|57510,BYSL|705,2.1
XPO5|57510,RPL7L1|285855,2.1
XRCC6|2547,NAGA|4668,2.1
YME1L1|10730,CUL2|8453,2.1
YWHAG|7532,VKORC1L1|154807,2.1
ZBTB11|27107,DCUN1D1|54165,2.1
ZBTB45|84878,TRIM28|10155,2.1
ZBTB6|10773,ZBTB43|23099,2.1
ZC3H14|79882,BAG5|9529,2.1
ZC3H14|79882,MARK3|4140,2.1
ZC3H15|55854,PRPF40A|55660,2.1
ZC3H3|23144,CYHR1|50626,2.1
ZC3H3|23144,TIGD5|84948,2.1
ZDHHC8|29801,TRMT2A|27037,2.1
ZER1|10444,NUP214|8021,2.1
ZFPL1|7542,SART1|9092,2.1
ZMAT5|55954,NF2|4771,2.1
ZMYM4|9202,ZMYM1|79830,2.1
ZMYND19|116225,WDR5|11091,2.1
ZNF148|7707,MYNN|55892,2.1
ZNF148|7707,TBC1D23|55773,2.1
ZNF20|7568,ZNF136|7695,2.1
ZNF212|7988,PAXIP1|22976,2.1
ZNF223|7766,ZNF211|10520,2.1
ZNF225|7768,ZNF224|7767,2.1
ZNF227|7770,ZNF225|7768,2.1
ZNF230|7773,ZNF224|7767,2.1
ZNF256|10172,ZNF211|10520,2.1
ZNF304|57343,ZNF234|10780,2.1
ZNF416|55659,ZNF256|10172,2.1
ZNF451|26036,KIAA1586|57691,2.1
ZNF529|57711,ZNF527|84503,2.1
ZNF550|162972,ZNF134|7693,2.1
ZNF622|90441,CCT5|22948,2.1
ZNF639|51193,CNBP|7555,2.1
ZNF644|84146,RPAP2|79871,2.1
ZNF687|57592,ISG20L2|81875,2.1
ZNF71|58491,ZNF470|388566,2.1
ZNF721|170960,HAUS3|79441,2.1
ZNF746|155061,REPIN1|29803,2.1
ZNF845|91664,ZNF611|81856,2.1
ZNRD1|30834,GTF2H4|2968,2.1
ZSCAN21|7589,ZNF3|7551,2.1
ZSCAN29|146050,LCMT2|9836,2.1
ZW10|9183,ARCN1|372,2.1
ZW10|9183,FAM118B|79607,2.1
ATP13A3|79572,ACAP2|23527,2.0
ATP6V1C1|528,ARFGEF1|10565,2.0
C16orf70|80262,ATP6V0D1|9114,2.0
C8B|732,APCS|325,2.0
CCNE2|9134,ATAD2|29028,2.0
CD86|942,AIF1|199,2.0
CNOT7|29883,AGPAT5|55326,2.0
COG2|22796,ARV1|64801,2.0
CORO1B|57175,ANKRD13D|338692,2.0
CSNK1G3|1456,C5orf24|134553,2.0
CSNK2B|1460,C6orf47|57827,2.0
CTTNBP2NL|55917,CSDE1|7812,2.0
CUL4A|8451,ARHGEF7|8874,2.0
CXCL11|6373,CXCL10|3627,2.0
CXorf36|79742,CD34|947,2.0
CYBB|1536,CD53|963,2.0
CYP2B6|1555,CFHR5|81494,2.0
DBR1|51163,ARMC8|25852,2.0
DCAF13|25879,ARMC1|55156,2.0
DCTN3|11258,CLTA|1211,2.0
DDX10|1662,CWF19L2|143884,2.0
DDX19A|55308,COG8|84342,2.0
DDX19B|11269,AARS|16,2.0
DEF8|54849,ANKRD11|29123,2.0
DGAT2L6|347516,AADACL3|126767,2.0
DHX29|54505,AP3B1|8546,2.0
DICER1|23405,BTBD7|55727,2.0
DNAJA1|3301,APTX|54840,2.0
DNAJC5|80331,ADRM1|11047,2.0
DNAJC9|23234,CHCHD1|118487,2.0
DNM2|1785,ATG4D|84971,2.0
DPM2|8818,CDK9|1025,2.0
DYNC1LI2|1783,CYB5B|80777,2.0
EIF3A|8661,ATE1|11101,2.0
ERH|2079,COX16|51241,2.0
ERLIN2|11160,ASH2L|9070,2.0
EXOC7|23265,ARMC7|79637,2.0
EXOSC3|51010,DCAF10|79269,2.0
EXOSC6|118460,DDX19A|55308,2.0
F9|2158,CFHR5|81494,2.0
FAF2|23197,CNOT6|57472,2.0
FAM126B|285172,CCNT2|905,2.0
FAU|2197,EEF1G|1937,2.0
FDX1|2230,DLAT|1737,2.0
FGG|2266,APOH|350,2.0
FLT4|2324,CXorf36|79742,2.0
FYTTD1|84248,DCUN1D1|54165,2.0
GAPVD1|26130,FBXW2|26190,2.0
GC|2638,AHSG|197,2.0
GC|2638,FGG|2266,2.0
GDI1|2664,FAM50A|9130,2.0
GFOD2|81577,CENPT|80152,2.0
GFOD2|81577,CES2|8824,2.0
GFOD2|81577,COG8|84342,2.0
GNA13|10672,FAM104A|84923,2.0
GNB1|2782,CAPZB|832,2.0
GOT2|2806,CIAPIN1|57019,2.0
GPATCH3|63906,DHDDS|79947,2.0
GPN2|54707,GPATCH3|63906,2.0
GTF2E2|2961,CNOT7|29883,2.0
GTF2H1|2965,COPB1|1315,2.0
HAUS4|54930,C14orf93|60686,2.0
HEATR5B|54497,BIRC6|57448,2.0
HELZ|9931,DCAF7|10238,2.0
HINFP|25988,C2CD2L|9854,2.0
HIRA|7290,CRKL|1399,2.0
HIST2H2BE|8349,HIST2H2AA3|8337,2.0
HLA-DPB1|3115,CIITA|4261,2.0
HLA-DRB1|3123,HLA-DMA|3108,2.0
HLA-DRB1|3123,HLA-DMB|3109,2.0
HLA-DRB5|3127,HLA-DRB1|3123,2.0
HNRNPA0|10949,FAM53C|51307,2.0
HRG|3273,APCS|325,2.0
HRG|3273,APOC3|345,2.0
HSF1|3297,CYC1|1537,2.0
HSF1|3297,DGAT1|8694,2.0
HSPA9|3313,CDC23|8697,2.0
HSPA9|3313,ETF1|2107,2.0
IKZF1|10320,HCLS1|3059,2.0
INTS2|57508,COIL|8161,2.0
INTS9|55756,ELP3|55140,2.0
ITGB2|3689,CD53|963,2.0
JOSD1|9929,GTPBP1|9567,2.0
KCTD2|23510,FTSJ3|117246,2.0
KCTD9|54793,ERI1|90459,2.0
KIF20A|10112,CCNB1|891,2.0
KIF5B|3799,CUL2|8453,2.0
KRT6C|286887,KRT16|3868,2.0
KRTAP10-4|386672,DRGX|644168,2.0
KRTAP10-5|386680,KRTAP10-2|386679,2.0
KRTAP12-3|386683,KRTAP12-1|353332,2.0
KRTAP3-1|83896,KRTAP11-1|337880,2.0
KRTAP4-11|653240,IL3|3562,2.0
KRTAP4-7|100132476,KRT35|3886,2.0
KRTAP4-7|100132476,KRTAP10-8|386681,2.0
KRTAP5-3|387266,KRTAP10-7|386675,2.0
KRTAP8-1|337879,IGLL1|3543,2.0
KRTAP9-8|83901,KRTAP9-4|85280,2.0
KRTAP9-9|81870,IGLL1|3543,2.0
KRTAP9-9|81870,KRTAP4-7|100132476,2.0
KTN1|3895,FANCM|57697,2.0
LARP1|23367,GEMIN5|25929,2.0
LCE6A|448835,LCE2D|353141,2.0
LCMT2|9836,AQR|9716,2.0
LECT2|3950,FGF21|26291,2.0
LEPROTL1|23484,ATP6V1B2|526,2.0
LETM1|3954,GAK|2580,2.0
LRRC14|9684,CPSF1|29894,2.0
LRRC45|201255,GPS1|2873,2.0
LRRC8C|84230,LRRC8B|23507,2.0
LSM1|27257,BRF2|55290,2.0
LSM10|84967,ATP6V0B|533,2.0
LSM10|84967,ERI3|79033,2.0
LSM5|23658,CHCHD2|51142,2.0
MADD|8567,AMBRA1|55626,2.0
MADD|8567,ARFGAP2|84364,2.0
MAF1|84232,DGAT1|8694,2.0
MAK16|84549,AGPAT5|55326,2.0
MAK16|84549,DCTN6|10671,2.0
MAK16|84549,GTF2E2|2961,2.0
MANF|7873,CALR|811,2.0
MAP1LC3B|81631,ARL2BP|23568,2.0
MAP2K2|5605,FKBP8|23770,2.0
MAP3K7|6885,CDC40|51362,2.0
MAPKAPK5|8550,EIF2B1|1967,2.0
MCAT|27349,CYB5R3|1727,2.0
MED4|29079,ALG5|29880,2.0
MED6|10001,ERH|2079,2.0
MFAP1|4236,INO80|54617,2.0
MKI67|4288,KIF11|3832,2.0
MKKS|8195,CRLS1|54675,2.0
MMRN2|79812,ESAM|90952,2.0
MON1B|22879,ADAT1|23536,2.0
MON1B|22879,ATXN1L|342371,2.0
MPHOSPH10|10199,LARP7|51574,2.0
MRFAP1|93621,CTBP1|1487,2.0
MRPL21|219927,CTTN|2017,2.0
MRPL55|128308,ARF1|375,2.0
MRPS17|51373,CCT6A|908,2.0
MRPS36|92259,COX7C|1350,2.0
MTA2|9219,HNRNPUL2|221092,2.0
MTCH2|23788,CKAP5|9793,2.0
MTFR1|9650,ARFGEF1|10565,2.0
MTFR1|9650,IMPA1|3612,2.0
MTIF3|219402,GTF3A|2971,2.0
MTMR3|8897,ASCC2|84164,2.0
MTMR9|66036,CNOT7|29883,2.0
MTOR|2475,ICMT|23463,2.0
MTX3|345778,AGGF1|55109,2.0
MUL1|79594,MFN2|9927,2.0
MYCT1|80177,CDH5|1003,2.0
MYO1F|4542,CYTH4|27128,2.0
NAA30|122830,MGAT2|4247,2.0
NARS2|79731,CLNS1A|1207,2.0
NBN|4683,MTDH|92140,2.0
NCAPG2|54892,EZH2|2146,2.0
NCF4|4689,MYO1F|4542,2.0
NCKAP1L|3071,APBB1IP|54518,2.0
NCKAP1L|3071,IKZF1|10320,2.0
NCOA6|23054,CBFA2T2|9139,2.0
NDUFA5|4698,BET1|10282,2.0
NDUFAF4|29078,COQ3|51805,2.0
NDUFB3|4709,HSPE1|3336,2.0
NDUFB4|4710,COX17|10063,2.0
NDUFB7|4713,COPE|11316,2.0
NEDD8|4738,C14orf119|55017,2.0
NEDD8|4738,CHMP4A|29082,2.0
NFAM1|150372,LILRB4|11006,2.0
NIPBL|25836,DNAJC21|134218,2.0
NKG7|4818,CD8A|925,2.0
NKG7|4818,GZMH|2999,2.0
NOP58|51602,BRIX1|55299,2.0
NR3C1|2908,DCTN4|51164,2.0
NRIP2|83714,ITFG2|55846,2.0
NSL1|25936,ANGEL2|90806,2.0
NUBP2|10101,E4F1|1877,2.0
NUDC|10726,GPATCH3|63906,2.0
NUDCD2|134492,MAT2B|27430,2.0
NUP133|55746,C1orf131|128061,2.0
NUP155|9631,MTMR12|54545,2.0
NUP205|23165,METTL2B|55798,2.0
OR10A2|341276,ADAD1|132612,2.0
OR10A7|121364,GNAT3|346562,2.0
OR10G4|390264,IL21|59067,2.0
OR11A1|26531,CSH1|1442,2.0
OR1B1|347169,CALCA|796,2.0
OR51B5|282763,OR51B4|79339,2.0
OR56A1|120796,ADAD1|132612,2.0
ORM2|5005,APCS|325,2.0
OXA1L|5018,APEX1|328,2.0
PABPC1|26986,EIF3H|8667,2.0
PACS2|23241,MTA1|9112,2.0
PAF1|54623,MED29|55588,2.0
PAIP1|10605,DNAJC21|134218,2.0
PAPOLA|10914,CPSF2|53981,2.0
PARK7|11315,EIF3I|8668,2.0
PCBP2|5094,EIF4B|1975,2.0
PCDH12|51294,ESAM|90952,2.0
PCID2|55795,ABHD13|84945,2.0
PES1|23481,EIF4ENIF1|56478,2.0
PEX16|9409,DGKZ|8525,2.0
PFDN1|5201,HARS|3035,2.0
PFN1|5216,EIF5AL1|143244,2.0
PHKB|5257,AP1G1|164,2.0
PHPT1|29085,EDF1|8721,2.0
PJA2|9867,FBXL17|64839,2.0
PLAA|9373,IFT74|80173,2.0
PLK4|10733,CCNA2|890,2.0
POLA2|23649,CDCA5|113130,2.0
POLD2|5425,EIF3B|8662,2.0
POLDIP3|84271,MCAT|27349,2.0
POLK|51426,FCHO2|115548,2.0
POLR2B|5431,AASDH|132949,2.0
POLR2C|5432,ARL2BP|23568,2.0
POLR2I|5438,COX6B1|1340,2.0
POLR2J|5439,ARF5|381,2.0
POLR2J|5439,BCL7B|9275,2.0
POM121|9883,MDH2|4191,2.0
PPAN|56342,KRI1|65095,2.0
PPFIA1|8500,INTS4|92105,2.0
PPFIA1|8500,NARS2|79731,2.0
PPIF|10105,GHITM|27069,2.0
PPIL2|23759,MED15|51586,2.0
PPP1R3A|5506,OR6C70|390327,2.0
PPP1R7|5510,EIF4E2|9470,2.0
PPP1R8|5511,GPATCH3|63906,2.0
PPP2CB|5516,CNOT7|29883,2.0
PPP2CB|5516,ELP3|55140,2.0
PPP2CB|5516,ERLIN2|11160,2.0
PPP2R5C|5527,GOLGA5|9950,2.0
PPP2R5C|5527,MARK3|4140,2.0
PPP2R5E|5529,NAA30|122830,2.0
PPRC1|23082,POLR3A|11128,2.0
PPWD1|23398,GPBP1|65056,2.0
PPWD1|23398,IPO11|51194,2.0
PRAMEF2|65122,MBD3L2|125997,2.0
PRAMEF2|65122,PRAMEF12|390999,2.0
PRAMEF20|645425,PRAMEF12|390999,2.0
PRAMEF8|391002,PRAMEF12|390999,2.0
PRAMEF9|343070,PRAMEF20|645425,2.0
PRDX5|25824,BANF1|8815,2.0
PRMT5|10419,APEX1|328,2.0
PRPF6|24148,GMEB2|26205,2.0
PRPS1|5631,MORF4L2|9643,2.0
PRR12|57479,CNOT3|4849,2.0
PRSS38|339501,OR6C76|390326,2.0
PSENEN|55851,CHMP2A|27243,2.0
PSMA2|5683,LSM5|23658,2.0
PSMA6|5687,EAPP|55837,2.0
PSMB1|5689,DYNLT1|6993,2.0
PSMB4|5692,MRPL24|79590,2.0
PSMC3|5702,NDUFS3|4722,2.0
PSMC6|5706,FKBP3|2287,2.0
PSMD12|5718,CLTC|1213,2.0
PSME3|10197,BECN1|8678,2.0
PTCD1|26024,MEPCE|56257,2.0
PTDSS1|9791,LAPTM4B|55353,2.0
PTRH2|51651,MRPL27|51264,2.0
PUS1|80324,NOC4L|79050,2.0
QRICH1|54870,PTPN23|25930,2.0
QSOX2|169714,CAMSAP1|157922,2.0
RAB18|22931,KIF5B|3799,2.0
RAB18|22931,MTPAP|55149,2.0
RAD21|5885,DCAF13|25879,2.0
RAD9A|5883,ANKRD13D|338692,2.0
RALGAPB|57148,ITCH|83737,2.0
RANBP1|5902,CDC45|8318,2.0
RANBP6|26953,AK3|50808,2.0
RBM17|84991,PRPF18|8559,2.0
RBM22|55696,DCTN4|51164,2.0
RBM39|9584,PRPF39|55015,2.0
RBM42|79171,RABAC1|10567,2.0
RCSD1|92241,GIMAP6|474344,2.0
REG1B|5968,ACTL6B|51412,2.0
RELA|5970,OTUB1|55611,2.0
REXO4|57109,ASB6|140459,2.0
RFC1|5981,PDS5A|23244,2.0
RHBDD2|57414,BCL7B|9275,2.0
RHOXF2B|727940,HTR1A|3350,2.0
RING1|6015,C6orf47|57827,2.0
RIOK2|55781,DHX29|54505,2.0
RNF11|26994,CMPK1|51727,2.0
RNF115|27246,POLR3C|10623,2.0
RNF126|55658,REXO1|57455,2.0
RNF146|81847,MED23|9439,2.0
RNF185|91445,PISD|23761,2.0
RNF187|149603,ARF1|375,2.0
RNF219|79596,FBXL3|26224,2.0
RNF4|6047,ADD1|118,2.0
RNF41|10193,CS|1431,2.0
RNF41|10193,DNAJC14|85406,2.0
RPF2|84154,C6orf203|51250,2.0
RPL13A|23521,RPL10|6134,2.0
RPL14|9045,QARS|5859,2.0
RPL18A|6142,RPL13A|23521,2.0
RPL27|6155,RPL23|9349,2.0
RPL27A|6157,EIF3F|8665,2.0
RPL28|6158,RPL13A|23521,2.0
RPL31|6160,EEF1B2|1933,2.0
RPL32|6161,NACA|4666,2.0
RPL36|25873,RPL28|6158,2.0
RPL37A|6168,RPL23A|6147,2.0
RPL37A|6168,RPL31|6160,2.0
RPL4|6124,RPL18A|6142,2.0
RPL5|6125,RPL31|6160,2.0
RPL5|6125,RPL4|6124,2.0
RPL7A|6130,RPL3|6122,2.0
RPL7L1|285855,CDC5L|988,2.0
RPLP0|6175,RPL41|6171,2.0
RPN2|6185,PIGT|51604,2.0
RPP21|79897,CSNK2B|1460,2.0
RPS10|6204,RPL6|6128,2.0
RPS14|6208,RPL13A|23521,2.0
RPS15|6209,RPL18A|6142,2.0
RPS15A|6210,RPL10A|4736,2.0
RPS15A|6210,RPL37A|6168,2.0
RPS16|6217,RPL28|6158,2.0
RPS17|6218,RPS15A|6210,2.0
RPS18|6222,RPS15A|6210,2.0
RPS2|6187,RPL10|6134,2.0
RPS2|6187,RPL28|6158,2.0
RPS2|6187,RPL36|25873,2.0
RPS2|6187,RPS11|6205,2.0
RPS23|6228,RPL4|6124,2.0
RPS24|6229,RPL26|6154,2.0
RPS24|6229,RPL6|6128,2.0
RPS27A|6233,RPL37A|6168,2.0
RPS27A|6233,RPLP0|6175,2.0
RPS27A|6233,RPS17|6218,2.0
RPS29|6235,RPL41|6171,2.0
RPS5|6193,RPL28|6158,2.0
RPS6KB1|6198,MED13|9969,2.0
RPS8|6202,RPL31|6160,2.0
RPS8|6202,RPLP0|6175,2.0
RPS8|6202,RPS17|6218,2.0
RPS8|6202,RPS7|6201,2.0
RPUSD2|27079,NDUFAF1|51103,2.0
RRP1|8568,PWP2|5822,2.0
RRP1B|23076,MCM3AP|8888,2.0
RSPRY1|89970,CNOT1|23019,2.0
RTEL1|51750,ARFRP1|10139,2.0
SAP18|10284,POMP|51371,2.0
SART1|9092,ARL2|402,2.0
SART1|9092,C11orf68|83638,2.0
SART1|9092,KAT5|10524,2.0
SBNO2|22904,DOT1L|84444,2.0
SCAP|22937,PTPN23|25930,2.0
SCGB2A2|4250,DCD|117159,2.0
SCYL2|55681,ACTR6|64431,2.0
SDHD|6392,FDX1|2230,2.0
SENP6|26054,MTO1|25821,2.0
SERPINA4|5267,CFHR5|81494,2.0
SF1|7536,MARK2|2011,2.0
SF3B2|10992,HNRNPUL2|221092,2.0
SGTA|6449,POLR2E|5434,2.0
SHARPIN|81858,GPAA1|8733,2.0
SI|6476,NPY|4852,2.0
SIGMAR1|10280,APTX|54840,2.0
SIGMAR1|10280,FANCG|2189,2.0
SIRT6|51548,DOHH|83475,2.0
SIT1|27240,CD3D|915,2.0
SIT1|27240,LCK|3932,2.0
SKP1|6500,HINT1|3094,2.0
SLC17A2|10246,CFHR5|81494,2.0
SLC17A4|10050,FGF21|26291,2.0
SLC22A12|116085,KRTAP12-2|353323,2.0
SLC22A12|116085,KRTAP17-1|83902,2.0
SLC25A5|292,CXorf56|63932,2.0
SLC25A5|292,PRPS1|5631,2.0
SLC2A4RG|56731,PPDPF|79144,2.0
SLC30A5|64924,GFM2|84340,2.0
SLC30A5|64924,IPO11|51194,2.0
SLC30A5|64924,RAD17|5884,2.0
SLMAP|7871,APPL1|26060,2.0
SMAD5|4090,C5orf24|134553,2.0
SMARCA5|8467,NAA15|80155,2.0
SMU1|55234,DCAF12|25853,2.0
SNAP47|116841,PARP1|142,2.0
SNAPC4|6621,EHMT1|79813,2.0
SNAPC4|6621,PMPCA|23203,2.0
SNRPB2|6629,NAA20|51126,2.0
SNRPC|6631,CSNK2B|1460,2.0
SNX14|57231,CD164|8763,2.0
SNX3|8724,FOXO3|2309,2.0
SNX6|58533,ACTR10|55860,2.0
SNX6|58533,EXOC5|10640,2.0
SNX6|58533,PSMC6|5706,2.0
SP3|6670,DCAF17|80067,2.0
SPATA7|55812,PPP2R5C|5527,2.0
SPG11|80208,AQR|9716,2.0
SPI1|6688,CYTH4|27128,2.0
SPIN1|10927,AGTPBP1|23287,2.0
SPP2|6694,AFM|173,2.0
SPP2|6694,SLCO1B3|28234,2.0
SPSB3|90864,E4F1|1877,2.0
SPSB3|90864,RHOT2|89941,2.0
SPTLC1|10558,ISCA1|81689,2.0
SPTLC1|10558,SPIN1|10927,2.0
SPTY2D1|144108,COPB1|1315,2.0
SRPK2|6733,CBLL1|79872,2.0
SSB|6741,LARP7|51574,2.0
SSNA1|8636,MRPL41|64975,2.0
SSSCA1|10534,PRDX5|25824,2.0
STATH|6779,PRB3|5544,2.0
STOML2|30968,GRHPR|9380,2.0
STOML2|30968,PIGO|84720,2.0
STT3A|3703,ARCN1|372,2.0
STYX|6815,PSMC6|5706,2.0
STYX|6815,SNX6|58533,2.0
SUPT4H1|6827,PSMC5|5705,2.0
SURF4|6836,SEC16A|9919,2.0
TACO1|51204,MRPL12|6182,2.0
TAF5L|27097,C1orf131|128061,2.0
TAF6|6878,COPS6|10980,2.0
TAF6|6878,POLR2J|5439,2.0
TAP2|6891,TAP1|6890,2.0
TAS2R1|50834,OR51M1|390059,2.0
TBC1D10C|374403,GZMA|3001,2.0
TBC1D13|54662,ANAPC2|29882,2.0
TBC1D13|54662,GPR107|57720,2.0
TBC1D13|54662,POMT1|10585,2.0
TBC1D17|79735,NR1H2|7376,2.0
TBC1D23|55773,MBNL1|4154,2.0
TBC1D3B|414059,TBC1D3|729873,2.0
TBCB|1155,POLR2I|5438,2.0
TBP|6908,PSMB1|5689,2.0
TCEAL3|85012,MORF4L2|9643,2.0
TCF20|6942,POLDIP3|84271,2.0
TFIP11|24144,AP1B1|162,2.0
THAP11|57215,EXOSC6|118460,2.0
THAP11|57215,GFOD2|81577,2.0
THAP3|90326,PEX14|5195,2.0
THAP7|80764,LZTR1|8216,2.0
THOC5|8563,DRG1|4733,2.0
TIAL1|7073,GLRX3|10539,2.0
TIGIT|201633,LCK|3932,2.0
TIMM13|26517,DDX49|54555,2.0
TM2D2|83877,DCTN6|10671,2.0
TM9SF1|10548,DAD1|1603,2.0
TMEM11|8834,MAP2K3|5606,2.0
TMEM128|85013,MRFAP1L1|114932,2.0
TMEM129|92305,GAK|2580,2.0
TMEM179B|374395,FKBP2|2286,2.0
TMEM179B|374395,MRPL49|740,2.0
TMEM208|29100,NUTF2|10204,2.0
TMEM33|55161,PDS5A|23244,2.0
TMEM68|137695,TGS1|96764,2.0
TMEM70|54968,POLR2K|5440,2.0
TMEM82|388595,PRODH2|58510,2.0
TMF1|7110,GOLGA4|2803,2.0
TMUB1|83590,FASTK|10922,2.0
TMX1|81542,EXOC5|10640,2.0
TNKS|8658,PPP2CB|5516,2.0
TOMM20|9804,HEATR1|55127,2.0
TOMM22|56993,JOSD1|9929,2.0
TOMM6|100188893,PFDN6|10471,2.0
TOP1MT|116447,EEF1D|1936,2.0
TOPORS|10210,DNAJA1|3301,2.0
TPD52L2|7165,PRPF6|24148,2.0
TPP2|7174,ERCC5|2073,2.0
TPP2|7174,IPO5|3843,2.0
TRAPPC3|27095,LSM10|84967,2.0
TRAPPC5|126003,CLPP|8192,2.0
TRAPPC5|126003,GADD45GIP1|90480,2.0
TRAPPC6B|122553,ATXN3|4287,2.0
TRIM23|373,MIER3|166968,2.0
TRIM44|54765,SBF2|81846,2.0
TRIM49|57093,TRIM43|129868,2.0
TRMT1|55621,CCDC130|81576,2.0
TRMT112|51504,FKBP2|2286,2.0
TSC2|7249,TELO2|9894,2.0
TSNAX|7257,ABCB10|23456,2.0
TSNAX|7257,C1orf131|128061,2.0
TSPO|706,MCAT|27349,2.0
TTC1|7265,PFDN1|5201,2.0
TUBGCP3|10426,TPP2|7174,2.0
TXNDC17|84817,MED31|51003,2.0
TXNDC9|10190,PSMD14|10213,2.0
TYROBP|7305,HCST|10870,2.0
UBA3|9039,PDE12|201626,2.0
UBAP1|51271,STOML2|30968,2.0
UBE2A|7319,NKRF|55922,2.0
UBE2D3|7323,EIF4E|1977,2.0
UBE2J2|118424,NOC2L|26155,2.0
UBE2L3|7332,MRPL40|64976,2.0
UBE2L3|7332,SNAP29|9342,2.0
UBE2V1|7335,DDX27|55661,2.0
UBE2V2|7336,MRPL13|28998,2.0
UBE4A|9354,PPP2R1B|5519,2.0
UBL5|59286,C19orf53|28974,2.0
UBLCP1|134510,SLU7|10569,2.0
UGT1A3|54659,CFHR2|3080,2.0
UHRF2|115426,RANBP6|26953,2.0
UQCR11|10975,NDUFA13|51079,2.0
URB2|9816,PARP1|142,2.0
URM1|81605,DPM2|8818,2.0
URM1|81605,TBC1D13|54662,2.0
USP20|10868,NUP214|8021,2.0
USP35|57558,KCTD21|283219,2.0
USP45|85015,CCNC|892,2.0
UTP14C|9724,COG3|83548,2.0
UTP23|84294,ARMC1|55156,2.0
UTP23|84294,DCAF13|25879,2.0
VAV1|7409,BIN2|51411,2.0
VAV1|7409,ITGB2|3689,2.0
VCP|7415,DCTN3|11258,2.0
VCP|7415,PIGO|84720,2.0
VCP|7415,UBAP2|55833,2.0
VCP|7415,UBE2R2|54926,2.0
VCPIP1|80124,STK3|6788,2.0
VDAC3|7419,POLB|5423,2.0
VEZF1|7716,MED13|9969,2.0
VPS13D|55187,KIF1B|23095,2.0
VPS18|57617,RPUSD2|27079,2.0
VPS25|84313,PSMD3|5709,2.0
VPS26A|9559,SAR1A|56681,2.0
VPS26B|112936,VPS11|55823,2.0
VPS28|51160,CYHR1|50626,2.0
VPS28|51160,SHARPIN|81858,2.0
VPS37C|55048,CCDC86|79080,2.0
VTI1B|10490,ATP6V1D|51382,2.0
WAC|51322,MLLT10|8028,2.0
WAS|7454,VAV1|7409,2.0
WASF2|10163,KPNA6|23633,2.0
WBP11|51729,DDX47|51202,2.0
WDFY1|57590,MRPL44|65080,2.0
WDR43|23160,CEBPZ|10153,2.0
WDR5|11091,BRD3|8019,2.0
WDR5|11091,PMPCA|23203,2.0
WDR5|11091,SNAPC4|6621,2.0
WDR55|54853,HMGXB3|22993,2.0
WDR74|54663,OTUB1|55611,2.0
WDR76|79968,RAD51|5888,2.0
WIZ|58525,MLLT1|4298,2.0
WRN|7486,MAK16|84549,2.0
XPO7|23039,EXTL3|2137,2.0
XPO7|23039,MTMR9|66036,2.0
XRCC6|2547,SLC25A17|10478,2.0
YAF2|10138,TWF1|5756,2.0
YKT6|10652,SEC61G|23480,2.0
YME1L1|10730,EPC1|80314,2.0
YME1L1|10730,MTPAP|55149,2.0
YTHDF1|54915,TPD52L2|7165,2.0
YTHDF3|253943,IMPAD1|54928,2.0
YTHDF3|253943,TRAM1|23471,2.0
YY1|7528,NAA30|122830,2.0
ZBTB12|221527,EHMT2|10919,2.0
ZBTB17|7709,MIIP|60672,2.0
ZBTB43|23099,ZBTB34|403341,2.0
ZBTB45|84878,AP2A1|160,2.0
ZBTB45|84878,PRR12|57479,2.0
ZBTB48|3104,THAP3|90326,2.0
ZC3H14|79882,GOLGA5|9950,2.0
ZC3H3|23144,COMMD5|28991,2.0
ZC3H3|23144,GRINA|2907,2.0
ZC3H3|23144,LRRC14|9684,2.0
ZC3H3|23144,PPP1R16A|84988,2.0
ZC3H7B|23264,EP300|2033,2.0
ZC3H7B|23264,ST13|6767,2.0
ZDHHC16|84287,EXOSC1|51013,2.0
ZDHHC6|64429,BCCIP|56647,2.0
ZER1|10444,ANAPC2|29882,2.0
ZER1|10444,URM1|81605,2.0
ZFP36|7538,DUSP1|1843,2.0
ZFP36|7538,JUNB|3726,2.0
ZGPAT|84619,ADRM1|11047,2.0
ZGPAT|84619,ARFGAP1|55738,2.0
ZGPAT|84619,TPD52L2|7165,2.0
