Gene1,Gene2,Aag_Edge_Weight
RNPS1|10921,MRPL28|10573,1.6
ROBO4|54538,MYCT1|80177,1.6
ROBO4|54538,PCDH12|51294,1.6
RPA1|6117,PRPF8|10594,1.6
RPAP2|79871,DR1|1810,1.6
RPAP2|79871,GTF2B|2959,1.6
RPL14|9045,QARS|5859,1.6
RPL15|6138,CRBN|51185,1.6
RPL18|6141,PRMT1|3276,1.6
RPL18A|6142,COPE|11316,1.6
RPL26L1|51121,NPM1|4869,1.6
RPL26L1|51121,NUDCD2|134492,1.6
RPL26L1|51121,PRELID1|27166,1.6
RPL29|6159,IMPDH2|3615,1.6
RPL3|6122,EEF2|1938,1.6
RPL30|6156,EIF3E|3646,1.6
RPL31|6160,RPL12|6136,1.6
RPL32|6161,RPL23A|6147,1.6
RPL32|6161,RPL31|6160,1.6
RPL35|11224,RPL18|6141,1.6
RPL36|25873,CLPP|8192,1.6
RPL36|25873,NDUFA11|126328,1.6
RPL36|25873,RPL18A|6142,1.6
RPL37A|6168,RPL11|6135,1.6
RPL37A|6168,RPL23A|6147,1.6
RPL37A|6168,RPL32|6161,1.6
RPL37A|6168,RPL34|6164,1.6
RPL38|6169,RPL12|6136,1.6
RPL38|6169,RPL14|9045,1.6
RPL38|6169,RPL31|6160,1.6
RPL4|6124,EIF3L|51386,1.6
RPL4|6124,EIF4B|1975,1.6
RPL4|6124,NACA|4666,1.6
RPL4|6124,RPL14|9045,1.6
RPL41|6171,EEF1A1|1915,1.6
RPL41|6171,NACA|4666,1.6
RPL41|6171,RNF41|10193,1.6
RPL5|6125,DPH5|51611,1.6
RPL5|6125,RPL10A|4736,1.6
RPL6|6128,RPL32|6161,1.6
RPL7A|6130,RPL31|6160,1.6
RPL7L1|285855,BYSL|705,1.6
RPL8|6132,EXOSC4|54512,1.6
RPN1|6184,MRPL3|11222,1.6
RPN1|6184,RAB7A|7879,1.6
RPN1|6184,RNF7|9616,1.6
RPP14|11102,PSMD6|9861,1.6
RPP21|79897,MEA1|4201,1.6
RPP21|79897,MRPL2|51069,1.6
RPP30|10556,EXOSC1|51013,1.6
RPP38|10557,DCLRE1C|64421,1.6
RPP38|10557,HSPA14|51182,1.6
RPRD1B|58490,DHX35|60625,1.6
RPRD2|23248,POGZ|23126,1.6
RPS10|6204,RPL32|6161,1.6
RPS11|6205,PIH1D1|55011,1.6
RPS11|6205,RPL27A|6157,1.6
RPS11|6205,RPL37A|6168,1.6
RPS15|6209,EIF3G|8666,1.6
RPS15|6209,LSM7|51690,1.6
RPS15|6209,NDUFS7|374291,1.6
RPS15|6209,RPL18A|6142,1.6
RPS17|6218,RPL6|6128,1.6
RPS18|6222,RPL27A|6157,1.6
RPS23|6228,RPL4|6124,1.6
RPS3|6188,FAU|2197,1.6
RPS3|6188,RPS25|6230,1.6
RPS3A|6189,RPL15|6138,1.6
RPS5|6193,RPL10A|4736,1.6
RPS6|6194,EEF1B2|1933,1.6
RPS6|6194,RPL7A|6130,1.6
RPS6KB2|6199,NDUFS8|4728,1.6
RPS6KB2|6199,NDUFV1|4723,1.6
RPS7|6201,RPL31|6160,1.6
RPS7|6201,RPL5|6125,1.6
RPS8|6202,EEF1G|1937,1.6
RPS8|6202,RPL13A|23521,1.6
RPS8|6202,RPL37A|6168,1.6
RPS8|6202,RPS23|6228,1.6
RPS8|6202,RPS3|6188,1.6
RPS8|6202,RPS6|6194,1.6
RPS8|6202,RPS7|6201,1.6
RPS9|6203,RPL10A|4736,1.6
RPS9|6203,RPL18A|6142,1.6
RPS9|6203,RPS3|6188,1.6
RPSA|3921,RPLP0|6175,1.6
RPUSD1|113000,GFER|2671,1.6
RPUSD4|84881,EI24|9538,1.6
RSAD2|91543,IFIT3|3437,1.6
RSBN1|54665,CAPZA1|829,1.6
RSC1A1|6248,DNAJC16|23341,1.6
RSRC1|51319,KPNA4|3840,1.6
RUFY1|80230,HNRNPAB|3182,1.6
SAFB|6294,PTBP1|5725,1.6
SAFB2|9667,HNRNPM|4670,1.6
SAMM50|25813,MCAT|27349,1.6
SAP18|10284,GTF3A|2971,1.6
SAP30BP|29115,KCTD2|23510,1.6
SARNP|84324,BLOC1S1|2647,1.6
SARNP|84324,PFDN5|5204,1.6
SARS2|54938,C19orf47|126526,1.6
SART1|9092,DRAP1|10589,1.6
SART3|9733,EP400|57634,1.6
SART3|9733,PTPN11|5781,1.6
SASH3|54440,ARHGAP30|257106,1.6
SASH3|54440,IKZF1|10320,1.6
SASH3|54440,LPXN|9404,1.6
SASH3|54440,NCKAP1L|3071,1.6
SASS6|163786,MTF2|22823,1.6
SCAF1|58506,PPP2R1A|5518,1.6
SCAMP3|10067,PYGO2|90780,1.6
SCAP|22937,IP6K1|9807,1.6
SCFD1|23256,HECTD1|25831,1.6
SCFD1|23256,NUBPL|80224,1.6
SCNM1|79005,ENSA|2029,1.6
SCRIB|23513,PPP1R16A|84988,1.6
SCYL1|57410,RELA|5970,1.6
SDAD1|55153,G3BP2|9908,1.6
SDF4|51150,DDOST|1650,1.6
SDHA|6389,BRD9|65980,1.6
SDHA|6389,NDUFS6|4726,1.6
SDHA|6389,NSUN2|54888,1.6
SDHB|6390,CDC42|998,1.6
SDHB|6390,MRTO4|51154,1.6
SDHB|6390,PARK7|11315,1.6
SEC16A|9919,GPR107|57720,1.6
SEC23B|10483,CRNKL1|51340,1.6
SEC24C|9632,AP3M1|26985,1.6
SEC61A1|29927,RPN1|6184,1.6
SEC61B|10952,NANS|54187,1.6
SEC63|11231,FOXO3|2309,1.6
SEH1L|81929,AFG3L2|10939,1.6
SENP2|59343,EIF2B5|8893,1.6
SENP2|59343,FXR1|8087,1.6
SENP2|59343,MFN1|55669,1.6
SENP2|59343,PAK2|5062,1.6
SENP5|205564,ACAP2|23527,1.6
SENP5|205564,OPA1|4976,1.6
SEPHS1|22929,GDI2|2665,1.6
SERF2|10169,NOP10|55505,1.6
SET|6418,GLE1|2733,1.6
SET|6418,RAD23B|5887,1.6
SETD2|29072,QRICH1|54870,1.6
SETD3|84193,MARK3|4140,1.6
SETX|23064,FBXW2|26190,1.6
SETX|23064,NUP214|8021,1.6
SETX|23064,SEC16A|9919,1.6
SF3A1|10291,EP300|2033,1.6
SF3A2|8175,RNF126|55658,1.6
SF3A3|10946,GNL2|29889,1.6
SF3B2|10992,EIF1AD|84285,1.6
SF3B4|10262,MRPL9|65005,1.6
SFT2D1|113402,PDCD2|5134,1.6
SGSM2|9905,DPH1|1801,1.6
SGTA|6449,BTBD2|55643,1.6
SGTA|6449,FARSA|2193,1.6
SGTA|6449,FZR1|51343,1.6
SH2B1|25970,RABEP2|79874,1.6
SH3GL1|6455,MAP2K2|5605,1.6
SH3GLB1|51100,HS2ST1|9653,1.6
SHARPIN|81858,DGAT1|8694,1.6
SHARPIN|81858,GRINA|2907,1.6
SHKBP1|92799,PAK4|10298,1.6
SIGLEC7|27036,LAIR1|3903,1.6
SIGLEC7|27036,LRRC25|126364,1.6
SIGLEC9|27180,C3AR1|719,1.6
SIK3|23387,RNF214|257160,1.6
SIKE1|80143,DDX20|11218,1.6
SIN3B|23309,CHERP|10523,1.6
SIN3B|23309,MYO9B|4650,1.6
SIPA1L3|23094,SAMD4B|55095,1.6
SIRT6|51548,APBA3|9546,1.6
SIRT6|51548,RNF126|55658,1.6
SIRT7|51547,CCDC137|339230,1.6
SIT1|27240,PTPRCAP|5790,1.6
SKIV2L|6499,DHX16|8449,1.6
SKP1|6500,COMMD10|51397,1.6
SLAIN2|57606,OCIAD1|54940,1.6
SLC12A4|6560,LCAT|3931,1.6
SLC17A6|57084,OR5M9|390162,1.6
SLC25A10|1468,DUS1L|64118,1.6
SLC25A11|8402,MPDU1|9526,1.6
SLC25A17|10478,ADSL|158,1.6
SLC25A22|79751,PHRF1|57661,1.6
SLC25A3|5250,RPLP0|6175,1.6
SLC25A32|81034,MTDH|92140,1.6
SLC25A44|9673,MSTO1|55154,1.6
SLC25A44|9673,PRCC|5546,1.6
SLC30A5|64924,AGGF1|55109,1.6
SLC35A5|55032,GTPBP8|29083,1.6
SLC35C2|51006,ACOT8|10005,1.6
SLC35E3|55508,CAND1|55832,1.6
SLC35E3|55508,MDM2|4193,1.6
SLC39A6|25800,ELP2|55250,1.6
SLC39A7|7922,LEMD2|221496,1.6
SLC39A9|55334,EIF2S1|1965,1.6
SLC39A9|55334,PIGH|5283,1.6
SLMAP|7871,PDCD6IP|10015,1.6
SMAD2|4087,IER3IP1|51124,1.6
SMAD2|4087,MBD1|4152,1.6
SMAD2|4087,NARS|4677,1.6
SMARCB1|6598,RANBP1|5902,1.6
SMC3|9126,SHOC2|8036,1.6
SMG6|23293,PAFAH1B1|5048,1.6
SMG6|23293,PELP1|27043,1.6
SMG6|23293,PITPNA|5306,1.6
SMU1|55234,NDUFB6|4712,1.6
SMU1|55234,NOL6|65083,1.6
SNAP23|8773,HAUS2|55142,1.6
SNAP47|116841,JMJD4|65094,1.6
SNAP47|116841,PARP1|142,1.6
SNIP1|79753,C1orf109|54955,1.6
SNRNP70|6625,LENG8|114823,1.6
SNRPB|6628,ITPA|3704,1.6
SNRPC|6631,FKBPL|63943,1.6
SNRPC|6631,GTF2H4|2968,1.6
SNRPD1|6632,ESCO1|114799,1.6
SNRPG|6637,BOLA3|388962,1.6
SNUPN|10073,MRPL46|26589,1.6
SNX13|23161,CCDC126|90693,1.6
SNX13|23161,NUPL2|11097,1.6
SNX14|57231,ATG5|9474,1.6
SNX20|124460,DOCK2|1794,1.6
SNX20|124460,IL21R|50615,1.6
SNX27|81609,POGZ|23126,1.6
SNX27|81609,RPRD2|23248,1.6
SNX3|8724,PCMT1|5110,1.6
SNX3|8724,RARS2|57038,1.6
SNX5|27131,NAA20|51126,1.6
SOCS4|122809,EXOC5|10640,1.6
SOS1|6654,NCOA1|8648,1.6
SPAG7|9552,SLC25A11|8402,1.6
SPARC|6678,COL3A1|1281,1.6
SPARC|6678,COL5A2|1290,1.6
SPEN|23013,ARID1A|8289,1.6
SPI1|6688,AIF1|199,1.6
SPI1|6688,C1QA|712,1.6
SPI1|6688,C1QC|714,1.6
SPTY2D1|144108,GTF2H1|2965,1.6
SRP14|6727,RPUSD2|27079,1.6
SRP19|6728,RIOK2|55781,1.6
SRP54|6729,BRMS1L|84312,1.6
SRP68|6730,KCTD2|23510,1.6
SRP72|6731,PAICS|10606,1.6
SRPK2|6733,RINT1|60561,1.6
SRRD|402055,PITPNB|23760,1.6
SRRM1|10250,EIF4G3|8672,1.6
SS18L2|51188,LSM3|27258,1.6
SSBP1|6742,NDUFB2|4708,1.6
SSNA1|8636,ANAPC2|29882,1.6
SSNA1|8636,PHPT1|29085,1.6
SSR3|6747,SLC33A1|9197,1.6
SSRP1|6749,CLP1|10978,1.6
SSRP1|6749,MTA2|9219,1.6
SSRP1|6749,SF3B2|10992,1.6
STAM|8027,GDI2|2665,1.6
STAT1|6772,GBP1|2633,1.6
STAU2|27067,ARFGEF1|10565,1.6
STK19|8859,RING1|6015,1.6
STK25|10494,ING5|84289,1.6
STK35|140901,PTPRA|5786,1.6
STRN3|29966,HEATR5A|25938,1.6
STT3A|3703,DPAGT1|1798,1.6
STUB1|10273,NDUFB10|4716,1.6
STUB1|10273,RHOT2|89941,1.6
STUB1|10273,SPSB3|90864,1.6
STX4|6810,CD2BP2|10421,1.6
STX5|6811,MED19|219541,1.6
SUCLA2|8803,ESD|2098,1.6
SUMF2|25870,CCT6A|908,1.6
SUMF2|25870,CHCHD2|51142,1.6
SUMO3|6612,PTTG1IP|754,1.6
SURF6|6838,SNAPC4|6621,1.6
SUZ12|23512,GOSR1|9527,1.6
SUZ12|23512,NUFIP2|57532,1.6
SYPL1|6856,PNPLA8|50640,1.6
TAB1|10454,DNAL4|10126,1.6
TACO1|51204,MRPL12|6182,1.6
TACO1|51204,MRPL38|64978,1.6
TACO1|51204,PHB|5245,1.6
TACO1|51204,SUPT4H1|6827,1.6
TADA2B|93624,ADD1|118,1.6
TADA2B|93624,MRFAP1|93621,1.6
TADA3|10474,OGG1|4968,1.6
TAF11|6882,RNF5|6048,1.6
TAF2|6873,RAD21|5885,1.6
TAF8|129685,RPL7L1|285855,1.6
TAF9|6880,MRPS27|23107,1.6
TAGLN|6876,LMOD1|25802,1.6
TAP1|6890,HLA-F|3134,1.6
TARBP2|6895,AAAS|8086,1.6
TARS|6897,CCT5|22948,1.6
TATDN1|83940,EIF3H|8667,1.6
TATDN2|9797,RBM15B|29890,1.6
TAZ|6901,EMD|2010,1.6
TAZ|6901,FAM3A|60343,1.6
TAZ|6901,FAM50A|9130,1.6
TBC1D10B|26000,CDIPT|10423,1.6
TBC1D10B|26000,FBXL19|54620,1.6
TBC1D10C|374403,PSTPIP1|9051,1.6
TBC1D23|55773,ATG3|64422,1.6
TBCA|6902,HINT1|3094,1.6
TBCA|6902,NSA2|10412,1.6
TBL3|10607,E4F1|1877,1.6
TBL3|10607,GFER|2671,1.6
TBL3|10607,NPRL3|8131,1.6
TBL3|10607,RPUSD1|113000,1.6
TBPL1|9519,HSF2|3298,1.6
TCEAL8|90843,ARMCX6|54470,1.6
TCP1|6950,REPS1|85021,1.6
TECPR2|9895,AKT1|207,1.6
TECPR2|9895,BRF1|2972,1.6
TECR|9524,RAD23A|5886,1.6
TELO2|9894,PIGQ|9091,1.6
TFCP2|7024,DIP2B|57609,1.6
TFE3|7030,PRICKLE3|4007,1.6
TFEC|22797,GPR65|8477,1.6
TGS1|96764,IMPAD1|54928,1.6
TGS1|96764,MRPL15|29088,1.6
TGS1|96764,RB1CC1|9821,1.6
TGS1|96764,TCEA1|6917,1.6
THAP5|168451,SYPL1|6856,1.6
THAP7|80764,SNAP29|9342,1.6
THOC5|8563,NIPSNAP1|8508,1.6
THOP1|7064,LMNB2|84823,1.6
THOP1|7064,MAP2K2|5605,1.6
THYN1|29087,ACAD8|27034,1.6
TIAF1|9220,MYO18A|399687,1.6
TIAL1|7073,IKZF5|64376,1.6
TIMM13|26517,NDUFA11|126328,1.6
TIMM17B|10245,CCDC22|28952,1.6
TIMM22|29928,PFN1|5216,1.6
TIMM44|10469,GADD45GIP1|90480,1.6
TIMM44|10469,NDUFA11|126328,1.6
TIMM44|10469,PPAN|56342,1.6
TIMM50|92609,COX6B1|1340,1.6
TIMM50|92609,FBL|2091,1.6
TIMM50|92609,SARS2|54938,1.6
TIMM8B|26521,CWC15|51503,1.6
TIMM8B|26521,PTS|5805,1.6
TIPRL|261726,BLZF1|8548,1.6
TJAP1|93643,GTPBP2|54676,1.6
TLK2|11011,BPTF|2186,1.6
TM7SF3|51768,FGFR1OP2|26127,1.6
TM9SF1|10548,DCAF11|80344,1.6
TM9SF1|10548,NEDD8|4738,1.6
TM9SF2|9375,DNAJC3|5611,1.6
TM9SF4|9777,KIF3B|9371,1.6
TMBIM6|7009,COPZ1|22818,1.6
TMCO3|55002,CUL4A|8451,1.6
TMED2|10959,MAPKAPK5|8550,1.6
TMED7|51014,PPP2CA|5515,1.6
TMED9|54732,ERGIC1|57222,1.6
TMEM104|54868,GRB2|2885,1.6
TMEM11|8834,MAP2K3|5606,1.6
TMEM128|85013,RAB28|9364,1.6
TMEM147|10430,SDHAF1|644096,1.6
TMEM161A|54929,DDX49|54555,1.6
TMEM167B|56900,GNAI3|2773,1.6
TMEM167B|56900,SLC30A7|148867,1.6
TMEM167B|56900,STXBP3|6814,1.6
TMEM184C|55751,CLCN3|1182,1.6
TMEM185A|84548,SLC10A3|8273,1.6
TMEM199|147007,ERAL1|26284,1.6
TMEM199|147007,SDF2|6388,1.6
TMEM203|94107,EDF1|8721,1.6
TMEM223|79064,POLR2G|5436,1.6
TMEM39A|55254,TBC1D23|55773,1.6
TMEM63B|55362,MRPL14|64928,1.6
TMTC3|160418,NEDD1|121441,1.6
TMX1|81542,PSMC6|5706,1.6
TNFAIP8L2|79626,DOK2|9046,1.6
TNKS2|80351,IDE|3416,1.6
TNPO2|30000,ILF3|3609,1.6
TOLLIP|54472,RNH1|6050,1.6
TOMM20|9804,GNPAT|8443,1.6
TOMM20|9804,RBM34|23029,1.6
TOMM22|56993,CBY1|25776,1.6
TOMM22|56993,EIF3D|8664,1.6
TOMM5|401505,APTX|54840,1.6
TOMM5|401505,CLTA|1211,1.6
TOMM6|100188893,MEA1|4201,1.6
TOMM6|100188893,MED20|9477,1.6
TOP3A|7156,ALKBH5|54890,1.6
TOP3A|7156,FLII|2314,1.6
TOP3B|8940,LZTR1|8216,1.6
TOPBP1|11073,ATR|545,1.6
TOPBP1|11073,DHX36|170506,1.6
TOPBP1|11073,DNAJC13|23317,1.6
TOPORS|10210,APTX|54840,1.6
TOPORS|10210,RNF38|152006,1.6
TOR1A|1861,C9orf78|51759,1.6
TOR1A|1861,DOLK|22845,1.6
TOX4|9878,APEX1|328,1.6
TOX4|9878,DCAF11|80344,1.6
TOX4|9878,GMPR2|51292,1.6
TP53BP2|7159,PARP1|142,1.6
TPCN2|219931,IGHMBP2|3508,1.6
TPD52L2|7165,PSMA7|5688,1.6
TPI1|7167,MLF2|8079,1.6
TPI1|7167,NDUFA9|4704,1.6
TPP2|7174,CUL4A|8451,1.6
TPP2|7174,DIS3|22894,1.6
TPP2|7174,RBM26|64062,1.6
TPR|7175,SMG7|9887,1.6
TPX2|22974,KIFC1|3833,1.6
TRAF3IP3|80342,RASAL3|64926,1.6
TRAF3IP3|80342,SASH3|54440,1.6
TRAPPC1|58485,DERL2|51009,1.6
TRAPPC1|58485,PHF23|79142,1.6
TRAPPC1|58485,RNF167|26001,1.6
TRAPPC1|58485,SPAG7|9552,1.6
TRAPPC10|7109,PWP2|5822,1.6
TRAPPC10|7109,RRP1B|23076,1.6
TRAPPC2L|51693,APRT|353,1.6
TRAPPC3|27095,DNAJC8|22826,1.6
TRAPPC3|27095,EIF3I|8668,1.6
TRAPPC5|126003,ELOF1|84337,1.6
TRAPPC5|126003,LSM7|51690,1.6
TRAPPC6B|122553,PNN|5411,1.6
TRIAP1|51499,POP5|51367,1.6
TRIAP1|51499,RAN|5901,1.6
TRIM13|10206,MED4|29079,1.6
TRIM16L|147166,TRIM16|10626,1.6
TRIM28|10155,CNOT3|4849,1.6
TRIM28|10155,GRWD1|83743,1.6
TRIM39|56658,ABCF1|23,1.6
TRIM41|90933,TBC1D9B|23061,1.6
TRIM44|54765,CAPRIN1|4076,1.6
TRIM44|54765,TRAF6|7189,1.6
TRIP11|9321,ATG2B|55102,1.6
TRIP11|9321,DICER1|23405,1.6
TRMT1|55621,FARSA|2193,1.6
TRMT112|51504,POLR2G|5436,1.6
TRMT2A|27037,KLHL22|84861,1.6
TRMT2A|27037,RANBP1|5902,1.6
TRMT5|57570,TIMM9|26520,1.6
TRMT6|51605,FASTKD5|60493,1.6
TRMT61A|115708,BRF1|2972,1.6
TRNAU1AP|54952,DNAJC8|22826,1.6
TRPT1|83707,COX8A|1351,1.6
TRPT1|83707,TMEM223|79064,1.6
TRUB2|26995,FPGS|2356,1.6
TRUB2|26995,PSMB7|5695,1.6
TSC2|7249,RHOT2|89941,1.6
TSC22D4|81628,TAF6|6878,1.6
TSPAN31|6302,CDK4|1019,1.6
TSR1|55720,CRK|1398,1.6
TSR1|55720,EIF5AL1|143244,1.6
TSR1|55720,NUP88|4927,1.6
TSR2|90121,LAS1L|81887,1.6
TSTD2|158427,NCBP1|4686,1.6
TTC27|55622,CEBPZ|10153,1.6
TTC4|7268,PRPF38A|84950,1.6
TTC5|91875,TINF2|26277,1.6
TTC9C|283237,STX5|6811,1.6
TTF1|7270,SET|6418,1.6
TUBG1|7283,NMT1|4836,1.6
TUBGCP3|10426,PCID2|55795,1.6
TUBGCP3|10426,RNF219|79596,1.6
TUBGCP5|114791,NIPA2|81614,1.6
TUBGCP6|85378,BRD1|23774,1.6
TUBGCP6|85378,CHKB-CPT1B|386593,1.6
TUFM|7284,EIF3CL|728689,1.6
TULP3|7289,ATN1|1822,1.6
TUSC2|11334,SPCS1|28972,1.6
TXLNA|200081,PHACTR4|65979,1.6
TXN2|25828,PHF5A|84844,1.6
TXN2|25828,RPS19BP1|91582,1.6
TXNDC9|10190,MMADHC|27249,1.6
TXNL1|9352,IER3IP1|51124,1.6
TXNL4A|10907,TXNL1|9352,1.6
TYK2|7297,RAVER1|125950,1.6
TYROBP|7305,FCGR1A|2209,1.6
TYROBP|7305,FCGR1B|2210,1.6
TYROBP|7305,TNFAIP8L2|79626,1.6
TYSND1|219743,MRPS16|51021,1.6
TYW1|55253,BAZ1B|9031,1.6
TYW1|55253,RABGEF1|27342,1.6
U2AF1|7307,HMGN1|3150,1.6
U2AF1|7307,PWP2|5822,1.6
U2AF2|11338,PRPF31|26121,1.6
UBA1|7317,TFE3|7030,1.6
UBA2|10054,PDCD5|9141,1.6
UBA52|7311,RFXANK|8625,1.6
UBAP2L|9898,ASH1L|55870,1.6
UBAP2L|9898,CRTC2|200186,1.6
UBB|7314,COPS3|8533,1.6
UBE2D2|7322,CDC23|8697,1.6
UBE2D2|7322,ETF1|2107,1.6
UBE2D2|7322,PPP2CA|5515,1.6
UBE2D2|7322,UBE2B|7320,1.6
UBE2E1|7324,UBA3|9039,1.6
UBE2G1|7326,MAP2K4|6416,1.6
UBE2G1|7326,TSR1|55720,1.6
UBE2H|7328,TNPO3|23534,1.6
UBE2J2|118424,NOC2L|26155,1.6
UBE2K|3093,SLAIN2|57606,1.6
UBE2K|3093,SLC30A9|10463,1.6
UBE2L3|7332,SMARCB1|6598,1.6
UBE2L3|7332,SNAP29|9342,1.6
UBE2L6|9246,PSMB9|5698,1.6
UBE2O|63893,EXOC7|23265,1.6
UBE2Q1|55585,ADAR|103,1.6
UBE2Q1|55585,ASH1L|55870,1.6
UBE2Q1|55585,CRTC2|200186,1.6
UBE2Q1|55585,GATAD2B|57459,1.6
UBE2Q1|55585,RPRD2|23248,1.6
UBE2W|55284,MTFR1|9650,1.6
UBE2W|55284,PEX2|5828,1.6
UBE3B|89910,ATXN2|6311,1.6
UBE3C|9690,NOM1|64434,1.6
UBE4A|9354,ARHGEF12|23365,1.6
UBE4A|9354,DPAGT1|1798,1.6
UBL4A|8266,BCAP31|10134,1.6
UBL4A|8266,NSDHL|50814,1.6
UBL5|59286,NDUFA7|4701,1.6
UBN1|29855,GLYR1|84656,1.6
UBQLN1|29979,RAD23B|5887,1.6
UBQLN4|56893,GON4L|54856,1.6
UBR1|197131,AQR|9716,1.6
UBR1|197131,TP53BP1|7158,1.6
UBR7|55148,GLRX5|51218,1.6
UBXN6|80700,ALKBH7|84266,1.6
UBXN6|80700,CLPP|8192,1.6
UCKL1|54963,PSMA7|5688,1.6
UFM1|51569,COG3|83548,1.6
UGP2|7360,RAB1A|5861,1.6
UHRF1|29128,CHAF1A|10036,1.6
UHRF1BP1L|23074,SCYL2|55681,1.6
UMPS|7372,KPNA1|3836,1.6
UMPS|7372,NAA50|80218,1.6
UPF3A|65110,ARHGEF7|8874,1.6
UQCRC1|7384,TEX264|51368,1.6
UQCRQ|27089,PPP2CA|5515,1.6
URGCP|55665,CCM2|83605,1.6
URM1|81605,EDF1|8721,1.6
URM1|81605,NDUFA8|4702,1.6
URM1|81605,RPL35|11224,1.6
USF2|7392,LIN37|55957,1.6
USF2|7392,SDHAF1|644096,1.6
USP10|9100,ATMIN|23300,1.6
USP11|8237,UBA1|7317,1.6
USP14|9097,THOC1|9984,1.6
USP16|10600,GABPA|2551,1.6
USP19|10869,BAP1|8314,1.6
USP20|10868,EHMT1|79813,1.6
USP21|27005,PRCC|5546,1.6
USP32|84669,APPBP2|10513,1.6
USP33|23032,PKN2|5586,1.6
USP34|9736,ATAD2B|54454,1.6
USP34|9736,SOS1|6654,1.6
USP42|84132,CDK13|8621,1.6
USP42|84132,EIF2AK1|27102,1.6
USP42|84132,PURB|5814,1.6
USP8|9101,CLPX|10845,1.6
USP8|9101,UBE3A|7337,1.6
USP9Y|8287,DDX3Y|8653,1.6
UTP14A|10813,RBMX2|51634,1.6
UTP15|84135,RIOK2|55781,1.6
UTY|7404,EIF1AY|9086,1.6
VAC14|55697,DHX38|9785,1.6
VAMP3|9341,CDC42|998,1.6
VAPA|9218,CHMP1B|57132,1.6
VAPA|9218,PSMG2|56984,1.6
VARS|7407,EHMT2|10919,1.6
VBP1|7411,UBL4A|8266,1.6
VCP|7415,TLN1|7094,1.6
VCPIP1|80124,CSPP1|79848,1.6
VDAC3|7419,RNF170|81790,1.6
VHL|7428,CAPN7|23473,1.6
VHL|7428,UBP1|7342,1.6
VPS13D|55187,SPEN|23013,1.6
VPS16|64601,SNRPB|6628,1.6
VPS25|84313,PSME3|10197,1.6
VPS26A|9559,ASCC1|51008,1.6
VPS26A|9559,SAR1A|56681,1.6
VPS26B|112936,ACAD8|27034,1.6
VPS26B|112936,NCAPD3|23310,1.6
VPS26B|112936,SNX19|399979,1.6
VPS29|51699,COQ5|84274,1.6
VPS29|51699,COX6A1|1337,1.6
VPS29|51699,MAPKAPK5|8550,1.6
VPS29|51699,NUP37|79023,1.6
VPS29|51699,PPP1CC|5501,1.6
VPS29|51699,PSMD9|5715,1.6
VPS33A|65082,PSMD9|5715,1.6
VPS45|11311,ENSA|2029,1.6
VPS4A|27183,ACD|65057,1.6
VPS52|6293,RXRB|6257,1.6
VPS53|55275,PITPNA|5306,1.6
VPS72|6944,ILF2|3608,1.6
VPS72|6944,UBE2Q1|55585,1.6
VTA1|51534,NUP43|348995,1.6
VTA1|51534,PSMB1|5689,1.6
VTI1B|10490,MED6|10001,1.6
WAS|7454,FERMT3|83706,1.6
WASL|8976,NDUFA5|4698,1.6
WDR13|64743,PQBP1|10084,1.6
WDR20|91833,BTBD7|55727,1.6
WDR20|91833,CINP|51550,1.6
WDR20|91833,GOLGA5|9950,1.6
WDR20|91833,SETD3|84193,1.6
WDR26|80232,RAB3GAP2|25782,1.6
WDR3|10885,GDAP2|54834,1.6
WDR36|134430,HSPA4|3308,1.6
WDR36|134430,SRFBP1|153443,1.6
WDR36|134430,UTP15|84135,1.6
WDR44|54521,CUL4B|8450,1.6
WDR45|11152,OTUD5|55593,1.6
WDR45|11152,TIMM17B|10245,1.6
WDR46|9277,PFDN6|10471,1.6
WDR5|11091,BRD3|8019,1.6
WDR5|11091,EHMT1|79813,1.6
WDR5|11091,GTF3C5|9328,1.6
WDR5|11091,MRPS2|51116,1.6
WDR5|11091,SNAPC4|6621,1.6
WDR5|11091,SURF6|6838,1.6
WDR61|80349,ETFA|2108,1.6
WDR70|55100,NIPBL|25836,1.6
WDR74|54663,MRPL16|54948,1.6
