Gene1,Gene2,Aag_Edge_Weight
RPL29|6159,RPL12|6136,2.2
RPL29|6159,RPL15|6138,2.2
RPL37|6167,RPL35A|6165,2.2
RPL37A|6168,EEF1G|1937,2.2
RPL37A|6168,RPL17|6139,2.2
RPL37A|6168,RPL18A|6142,2.2
RPL37A|6168,RPL36|25873,2.2
RPL38|6169,RPL36|25873,2.2
RPL4|6124,EEF1B2|1933,2.2
RPL4|6124,EIF3L|51386,2.2
RPL4|6124,NACA|4666,2.2
RPL4|6124,RPL30|6156,2.2
RPL41|6171,PFDN5|5204,2.2
RPL5|6125,EEF1G|1937,2.2
RPL6|6128,RPL4|6124,2.2
RPL7|6129,EIF3L|51386,2.2
RPL7|6129,RPL30|6156,2.2
RPL7A|6130,RPL6|6128,2.2
RPLP0|6175,RPL6|6128,2.2
RPLP1|6176,RPL4|6124,2.2
RPS11|6205,FBL|2091,2.2
RPS11|6205,RPL22|6146,2.2
RPS13|6207,NACA|4666,2.2
RPS14|6208,RPL24|6152,2.2
RPS14|6208,RPL35A|6165,2.2
RPS15|6209,RPL18A|6142,2.2
RPS15A|6210,RPL18A|6142,2.2
RPS15A|6210,RPL26|6154,2.2
RPS15A|6210,RPL7A|6130,2.2
RPS18|6222,RPL12|6136,2.2
RPS18|6222,RPL26|6154,2.2
RPS2|6187,RPL11|6135,2.2
RPS20|6224,FAU|2197,2.2
RPS20|6224,RPL19|6143,2.2
RPS21|6227,FAU|2197,2.2
RPS21|6227,RPL18A|6142,2.2
RPS23|6228,RPL6|6128,2.2
RPS23|6228,RPS13|6207,2.2
RPS24|6229,NACA|4666,2.2
RPS24|6229,RPL24|6152,2.2
RPS24|6229,RPL6|6128,2.2
RPS24|6229,RPL7A|6130,2.2
RPS24|6229,RPS18|6222,2.2
RPS25|6230,RPL32|6161,2.2
RPS25|6230,RPS23|6228,2.2
RPS25|6230,RPS24|6229,2.2
RPS27A|6233,RPL17|6139,2.2
RPS27A|6233,RPL30|6156,2.2
RPS27A|6233,RPL32|6161,2.2
RPS27A|6233,RPS18|6222,2.2
RPS29|6235,RPS15A|6210,2.2
RPS3|6188,RPS24|6229,2.2
RPS4X|6191,RPL13|6137,2.2
RPS4X|6191,RPL3|6122,2.2
RPS4X|6191,RPL35A|6165,2.2
RPS4X|6191,RPL6|6128,2.2
RPS4X|6191,RPS18|6222,2.2
RPS7|6201,RPL35|11224,2.2
RPS7|6201,RPS15A|6210,2.2
RPS7|6201,RPS24|6229,2.2
RPS8|6202,RPS7|6201,2.2
RPS9|6203,RPL18|6141,2.2
RPS9|6203,RPL18A|6142,2.2
RPS9|6203,RPS11|6205,2.2
RPS9|6203,RPS19|6223,2.2
RPSA|3921,RPL29|6159,2.2
RRP8|23378,ILK|3611,2.2
RRP9|9136,ATRIP|84126,2.2
RSL1D1|26156,RPL7|6129,2.2
RUVBL2|10856,ERCC1|2067,2.2
SBF2|81846,DENND5A|23258,2.2
SDHAF1|644096,RBM42|79171,2.2
SEC24A|10802,PRRC1|133619,2.2
SEL1L|6400,CPSF2|53981,2.2
SHARPIN|81858,CYHR1|50626,2.2
SHPRH|257218,LATS1|9113,2.2
SIRT3|23410,PSMD13|5719,2.2
SLC38A5|92745,ABCG2|9429,2.2
SLC39A9|55334,GOLGA5|9950,2.2
SLC39A9|55334,RDH11|51109,2.2
SMAD5|4090,PRRC1|133619,2.2
SMARCA5|8467,NAA15|80155,2.2
SMPD1|6609,RNH1|6050,2.2
SNRNP40|9410,SF3A3|10946,2.2
SNRPD2|6633,RPS11|6205,2.2
SOCS4|122809,EXOC5|10640,2.2
SRM|6723,MRTO4|51154,2.2
STAT1|6772,PARP9|83666,2.2
STK25|10494,CAPN10|11132,2.2
SURF2|6835,EDF1|8721,2.2
SYK|6850,CSF1R|1436,2.2
TAF10|6881,MRPL17|63875,2.2
TAX1BP1|8887,HIBADH|11112,2.2
TBCB|1155,SDHAF1|644096,2.2
TBXAS1|6916,CD86|942,2.2
TMEM9B|56674,RNF141|50862,2.2
TNKS2|80351,TM9SF3|56889,2.2
TOMM22|56993,DRG1|4733,2.2
TPP2|7174,ERCC5|2073,2.2
TPX2|22974,CENPF|1063,2.2
TRUB1|142940,RAB11FIP2|22841,2.2
TSPAN31|6302,METTL1|4234,2.2
TSPYL4|23270,TSPYL1|7259,2.2
TTC14|151613,ARGLU1|55082,2.2
TULP4|56995,HBS1L|10767,2.2
TXN2|25828,TOMM22|56993,2.2
TYROBP|7305,LY86|9450,2.2
U2AF2|11338,CNOT3|4849,2.2
UBN2|254048,LUC7L2|51631,2.2
UQCR11|10975,NDUFA13|51079,2.2
UQCRH|7388,SDHB|6390,2.2
UQCRQ|27089,NDUFA2|4695,2.2
USP5|8078,COPS7A|50813,2.2
VAMP8|8673,C1QA|712,2.2
VAMP8|8673,GMFG|9535,2.2
VAV1|7409,HCK|3055,2.2
VCPIP1|80124,UBE2W|55284,2.2
VPS28|51160,CYC1|1537,2.2
VTI1B|10490,AHSA1|10598,2.2
WDFY3|23001,KIAA1109|84162,2.2
WDFY4|57705,NCKAP1L|3071,2.2
YME1L1|10730,LARP4B|23185,2.2
ZBTB25|7597,SYNJ2BP|55333,2.2
ZBTB45|84878,IRF2BP1|26145,2.2
ZC3H14|79882,TRIP11|9321,2.2
ZMYM5|9205,ZMYM2|7750,2.2
ZNF227|7770,ZNF225|7768,2.2
ZNF230|7773,ZNF223|7766,2.2
ZNF260|339324,ZFP30|22835,2.2
ZNF3|7551,MCM7|4176,2.2
ZNF304|57343,ZNF132|7691,2.2
ZNF324|25799,ZNF134|7693,2.2
ZNF324B|388569,ZNF134|7693,2.2
ZNF354B|117608,TRIM52|84851,2.2
ZNF410|57862,ALKBH1|8846,2.2
ZNF43|7594,ZNF100|163227,2.2
ZNF45|7596,ZNF227|7770,2.2
ZNF486|90649,ZNF430|80264,2.2
ZNF543|125919,ZNF134|7693,2.2
ZNF543|125919,ZNF304|57343,2.2
ZNF548|147694,ZNF17|7565,2.2
ZNF548|147694,ZNF264|9422,2.2
ZNF567|163081,ZNF420|147923,2.2
ZNF567|163081,ZNF566|84924,2.2
ZNF569|148266,ZFP30|22835,2.2
ZNF570|148268,ZNF383|163087,2.2
ZNF574|64763,GSK3A|2931,2.2
ZNF581|51545,RPL28|6158,2.2
ZNF585B|92285,ZNF570|148268,2.2
ZNF607|84775,ZFP30|22835,2.2
ZNF607|84775,ZNF569|148266,2.2
ZNF616|90317,ZNF614|80110,2.2
ZNF644|84146,PKN2|5586,2.2
ZNF644|84146,RLF|6018,2.2
ZNF655|79027,DMTF1|9988,2.2
ZNF680|340252,ZNF138|7697,2.2
ZNF707|286075,SCRIB|23513,2.2
ZNF709|163051,ZNF627|199692,2.2
ZNF746|155061,ZNF282|8427,2.2
ZNF766|90321,ZNF350|59348,2.2
ZNF775|285971,REPIN1|29803,2.2
ZNF776|284309,ZNF550|162972,2.2
ZNF786|136051,ZNF398|57541,2.2
ZNF787|126208,FIZ1|84922,2.2
ZNF787|126208,ZBTB45|84878,2.2
ZNF787|126208,ZNF524|147807,2.2
ZNF790|388536,ZNF260|339324,2.2
ZNF805|390980,ZNF548|147694,2.2
ZNF835|90485,PRR12|57479,2.2
ZNF839|55778,BRF1|2972,2.2
ZNF845|91664,ZNF765|91661,2.2
ZNHIT1|10467,ALKBH4|54784,2.2
ZNHIT1|10467,COPS6|10980,2.2
ZYG11B|79699,RNF11|26994,2.2
CALM3|808,AP2A1|160,2.1
CD86|942,C3AR1|719,2.1
CLPTM1|1209,AP2A1|160,2.1
COG6|57511,COG3|83548,2.1
CUL4A|8451,CDC16|8881,2.1
DAD1|1603,C14orf119|55017,2.1
DOCK2|1794,CSF1R|1436,2.1
EIF4B|1975,EIF3L|51386,2.1
EXD3|54932,CDK9|1025,2.1
EXOSC4|54512,EEF1D|1936,2.1
FLI1|2313,CASP10|843,2.1
GC|2638,APCS|325,2.1
GLRX5|51218,COX16|51241,2.1
GPAA1|8733,COMMD5|28991,2.1
GPRASP2|114928,BHLHB9|80823,2.1
GPSM3|63940,ARHGDIB|397,2.1
HIC2|23119,BRD1|23774,2.1
HSF1|3297,CYC1|1537,2.1
HSF1|3297,GPAA1|8733,2.1
IDI1|3422,HMGCS1|3157,2.1
IPO7|10527,CAPRIN1|4076,2.1
IREB2|3658,CTDSPL2|51496,2.1
ITGB2|3689,DOCK2|1794,2.1
KCNQ1|3784,ARPC1B|10095,2.1
KLC2|64837,CAMTA2|23125,2.1
KPNA6|23633,FOXJ3|22887,2.1
KRTCAP2|200185,DPM3|54344,2.1
LAPTM4B|55353,DCAF13|25879,2.1
LARP4B|23185,DIP2C|22982,2.1
LILRB4|11006,HAVCR2|84868,2.1
LPAR5|57121,APBB1IP|54518,2.1
LRP3|4037,LRFN3|79414,2.1
LRRC4B|94030,CACNG7|59284,2.1
LRWD1|222229,ALKBH4|54784,2.1
LUC7L3|51747,ARGLU1|55082,2.1
LY86|9450,HAVCR2|84868,2.1
MICALL1|85377,C22orf23|84645,2.1
MMRN2|79812,ESAM|90952,2.1
MOAP1|64112,CALM1|801,2.1
MOBP|4336,MBP|4155,2.1
MOSPD3|64598,ALKBH4|54784,2.1
MOSPD3|64598,GNB2|2783,2.1
MRPL51|51258,C12orf57|113246,2.1
MRPL52|122704,DAD1|1603,2.1
MRPS15|64960,LSM10|84967,2.1
MRPS31|10240,GTF2F2|2963,2.1
MRPS36|92259,COX7C|1350,2.1
MTOR|2475,KIF1B|23095,2.1
MYO1F|4542,CSF3R|1441,2.1
MYO1F|4542,DEF6|50619,2.1
NAA35|60560,GTF3C4|9329,2.1
NAT14|57106,CCDC106|29903,2.1
NCKAP1L|3071,HCK|3055,2.1
NDUFB7|4713,NDUFA11|126328,2.1
NDUFB9|4715,COX6C|1345,2.1
NDUFB9|4715,CYC1|1537,2.1
NOS3|4846,MMRN2|79812,2.1
NRAS|4893,BTF3L4|91408,2.1
NUFIP1|26747,KBTBD6|89890,2.1
PAF1|54623,ECH1|1891,2.1
PAN3|255967,COG3|83548,2.1
PAN3|255967,N4BP2L2|10443,2.1
PBRM1|55193,APPL1|26060,2.1
PCDHB14|56122,PCDHB13|56123,2.1
PCID2|55795,CUL4A|8451,2.1
PEF1|553115,MRPS15|64960,2.1
PES1|23481,DRG1|4733,2.1
PES1|23481,EIF3D|8664,2.1
PILRB|29990,GIGYF1|64599,2.1
PILRB|29990,NSUN5P2|260294,2.1
PLAA|9373,IFT74|80173,2.1
PLEKHJ1|55111,MBD3|53615,2.1
POLL|27343,MRPL43|84545,2.1
POLR2J|5439,BUD31|8896,2.1
POP7|10248,ARF5|381,2.1
PRMT1|3276,ERCC1|2067,2.1
PRPF18|8559,CDC123|8872,2.1
PRPF18|8559,GTPBP4|23560,2.1
PRPF31|26121,NOSIP|51070,2.1
PSMB7|5695,EDF1|8721,2.1
PSMB8|5696,HLA-B|3106,2.1
PSMC3|5702,HRAS|3265,2.1
PSMD8|5714,PSMC4|5704,2.1
PUF60|22827,CYC1|1537,2.1
PUS7|54517,DNAJC2|27000,2.1
RBM28|55131,NOM1|64434,2.1
RBM5|10181,ARIH2|10425,2.1
RECQL|5965,GOLT1B|51026,2.1
RLF|6018,DDX20|11218,2.1
RNH1|6050,PTDSS2|81490,2.1
RPF1|80135,GNG5|2787,2.1
RPL12|6136,EEF1G|1937,2.1
RPL12|6136,RPL10|6134,2.1
RPL18A|6142,EEF1D|1936,2.1
RPL18A|6142,EEF1G|1937,2.1
RPL24|6152,NACA|4666,2.1
RPL26|6154,RPL23|9349,2.1
RPL27A|6157,FAU|2197,2.1
RPL29|6159,IMPDH2|3615,2.1
RPL32|6161,RPL13|6137,2.1
RPL32|6161,RPL18A|6142,2.1
RPL34|6164,RPL23|9349,2.1
RPL35|11224,RPL24|6152,2.1
RPL35|11224,RPL32|6161,2.1
RPL35A|6165,RPL34|6164,2.1
RPL37|6167,RPL19|6143,2.1
RPL37|6167,RPL26|6154,2.1
RPL37|6167,RPL36|25873,2.1
RPL38|6169,RPL35A|6165,2.1
RPL5|6125,RPL35A|6165,2.1
RPL6|6128,RPL13|6137,2.1
RPL7A|6130,RPL15|6138,2.1
RPL7A|6130,RPL19|6143,2.1
RPL7A|6130,RPL26|6154,2.1
RPL7A|6130,RPL3|6122,2.1
RPL7A|6130,RPL7|6129,2.1
RPL8|6132,RPL30|6156,2.1
RPLP0|6175,EEF1G|1937,2.1
RPLP0|6175,EIF3L|51386,2.1
RPLP0|6175,RPL4|6124,2.1
RPP38|10557,CDC123|8872,2.1
RPS10|6204,RPL17|6139,2.1
RPS10|6204,RPL30|6156,2.1
RPS12|6206,EEF1A1|1915,2.1
RPS13|6207,RPL37|6167,2.1
RPS13|6207,RPL37A|6168,2.1
RPS14|6208,RPL14|9045,2.1
RPS14|6208,RPL19|6143,2.1
RPS14|6208,RPL7A|6130,2.1
RPS18|6222,EEF1B2|1933,2.1
RPS18|6222,RPL29|6159,2.1
RPS19|6223,RPL11|6135,2.1
RPS2|6187,RPL12|6136,2.1
RPS2|6187,RPLP0|6175,2.1
RPS2|6187,RPS16|6217,2.1
RPS20|6224,RPL14|9045,2.1
RPS20|6224,RPL37A|6168,2.1
RPS21|6227,RPL19|6143,2.1
RPS21|6227,RPL37|6167,2.1
RPS21|6227,RPS15A|6210,2.1
RPS23|6228,RPL3|6122,2.1
RPS23|6228,RPS21|6227,2.1
RPS24|6229,EEF1G|1937,2.1
RPS24|6229,RPL12|6136,2.1
RPS24|6229,RPL29|6159,2.1
RPS24|6229,RPS13|6207,2.1
RPS25|6230,EEF1G|1937,2.1
RPS25|6230,RPL23A|6147,2.1
RPS25|6230,RPL37|6167,2.1
RPS25|6230,RPS10|6204,2.1
RPS27A|6233,EIF3L|51386,2.1
RPS27A|6233,RPL23|9349,2.1
RPS27A|6233,RPL37|6167,2.1
RPS27A|6233,RPS15A|6210,2.1
RPS27A|6233,RPS24|6229,2.1
RPS29|6235,EEF1A1|1915,2.1
RPS29|6235,RPL36AL|6166,2.1
RPS29|6235,RPL37|6167,2.1
RPS29|6235,RPS12|6206,2.1
RPS29|6235,RPS27A|6233,2.1
RPS3|6188,RPL11|6135,2.1
RPS3|6188,RPS21|6227,2.1
RPS3A|6189,RPS27A|6233,2.1
RPS4X|6191,IGBP1|3476,2.1
RPS4X|6191,RPL4|6124,2.1
RPS4X|6191,RPL7|6129,2.1
RPS4X|6191,RPL7A|6130,2.1
RPS4X|6191,RPS13|6207,2.1
RPS4X|6191,RPS27A|6233,2.1
RPS6|6194,RPS3|6188,2.1
RPS7|6201,RPL19|6143,2.1
RPS7|6201,RPL35A|6165,2.1
RPS8|6202,DPH5|51611,2.1
RPS8|6202,RPL13A|23521,2.1
RPS8|6202,RPL19|6143,2.1
RPS8|6202,RPL30|6156,2.1
RPS8|6202,RPS11|6205,2.1
RPS8|6202,RPS3|6188,2.1
RPS9|6203,RPS21|6227,2.1
RPSA|3921,IMPDH2|3615,2.1
RSBN1|54665,RLF|6018,2.1
RUVBL2|10856,HSPBP1|23640,2.1
RUVBL2|10856,PTOV1|53635,2.1
SCAF1|58506,AKT1S1|84335,2.1
SEC24A|10802,AFF4|27125,2.1
SEC24A|10802,C5orf24|134553,2.1
SENP1|29843,ARID2|196528,2.1
SHARPIN|81858,EEF1D|1936,2.1
SLC2A3|6515,SLC2A14|144195,2.1
SMCHD1|23347,CEP192|55125,2.1
SNAPC3|6619,PSIP1|11168,2.1
SNRPE|6635,PPP1R15B|84919,2.1
SPG11|80208,AQR|9716,2.1
SPHK2|56848,IRF2BP1|26145,2.1
SPHK2|56848,MED25|81857,2.1
SRM|6723,NOC2L|26155,2.1
SRPK3|26576,PLXNB3|5365,2.1
SSU72|29101,PEF1|553115,2.1
STK11|6794,MED16|10025,2.1
STRN4|29888,PRMT1|3276,2.1
STX8|9482,COMMD1|150684,2.1
STXBP2|6813,MYO1F|4542,2.1
SUCLA2|8803,NDFIP2|54602,2.1
SUPT5H|6829,PAF1|54623,2.1
SURF2|6835,DPM2|8818,2.1
SYK|6850,SASH3|54440,2.1
SYNGR2|9144,RHOG|391,2.1
SYNJ2BP|55333,DCAF5|8816,2.1
TAF6|6878,PTCD1|26024,2.1
TAOK1|57551,NCOR1|9611,2.1
TAP2|6891,PSMB9|5698,2.1
TATDN1|83940,NSMCE2|286053,2.1
TCP1|6950,RMND1|55005,2.1
TET2|54790,SMARCAD1|56916,2.1
THAP4|51078,STK25|10494,2.1
TIGD5|84948,LRRC14|9684,2.1
TM9SF3|56889,ATAD1|84896,2.1
TMEM115|11070,SCAP|22937,2.1
TMEM126B|55863,TMEM126A|84233,2.1
TMEM147|10430,RBM42|79171,2.1
TMEM14C|51522,TMEM14B|81853,2.1
TNFAIP8L2|79626,LY86|9450,2.1
TOLLIP|54472,AP2A2|161,2.1
TOP2A|7153,MKI67|4288,2.1
TOX4|9878,SUPT16H|11198,2.1
TPT1|7178,RPL3|6122,2.1
TRAPPC3|27095,LSM10|84967,2.1
TRIP11|9321,BTBD7|55727,2.1
TSFM|10102,CDK4|1019,2.1
TSFM|10102,OS9|10956,2.1
TSPAN31|6302,OS9|10956,2.1
TSSC4|10078,ARFIP2|23647,2.1
TSSC4|10078,MOB2|81532,2.1
TSTA3|7264,DGAT1|8694,2.1
TYROBP|7305,FCER1G|2207,2.1
UBA52|7311,RPL32|6161,2.1
UBA52|7311,RPL35|11224,2.1
UBA52|7311,RPL37A|6168,2.1
UBA52|7311,RPS10|6204,2.1
UBE2J2|118424,PUSL1|126789,2.1
UBE2M|9040,PPP2R1A|5518,2.1
UBE3C|9690,KLHDC10|23008,2.1
UBR5|51366,TAF2|6873,2.1
UBR7|55148,CPSF2|53981,2.1
UBXN1|51035,AIP|9049,2.1
UBXN7|26043,TAOK1|57551,2.1
UCKL1|54963,RTEL1|51750,2.1
UGGT2|55757,ARGLU1|55082,2.1
UQCRQ|27089,NDUFA1|4694,2.1
USF2|7392,RBM42|79171,2.1
USP19|10869,DHX30|22907,2.1
USP19|10869,PTPN23|25930,2.1
USPL1|10208,DIS3|22894,2.1
UTP14C|9724,KBTBD7|84078,2.1
UTP23|84294,PHF20L1|51105,2.1
VPS28|51160,HSF1|3297,2.1
VPS28|51160,TSTA3|7264,2.1
VRK3|51231,RUVBL2|10856,2.1
WAS|7454,SPI1|6688,2.1
WBP4|11193,UFM1|51569,2.1
WDYHV1|55093,NDUFB9|4715,2.1
WDYHV1|55093,TATDN1|83940,2.1
XAB2|56949,SF3A2|8175,2.1
ZBTB45|84878,TRIM28|10155,2.1
ZBTB45|84878,UBE2M|9040,2.1
ZBTB48|3104,THAP3|90326,2.1
ZC3H14|79882,BTBD7|55727,2.1
ZC3H7B|23264,SBF1|6305,2.1
ZFP30|22835,ZFP14|57677,2.1
ZFP41|286128,LRRC14|9684,2.1
ZMYND11|10771,RAB18|22931,2.1
ZNF134|7693,ZNF132|7691,2.1
ZNF223|7766,ZNF222|7673,2.1
ZNF225|7768,ZNF223|7766,2.1
ZNF285|26974,ZNF235|9310,2.1
ZNF302|55900,ZNF30|90075,2.1
ZNF337|26152,ZNF133|7692,2.1
ZNF358|140467,PKN1|5585,2.1
ZNF384|171017,ATN1|1822,2.1
ZNF410|57862,EIF2S1|1965,2.1
ZNF410|57862,FCF1|51077,2.1
ZNF410|57862,MED6|10001,2.1
ZNF416|55659,ZNF304|57343,2.1
ZNF428|126299,PAFAH1B3|5050,2.1
ZNF441|126068,ZNF433|163059,2.1
ZNF444|55311,HSPBP1|23640,2.1
ZNF510|22869,TSTD2|158427,2.1
ZNF510|22869,ZFP37|7539,2.1
ZNF517|340385,TIGD5|84948,2.1
ZNF524|147807,NOSIP|51070,2.1
ZNF529|57711,ZFP14|57677,2.1
ZNF529|57711,ZFP30|22835,2.1
ZNF547|284306,ZNF419|79744,2.1
ZNF549|256051,ZNF304|57343,2.1
ZNF567|163081,ZNF527|84503,2.1
ZNF568|374900,ZNF461|92283,2.1
ZNF569|148266,ZNF566|84924,2.1
ZNF571|51276,ZNF529|57711,2.1
ZNF571|51276,ZNF569|148266,2.1
ZNF579|163033,CTU1|90353,2.1
ZNF579|163033,ZBTB45|84878,2.1
ZNF581|51545,RPL18|6141,2.1
ZNF581|51545,RPS9|6203,2.1
ZNF583|147949,ZNF470|388566,2.1
ZNF599|148103,ZNF181|339318,2.1
ZNF606|80095,ZNF416|55659,2.1
ZNF607|84775,ZNF461|92283,2.1
ZNF609|23060,ZNF592|9640,2.1
ZNF615|284370,ZNF304|57343,2.1
ZNF623|9831,JRK|8629,2.1
ZNF623|9831,ZNF250|58500,2.1
ZNF628|89887,SCAF1|58506,2.1
ZNF644|84146,TRIM33|51592,2.1
ZNF671|79891,ZNF549|256051,2.1
ZNF696|79943,ZFP41|286128,2.1
ZNF696|79943,ZNF517|340385,2.1
ZNF707|286075,CPSF1|29894,2.1
ZNF707|286075,ZNF696|79943,2.1
ZNF772|400720,ZNF134|7693,2.1
ZNF773|374928,ZNF549|256051,2.1
ZNF776|284309,ZNF264|9422,2.1
ZNF776|284309,ZNF548|147694,2.1
ZNF776|284309,ZNF615|284370,2.1
ZNF776|284309,ZNF773|374928,2.1
ZNF777|27153,ZNF746|155061,2.1
ZNF787|126208,HSPBP1|23640,2.1
ZNF790|388536,ZFP30|22835,2.1
ZNF790|388536,ZNF568|374900,2.1
ZNF805|390980,ZNF416|55659,2.1
ZNF805|390980,ZNF606|80095,2.1
ZNF805|390980,ZNF776|284309,2.1
ZNF814|730051,ZNF419|79744,2.1
ZNF841|284371,ZNF417|147687,2.1
ZNF841|284371,ZNF587|84914,2.1
ZNF845|91664,ZNF134|7693,2.1
ZNF879|345462,ZNF354A|6940,2.1
ZYG11B|79699,ANKRD13C|81573,2.1
ZYG11B|79699,PUM1|9698,2.1
ARPC1B|10095,ARHGDIB|397,2.0
CLCN7|1186,AMDHD2|51005,2.0
COL4A4|1286,COL4A3|1285,2.0
DCAF5|8816,BTBD7|55727,2.0
DGAT1|8694,CYC1|1537,2.0
E4F1|1877,ANKS3|124401,2.0
EID2B|126272,EID2|163126,2.0
EIF3H|8667,EEF1D|1936,2.0
ERG|2078,ABCB1|5243,2.0
ESAM|90952,CXorf36|79742,2.0
EXD3|54932,ANAPC2|29882,2.0
EXOSC4|54512,CYC1|1537,2.0
EXOSC7|23016,CCDC12|151903,2.0
FADS2|9415,FADS1|3992,2.0
FAM76B|143684,CREBZF|58487,2.0
FASTK|10922,ABCB8|11194,2.0
FEN1|2237,CDCA5|113130,2.0
FERMT3|83706,CD68|968,2.0
GARS|2617,ASNS|440,2.0
GDI2|2665,CDC123|8872,2.0
GIMAP4|55303,FLI1|2313,2.0
GIMAP6|474344,FLI1|2313,2.0
GIMAP8|155038,GIMAP7|168537,2.0
GMFB|2764,EXOC5|10640,2.0
GNB2|2783,ALKBH4|54784,2.0
GOPC|57120,CASP8AP2|9994,2.0
GOPC|57120,CDC40|51362,2.0
GPR34|2857,C3AR1|719,2.0
GPR34|2857,DOCK2|1794,2.0
GPSM3|63940,ABI3|51225,2.0
GRAP|10750,ESAM|90952,2.0
GTF2A1|2957,ATF2|1386,2.0
HINT2|84681,CREB3|10488,2.0
HLA-F|3134,HLA-B|3106,2.0
HSF1|3297,EEF1D|1936,2.0
HSPA14|51182,CDC123|8872,2.0
HSPA5|3309,CALR|811,2.0
HSPBP1|23640,FIZ1|84922,2.0
IDI1|3422,ACAT2|39,2.0
IDI2|91734,GTPBP4|23560,2.0
IKZF1|10320,CD53|963,2.0
INO80B|83444,DDTL|100037417,2.0
INSIG1|3638,HMGCR|3156,2.0
INSIG1|3638,HMGCS1|3157,2.0
IRF2BP1|26145,AKT1S1|84335,2.0
ITGAM|3684,DOCK2|1794,2.0
ITM2A|9452,ABCB1|5243,2.0
KIF2C|11004,CDCA8|55143,2.0
KIFC1|3833,HJURP|55355,2.0
KIN|22944,CDC123|8872,2.0
LAIR1|3903,ITGB2|3689,2.0
LAPTM5|7805,BTK|695,2.0
LGALS9|3965,FERMT3|83706,2.0
LSM10|84967,EIF3I|8668,2.0
LST1|7940,AIF1|199,2.0
LUC7L3|51747,FNBP4|23360,2.0
MAGOH|4116,GNL2|29889,2.0
MAP3K7|6885,CASP8AP2|9994,2.0
MCM6|4175,MCM4|4173,2.0
MDH1|4190,ATP6V1H|51606,2.0
MDM2|4193,CCT2|10576,2.0
MDM2|4193,CNOT2|4848,2.0
MDN1|23195,BIRC6|57448,2.0
MDN1|23195,HERC2|8924,2.0
MECR|51102,ERI3|79033,2.0
MED16|10025,MBD3|53615,2.0
MED25|81857,FUZ|80199,2.0
MED6|10001,ALKBH1|8846,2.0
METTL1|4234,CDK4|1019,2.0
MFN2|9927,KPNA6|23633,2.0
MMRN2|79812,ARHGEF15|22899,2.0
MMRN2|79812,ERG|2078,2.0
MOSPD3|64598,LRWD1|222229,2.0
MRPL12|6182,ANAPC11|51529,2.0
MRPL17|63875,ARFIP2|23647,2.0
MRPL23|6150,CHID1|66005,2.0
MRPS2|51116,ENDOG|2021,2.0
MTA1|9112,BRF1|2972,2.0
MTA1|9112,CCNK|8812,2.0
MTOR|2475,DFFA|1676,2.0
MTOR|2475,MFN2|9927,2.0
MVK|4598,MVD|4597,2.0
MYCT1|80177,ESAM|90952,2.0
N4BP2L2|10443,COG3|83548,2.0
N4BP2L2|10443,MRPS31|10240,2.0
NAA10|8260,FAM50A|9130,2.0
NACA|4666,IGBP1|3476,2.0
NCOA2|10499,HIPK3|10114,2.0
NDUFA12|55967,COX7C|1350,2.0
NDUFA7|4701,NDUFA13|51079,2.0
NDUFA9|4704,MRPL51|51258,2.0
NDUFB1|4707,COX7C|1350,2.0
NDUFB5|4711,MRPL47|57129,2.0
NDUFS4|4724,COX7C|1350,2.0
NDUFS5|4725,COX6B1|1340,2.0
NDUFS5|4725,MRPS15|64960,2.0
NDUFV2|4729,MYL12B|103910,2.0
NEDD8|4738,MRPL52|122704,2.0
NISCH|11188,IP6K1|9807,2.0
NOC2L|26155,ATAD3A|55210,2.0
NOSIP|51070,AKT1S1|84335,2.0
NOSIP|51070,LENG1|79165,2.0
NPAT|4863,CUL5|8065,2.0
NR1H2|7376,NAPA|8775,2.0
NSDHL|50814,ACAT2|39,2.0
NSDHL|50814,EBP|10682,2.0
NSDHL|50814,HMGCR|3156,2.0
NUDT1|4521,MAD1L1|8379,2.0
NUFIP1|26747,COG3|83548,2.0
NUP62|23636,GRWD1|83743,2.0
NUP62|23636,HNRNPUL1|11100,2.0
NUS1|116150,GOPC|57120,2.0
NUS1|116150,HSF2|3298,2.0
OXR1|55074,ATP6V1C1|528,2.0
PAFAH1B2|5049,EXOC6B|23233,2.0
PAXIP1|22976,NUP205|23165,2.0
PCDHB13|56123,PCDHB12|56124,2.0
PCID2|55795,CDC16|8881,2.0
PDAP1|11333,GNB2|2783,2.0
PDCD6IP|10015,NKTR|4820,2.0
PDCD7|10081,PARP16|54956,2.0
PEX1|5189,DMTF1|9988,2.0
PGAM4|441531,PGAM1|5223,2.0
PKN2|5586,MIER1|57708,2.0
POLR2E|5434,MBD3|53615,2.0
POLR2J|5439,COPS6|10980,2.0
POLR2L|5441,HRAS|3265,2.0
POMT2|29954,ABCD4|5826,2.0
PPA1|5464,CISD1|55847,2.0
PRDX3|10935,OAT|4942,2.0
PRELID1|27166,NHP2|55651,2.0
PREPL|9581,NSF|4905,2.0
PRKRIP1|79706,AP4M1|9179,2.0
PRMT1|3276,NUP62|23636,2.0
PRMT5|10419,APEX1|328,2.0
PRPF31|26121,FIZ1|84922,2.0
PRPF39|55015,MAP4K5|11183,2.0
PRR12|57479,MED25|81857,2.0
PSENEN|55851,COX6B1|1340,2.0
PSMB1|5689,DYNLT1|6993,2.0
PSMB5|5693,MRPL52|122704,2.0
