Gene1,Gene2,Aag_Edge_Weight
MRPS34|65993,E4F1|1877,1.7
MRPS35|60488,MED21|9412,1.7
MS4A6A|64231,C1QC|714,1.7
MS4A6A|64231,C3AR1|719,1.7
MS4A6A|64231,GPR34|2857,1.7
MSL2|55167,ASTE1|28990,1.7
MSR1|4481,C3AR1|719,1.7
MSR1|4481,FCGR3A|2214,1.7
MTA2|9219,INTS5|80789,1.7
MTAP|4507,KLHL9|55958,1.7
MTF2|22823,DNTTIP2|30836,1.7
MTF2|22823,DR1|1810,1.7
MTMR14|64419,JAGN1|84522,1.7
MTOR|2475,EXOSC10|5394,1.7
MTOR|2475,KIF1B|23095,1.7
MTPAP|55149,ABI1|10006,1.7
MTR|4548,HEATR1|55127,1.7
MTX1|4580,FLAD1|80308,1.7
MVD|4597,CHMP1A|5119,1.7
MYBBP1A|10514,DPH1|1801,1.7
MYBBP1A|10514,GEMIN4|50628,1.7
MYCT1|80177,CD93|22918,1.7
MYO1C|4641,INPP5K|51763,1.7
MYO1F|4542,ARHGAP9|64333,1.7
MYO1F|4542,ITGB2|3689,1.7
MYPOP|339344,GSK3A|2931,1.7
N4BP1|9683,LONP2|83752,1.7
NAA16|79612,MTRF1|9617,1.7
NAA25|80018,MAPKAPK5|8550,1.7
NACA|4666,HNRNPA1|3178,1.7
NADK|65220,GNB1|2782,1.7
NAE1|8883,DYNC1LI2|1783,1.7
NAP1L4|4676,CARS|833,1.7
NARS|4677,IER3IP1|51124,1.7
NARS|4677,LMAN1|3998,1.7
NARS2|79731,ALG8|79053,1.7
NCBP1|4686,IARS|3376,1.7
NCDN|23154,KIAA0319L|79932,1.7
NCKAP1L|3071,MYO1F|4542,1.7
NCLN|56926,AP3D1|8943,1.7
NDUFA12|55967,ARPC3|10094,1.7
NDUFA2|4695,COX7C|1350,1.7
NDUFA9|4704,C12orf4|57102,1.7
NDUFC2|4718,CLNS1A|1207,1.7
NDUFC2|4718,KCTD21|283219,1.7
NDUFS6|4726,EXOC3|11336,1.7
NDUFS7|374291,C19orf25|148223,1.7
NDUFS7|374291,MED16|10025,1.7
NEDD8|4738,GMPR2|51292,1.7
NEK7|140609,CDC73|79577,1.7
NEURL4|84461,MINK1|50488,1.7
NFATC3|4775,ATMIN|23300,1.7
NFKBIL1|4795,C6orf47|57827,1.7
NFRKB|4798,HINFP|25988,1.7
NFX1|4799,APTX|54840,1.7
NGRN|51335,AP3S2|10239,1.7
NGRN|51335,MRPL46|26589,1.7
NGRN|51335,MRPS11|64963,1.7
NID1|4811,LAMB1|3912,1.7
NID2|22795,LAMA4|3910,1.7
NID2|22795,NID1|4811,1.7
NIP7|51388,EXOSC6|118460,1.7
NIPBL|25836,LMBRD2|92255,1.7
NKIRAS2|28511,DNAJC7|7266,1.7
NKRF|55922,DKC1|1736,1.7
NME2|4831,MRPL27|51264,1.7
NOB1|28987,KARS|3735,1.7
NOL11|25926,AMZ2|51321,1.7
NOLC1|9221,NOC3L|64318,1.7
NOP14|8602,LETM1|3954,1.7
NOP16|51491,NHP2|55651,1.7
NOP2|4839,EMG1|10436,1.7
NOP2|4839,MLF2|8079,1.7
NOP58|51602,FARSB|10056,1.7
NOTCH4|4855,CDH5|1003,1.7
NPEPPS|9520,KPNB1|3837,1.7
NR2C2AP|126382,DDX49|54555,1.7
NSA2|10412,MRPS27|23107,1.7
NSDHL|50814,EMD|2010,1.7
NSUN2|54888,FASTKD3|79072,1.7
NUB1|51667,ABCF2|10061,1.7
NUBP2|10101,FLYWCH2|114984,1.7
NUDT5|11164,KIN|22944,1.7
NUFIP1|26747,COG3|83548,1.7
NUP133|55746,COG2|22796,1.7
NUP133|55746,HEATR1|55127,1.7
NUP155|9631,NIPBL|25836,1.7
NUP214|8021,NUP188|23511,1.7
NUP50|10762,ATXN10|25814,1.7
NUP54|53371,G3BP2|9908,1.7
NUP62|23636,CNOT3|4849,1.7
NUP93|9688,NUDT21|11051,1.7
NUTF2|10204,NAE1|8883,1.7
NVL|4931,FBXO28|23219,1.7
OAS3|4940,OAS2|4939,1.7
OIP5|11339,NUSAP1|51203,1.7
OPA1|4976,ACAP2|23527,1.7
OTUB1|55611,MARK2|2011,1.7
OVCA2|124641,MPDU1|9526,1.7
OXER1|165140,HAAO|23498,1.7
OXNAD1|92106,METTL6|131965,1.7
PACS2|23241,CDC42BPB|9578,1.7
PAIP1|10605,C5orf51|285636,1.7
PAK2|5062,DCUN1D1|54165,1.7
PALB2|79728,DCTN5|84516,1.7
PARG|8505,ERCC6|2074,1.7
PARL|55486,AP2M1|1173,1.7
PARL|55486,MRPL47|57129,1.7
PARP2|10038,NGDN|25983,1.7
PCDH12|51294,CLEC14A|161198,1.7
PCGF3|10336,CTBP1|1487,1.7
PCYT2|5833,DUS1L|64118,1.7
PDAP1|11333,BUD31|8896,1.7
PDCD2|5134,MRPL18|29074,1.7
PDGFRB|5159,OLFML1|283298,1.7
PDS5B|23047,N4BP2L2|10443,1.7
PECAM1|5175,CXorf36|79742,1.7
PEX1|5189,KRIT1|889,1.7
PEX5|5830,M6PR|4074,1.7
PFAS|5198,MYBBP1A|10514,1.7
PFAS|5198,NEURL4|84461,1.7
PFDN5|5204,BLOC1S1|2647,1.7
PGP|283871,NDUFB10|4716,1.7
PHB2|11331,NOP2|4839,1.7
PHF12|57649,FLOT2|2319,1.7
PHF12|57649,NEK8|284086,1.7
PHF20L1|51105,EFR3A|23167,1.7
PI4KB|5298,APH1A|51107,1.7
PI4KB|5298,CDC42SE1|56882,1.7
PIGH|5283,ATP6V1D|51382,1.7
PIK3C3|5289,DYM|54808,1.7
PIKFYVE|200576,CREB1|1385,1.7
PIKFYVE|200576,INO80D|54891,1.7
PILRB|29990,GIGYF1|64599,1.7
PIP4K2B|8396,CISD3|284106,1.7
PIP4K2B|8396,PCGF2|7703,1.7
PJA2|9867,AFF4|27125,1.7
PLAGL2|5326,ASXL1|171023,1.7
PLVAP|83483,BCL6B|255877,1.7
PLVAP|83483,PCDH12|51294,1.7
PLXDC1|57125,PDGFRB|5159,1.7
PNO1|56902,CCT4|10575,1.7
PNPO|55163,MRPL10|124995,1.7
POLDIP2|26073,FLOT2|2319,1.7
POLDIP3|84271,PACSIN2|11252,1.7
POLE|5426,KNTC1|9735,1.7
POLR1C|9533,MRPS18A|55168,1.7
POLR2B|5431,EXOC1|55763,1.7
POLR2E|5434,MBD3|53615,1.7
POLR2H|5437,EIF2B5|8893,1.7
POLR2J|5439,ARF5|381,1.7
POLR3D|661,CHMP7|91782,1.7
POLR3F|10621,ESF1|51575,1.7
POLRMT|5442,POLR2E|5434,1.7
POMGNT1|55624,LRRC41|10489,1.7
PPIA|5478,MRPS24|64951,1.7
PPIG|9360,CIR1|9541,1.7
PPIL4|85313,KATNA1|11104,1.7
PPIL4|85313,NUP43|348995,1.7
PPM1A|5494,NAA30|122830,1.7
PPME1|51400,POLD3|10714,1.7
PPOX|5498,NDUFS2|4720,1.7
PPP1CA|5499,AIP|9049,1.7
PPP1CA|5499,KDM2A|22992,1.7
PPP1R16A|84988,ARHGAP39|80728,1.7
PPP1R16A|84988,EXOSC4|54512,1.7
PPP1R16A|84988,MAF1|84232,1.7
PPP1R8|5511,PHACTR4|65979,1.7
PPP2R2A|5520,ELP3|55140,1.7
PPP2R5C|5527,PAPOLA|10914,1.7
PPP2R5D|5528,MED20|9477,1.7
PPP2R5E|5529,EIF2S1|1965,1.7
PPP3CB|5532,AP3M1|26985,1.7
PQLC2|54896,CAPZB|832,1.7
PRCC|5546,CRTC2|200186,1.7
PRCC|5546,HDGF|3068,1.7
PRKCSH|5589,CDC37|11140,1.7
PRR12|57479,AP2A1|160,1.7
PSENEN|55851,CAPNS1|826,1.7
PSMA1|5682,COPB1|1315,1.7
PSMA2|5683,C7orf25|79020,1.7
PSMA2|5683,DDX56|54606,1.7
PSMB5|5693,DAD1|1603,1.7
PSMB6|5694,MPDU1|9526,1.7
PSMC1|5700,NDUFB1|4707,1.7
PSMC3|5702,PEX16|9409,1.7
PSMC5|5705,CCDC47|57003,1.7
PSMD13|5719,CARS|833,1.7
PSMD4|5710,ENSA|2029,1.7
PSMD4|5710,MRPL9|65005,1.7
PSMD6|9861,ARF4|378,1.7
PSMD7|5713,AARS|16,1.7
PSMD7|5713,CIAPIN1|57019,1.7
PSMD7|5713,NIP7|51388,1.7
PSMD8|5714,MRPS12|6183,1.7
PSMD8|5714,PSMC4|5704,1.7
PSMF1|9491,FKBP1A|2280,1.7
PTDSS1|9791,MTDH|92140,1.7
PTPN7|5778,ARHGAP9|64333,1.7
PTPRC|5788,NCKAP1L|3071,1.7
PUF60|22827,CPSF1|29894,1.7
PUF60|22827,PPP1R16A|84988,1.7
PUS1|80324,DHX37|57647,1.7
PWP1|11137,ANAPC7|51434,1.7
PYGB|5834,ENTPD6|955,1.7
QRSL1|55278,PREP|5550,1.7
RAB18|22931,ABI1|10006,1.7
RAB1B|81876,KLC2|64837,1.7
RAB2A|5862,ARMC1|55156,1.7
RAB33B|83452,ELF2|1998,1.7
RAB3GAP2|25782,NUP133|55746,1.7
RAB40C|57799,AXIN1|8312,1.7
RABEPK|10244,PPP6C|5537,1.7
RABGAP1|23637,GAPVD1|26130,1.7
RAC1|5879,KDELR2|11014,1.7
RAD17|5884,AGGF1|55109,1.7
RAD51|5888,BUB1B|701,1.7
RAD51|5888,OIP5|11339,1.7
RAD9A|5883,KDM2A|22992,1.7
RAF1|5894,METTL6|131965,1.7
RANBP10|57610,C16orf70|80262,1.7
RANBP3|8498,DUS3L|56931,1.7
RAP1A|5906,CAPZA1|829,1.7
RARS2|57038,AKIRIN2|55122,1.7
RAVER1|125950,CARM1|10498,1.7
RAVER1|125950,FBXL12|54850,1.7
RBAK|57786,PMS2|5395,1.7
RBM25|58517,NKTR|4820,1.7
RBM26|64062,PIBF1|10464,1.7
RBM42|79171,POLR2I|5438,1.7
RCE1|9986,RBM4|5936,1.7
RCOR1|23186,PPP2R5C|5527,1.7
RER1|11079,PARK7|11315,1.7
REV3L|5980,CDC40|51362,1.7
REXO1|57455,MIER2|54531,1.7
REXO1|57455,POLRMT|5442,1.7
REXO4|57109,GTF3C5|9328,1.7
RFNG|5986,ANAPC11|51529,1.7
RFNG|5986,DUS1L|64118,1.7
RHEB|6009,CUL1|8454,1.7
RHOT2|89941,AXIN1|8312,1.7
RHOT2|89941,PIGQ|9091,1.7
RIC8A|60626,PHRF1|57661,1.7
RIC8A|60626,PSMD13|5719,1.7
RIF1|55183,MAP3K2|10746,1.7
RING1|6015,NFKBIL1|4795,1.7
RNF11|26994,CMPK1|51727,1.7
RNF111|54778,DPP8|54878,1.7
RNF123|63891,APEH|327,1.7
RNF126|55658,CSNK1G2|1455,1.7
RNF139|11236,NDUFB9|4715,1.7
RNF166|115992,CTU2|348180,1.7
RNF168|165918,LRCH3|84859,1.7
RNF169|254225,C2CD3|26005,1.7
RNF187|149603,GUK1|2987,1.7
RNF187|149603,MRPL55|128308,1.7
RNF26|79102,BUD13|84811,1.7
RNF31|55072,IPO4|79711,1.7
RNF31|55072,PSME1|5720,1.7
RNF40|9810,CD2BP2|10421,1.7
RNF40|9810,FBXL19|54620,1.7
RNF41|10193,CS|1431,1.7
RNFT1|51136,APPBP2|10513,1.7
RNH1|6050,PHRF1|57661,1.7
RNMT|8731,AFG3L2|10939,1.7
ROBO4|54538,CLEC14A|161198,1.7
ROBO4|54538,GPR4|2828,1.7
ROMO1|140823,EIF6|3692,1.7
RPA2|6118,DNAJC8|22826,1.7
RPA2|6118,PPP1R8|5511,1.7
RPF1|80135,C1orf52|148423,1.7
RPL12|6136,RPL11|6135,1.7
RPL13|6137,COX4I1|1327,1.7
RPL18|6141,RPL14|9045,1.7
RPL23|9349,CWC25|54883,1.7
RPL23A|6147,ERAL1|26284,1.7
RPL26L1|51121,MRPL22|29093,1.7
RPL28|6158,RPL13A|23521,1.7
RPL29|6159,QARS|5859,1.7
RPL29|6159,RPL12|6136,1.7
RPL29|6159,RPL24|6152,1.7
RPL31|6160,RPL10A|4736,1.7
RPL31|6160,RPL11|6135,1.7
RPL32|6161,RPL12|6136,1.7
RPL41|6171,NACA|4666,1.7
RPL41|6171,PFDN5|5204,1.7
RPL5|6125,RPL4|6124,1.7
RPL6|6128,HNRNPA1|3178,1.7
RPL6|6128,RPL15|6138,1.7
RPL8|6132,HSF1|3297,1.7
RPLP0|6175,RPL6|6128,1.7
RPP14|11102,PDE12|201626,1.7
RPP38|10557,KIN|22944,1.7
RPRD2|23248,ARNT|405,1.7
RPRD2|23248,GATAD2B|57459,1.7
RPRD2|23248,PIP5K1A|8394,1.7
RPS19|6223,RPS11|6205,1.7
RPS19BP1|91582,POLR2F|5435,1.7
RPS2|6187,RPL12|6136,1.7
RPS2|6187,RPS15A|6210,1.7
RPS23|6228,MRPS27|23107,1.7
RPS23|6228,NACA|4666,1.7
RPS27A|6233,RPL31|6160,1.7
RPS7|6201,RPL31|6160,1.7
RPS7|6201,RPS27A|6233,1.7
RPS8|6202,RPS4X|6191,1.7
RPS9|6203,RPL18A|6142,1.7
RPSA|3921,RPL32|6161,1.7
RPUSD1|113000,AXIN1|8312,1.7
RPUSD1|113000,RHOT2|89941,1.7
RPUSD1|113000,RNPS1|10921,1.7
RPUSD4|84881,PUS3|83480,1.7
RRN3|54700,BFAR|51283,1.7
RRN3|54700,PARN|5073,1.7
RRP1|8568,C21orf33|8209,1.7
RRP12|23223,MMS19|64210,1.7
RRP12|23223,NOLC1|9221,1.7
RRS1|23212,COPS5|10987,1.7
RSAD1|55316,LUC7L3|51747,1.7
RSC1A1|6248,MTOR|2475,1.7
RSL24D1|51187,COPS2|9318,1.7
RTEL1|51750,ARFRP1|10139,1.7
RUVBL2|10856,GRWD1|83743,1.7
RUVBL2|10856,PRMT1|3276,1.7
RXRB|6257,DHX16|8449,1.7
RYK|6259,MSL2|55167,1.7
S1PR1|1901,MYCT1|80177,1.7
SAMM50|25813,ATXN10|25814,1.7
SAP18|10284,GTF3A|2971,1.7
SAP30BP|29115,JMJD6|23210,1.7
SASH3|54440,CYTH4|27128,1.7
SBNO1|55206,GTF2H3|2967,1.7
SCAF1|58506,PNKP|11284,1.7
SCAMP3|10067,FAM189B|10712,1.7
SCAMP3|10067,PRCC|5546,1.7
SCAP|22937,PTPN23|25930,1.7
SCARB2|950,G3BP2|9908,1.7
SCO1|6341,GLOD4|51031,1.7
SCO2|9997,LMF2|91289,1.7
SCRIB|23513,CPSF1|29894,1.7
SCRIB|23513,CYHR1|50626,1.7
SCRIB|23513,MAF1|84232,1.7
SDAD1|55153,RCHY1|25898,1.7
SDF2|6388,IFT20|90410,1.7
SDF4|51150,NADK|65220,1.7
SDHC|6391,ATF6|22926,1.7
SDHC|6391,DEDD|9191,1.7
SEC24A|10802,AFF4|27125,1.7
SEC24A|10802,CLINT1|9685,1.7
SEC24C|9632,MRPS16|51021,1.7
SEC63|11231,C6orf203|51250,1.7
SEC63|11231,CDC40|51362,1.7
SEC63|11231,PDSS2|57107,1.7
SENP3|26168,EIF4A1|1973,1.7
SENP5|205564,DVL3|1857,1.7
SENP5|205564,OPA1|4976,1.7
SEPHS1|22929,NUDT5|11164,1.7
SEPSECS|51091,ANAPC4|29945,1.7
SET|6418,GLE1|2733,1.7
SETD1B|23067,EP400|57634,1.7
SETD5|55209,BRPF1|7862,1.7
SETDB1|9869,APH1A|51107,1.7
SETX|23064,GTF3C4|9329,1.7
SF3A1|10291,MTMR3|8897,1.7
SF3A2|8175,RNF126|55658,1.7
SF3B2|10992,BRMS1|25855,1.7
SF3B2|10992,FIBP|9158,1.7
SF3B3|23450,AARS|16,1.7
SF3B4|10262,PSMB4|5692,1.7
SF3B4|10262,SETDB1|9869,1.7
SFT2D1|113402,PDCD2|5134,1.7
SFT2D1|113402,PSMB1|5689,1.7
SGTA|6449,AES|166,1.7
SGTA|6449,CDC34|997,1.7
SGTA|6449,FZR1|51343,1.7
SGTA|6449,MAP2K2|5605,1.7
SH2D3C|10044,ARHGEF15|22899,1.7
SH3GL1|6455,MAP2K2|5605,1.7
SIGLEC9|27180,SIGLEC7|27036,1.7
SIK2|23235,PPP2R1B|5519,1.7
SIRT1|23411,HERC4|26091,1.7
SIRT2|22933,PSMD8|5714,1.7
SIRT3|23410,PSMD13|5719,1.7
SIRT7|51547,ARHGDIA|396,1.7
SIRT7|51547,LRRC45|201255,1.7
SIRT7|51547,NPLOC4|55666,1.7
SIVA1|10572,PACS2|23241,1.7
SKIV2L|6499,DHX16|8449,1.7
SKP1|6500,NDFIP1|80762,1.7
SLC12A9|56996,CPSF4|10898,1.7
SLC12A9|56996,GIGYF1|64599,1.7
SLC12A9|56996,LRCH4|4034,1.7
SLC25A32|81034,ATP6V1C1|528,1.7
SLC25A32|81034,NUDCD1|84955,1.7
SLC25A44|9673,ADAR|103,1.7
SLC25A44|9673,GON4L|54856,1.7
SLC2A4RG|56731,PPDPF|79144,1.7
SLC35A4|113829,HARS|3035,1.7
SLC39A7|7922,RXRB|6257,1.7
SLC7A7|9056,LAIR1|3903,1.7
SLCO2B1|11309,C3AR1|719,1.7
SMAD2|4087,HDHD2|84064,1.7
SMAD2|4087,KDSR|2531,1.7
SMAD2|4087,PIAS2|9063,1.7
SMAD2|4087,PIK3C3|5289,1.7
SMAD5|4090,AFF4|27125,1.7
SMARCA4|6597,CARM1|10498,1.7
SMARCA5|8467,ABCE1|6059,1.7
SMARCB1|6598,CABIN1|23523,1.7
SMARCC1|6599,PBRM1|55193,1.7
SMARCC1|6599,SETD2|29072,1.7
SMC1A|8243,KDM5C|8242,1.7
SMC2|10592,NCBP1|4686,1.7
SMC6|79677,ATAD2B|54454,1.7
SMC6|79677,GEN1|348654,1.7
SMG6|23293,DPH1|1801,1.7
SMG6|23293,SGSM2|9905,1.7
SMNDC1|10285,SMC3|9126,1.7
SNAP29|9342,CRKL|1399,1.7
SNAPC4|6621,EHMT1|79813,1.7
SNF8|11267,MRPL27|51264,1.7
SNIP1|79753,C1orf109|54955,1.7
SNIP1|79753,MTF1|4520,1.7
SNRPB|6628,CENPB|1059,1.7
SNRPB|6628,IDH3B|3420,1.7
SNRPB|6628,ITPA|3704,1.7
SNRPC|6631,ABT1|29777,1.7
SNRPD2|6633,RPS11|6205,1.7
SNRPD3|6634,SMARCB1|6598,1.7
SNUPN|10073,IMP3|55272,1.7
SNW1|22938,MED6|10001,1.7
SNX11|29916,CBX1|10951,1.7
SNX19|399979,NFRKB|4798,1.7
SNX27|81609,POGZ|23126,1.7
SNX3|8724,ATG5|9474,1.7
SNX4|8723,KPNA1|3836,1.7
SOCS4|122809,MAPK1IP1L|93487,1.7
SOCS4|122809,NAA30|122830,1.7
SPAG7|9552,SLC25A11|8402,1.7
SPARC|6678,COL5A1|1289,1.7
SPEN|23013,ARID1A|8289,1.7
SPEN|23013,MTOR|2475,1.7
SPI1|6688,CSF1R|1436,1.7
SPI1|6688,CYTH4|27128,1.7
SPI1|6688,LAIR1|3903,1.7
SPI1|6688,SIGLEC9|27180,1.7
SPRN|503542,MTG1|92170,1.7
SRA1|10011,MRPL22|29093,1.7
SRFBP1|153443,PHAX|51808,1.7
SRP54|6729,EAPP|55837,1.7
SRP54|6729,SCFD1|23256,1.7
SSBP1|6742,NDUFB2|4708,1.7
SSSCA1|10534,FAM89B|23625,1.7
SSU72|29101,PARK7|11315,1.7
STAM|8027,ARL5B|221079,1.7
STAU1|6780,ARFGEF2|10564,1.7
STIP1|10963,OTUB1|55611,1.7
STK11|6794,REXO1|57455,1.7
STK35|140901,CSNK2A1|1457,1.7
STRADA|92335,SMARCD2|6603,1.7
STRN|6801,ASXL2|55252,1.7
STT3A|3703,PUS3|83480,1.7
STUB1|10273,JMJD8|339123,1.7
STX18|53407,MRFAP1L1|114932,1.7
STX5|6811,INTS5|80789,1.7
STX8|9482,GABARAP|11337,1.7
SUCLA2|8803,AKAP11|11215,1.7
SUDS3|64426,FBXO21|23014,1.7
SUMO1|7341,NOP58|51602,1.7
SUMO2|6613,MRPS7|51081,1.7
SUMO2|6613,SAP30BP|29115,1.7
SURF2|6835,EDF1|8721,1.7
SURF6|6838,PMPCA|23203,1.7
SUV39H2|79723,SEPHS1|22929,1.7
SUZ12|23512,C17orf75|64149,1.7
SYNCRIP|10492,CCNC|892,1.7
TACO1|51204,CCDC47|57003,1.7
TADA2B|93624,MRFAP1|93621,1.7
TADA3|10474,MTMR14|64419,1.7
TAF1|6872,ATRX|546,1.7
TAF12|6883,PPP1R8|5511,1.7
TAF4|6874,DIDO1|11083,1.7
TAF5L|27097,EXOC8|149371,1.7
TAF6|6878,PDAP1|11333,1.7
TAF6|6878,POP7|10248,1.7
TATDN2|9797,BRPF1|7862,1.7
TBC1D10C|374403,PTPRCAP|5790,1.7
TBC1D17|79735,AKT1S1|84335,1.7
TBC1D17|79735,NR1H2|7376,1.7
TBC1D3B|414059,TBC1D3|729873,1.7
TBC1D9B|23061,MGAT4B|11282,1.7
TBCA|6902,TAF9|6880,1.7
TBCE|6905,GNPAT|8443,1.7
TBL3|10607,NDUFB10|4716,1.7
TBP|6908,FAM120B|84498,1.7
TCEAL1|9338,MORF4L2|9643,1.7
TCEAL6|158931,TCEAL4|79921,1.7
TCF20|6942,NUP50|10762,1.7
TCF20|6942,POLDIP3|84271,1.7
TCF3|6929,MEX3D|399664,1.7
TCHP|84260,SART3|9733,1.7
TEK|7010,ARHGEF15|22899,1.7
TEK|7010,CD93|22918,1.7
TELO2|9894,SPSB3|90864,1.7
TERF2|7014,EXOSC6|118460,1.7
TFAM|7019,PARG|8505,1.7
TFB2M|64216,FH|2271,1.7
TFB2M|64216,IARS2|55699,1.7
TFDP1|7027,IPO5|3843,1.7
THAP11|57215,COG8|84342,1.7
THAP3|90326,PARK7|11315,1.7
THAP4|51078,ATG4B|23192,1.7
THAP4|51078,NDUFA10|4705,1.7
THAP7|80764,DGCR6L|85359,1.7
THOC5|8563,DRG1|4733,1.7
THOC5|8563,NIPSNAP1|8508,1.7
THOC6|79228,MLST8|64223,1.7
THOC6|79228,TBL3|10607,1.7
THUMPD3|25917,CAPN7|23473,1.7
THUMPD3|25917,RAF1|5894,1.7
TIMM13|26517,NCLN|56926,1.7
TIMM13|26517,POLR2E|5434,1.7
TIMM44|10469,CDC37|11140,1.7
TIMM50|92609,EID2|163126,1.7
TIMM50|92609,EIF3K|27335,1.7
TIMM50|92609,FBL|2091,1.7
TIMM50|92609,PAF1|54623,1.7
TIMM50|92609,PSMD8|5714,1.7
TIMM9|26520,ACTR10|55860,1.7
TINF2|26277,RNF31|55072,1.7
TLK2|11011,APPBP2|10513,1.7
TLK2|11011,DDX5|1655,1.7
TLK2|11011,PSMC5|5705,1.7
TLK2|11011,STRADA|92335,1.7
TMEM128|85013,RAB28|9364,1.7
TMEM129|92305,GAK|2580,1.7
TMEM134|80194,CDK2AP2|10263,1.7
TMEM134|80194,NDUFS8|4728,1.7
TMEM138|51524,CPSF7|79869,1.7
TMEM147|10430,PSENEN|55851,1.7
TMEM161A|54929,DDX49|54555,1.7
TMEM167B|56900,CLCC1|23155,1.7
TMEM167B|56900,GNAI3|2773,1.7
TMEM175|84286,CTBP1|1487,1.7
TMEM183A|92703,RABIF|5877,1.7
TMEM203|94107,MRPS2|51116,1.7
TMEM208|29100,COX4I1|1327,1.7
TMEM33|55161,OCIAD1|54940,1.7
TMEM68|137695,ATP6V1H|51606,1.7
TMEM70|54968,TERF1|7013,1.7
TMF1|7110,NEK4|6787,1.7
TMF1|7110,SLMAP|7871,1.7
TMX2|51075,CLP1|10978,1.7
TNFAIP1|7126,PHF12|57649,1.7
TNFAIP1|7126,SUPT6H|6830,1.7
TNIP2|79155,GAK|2580,1.7
TNKS|8658,PCM1|5108,1.7
TNPO3|23534,METTL2B|55798,1.7
TOLLIP|54472,AP2A2|161,1.7
TOLLIP|54472,PHRF1|57661,1.7
TOMM22|56993,L3MBTL2|83746,1.7
TOMM40L|84134,NR1I3|9970,1.7
TOMM5|401505,CLTA|1211,1.7
TOMM6|100188893,MRPL14|64928,1.7
TOP1MT|116447,RPL8|6132,1.7
TOP3A|7156,FLII|2314,1.7
TOPBP1|11073,PIK3R4|30849,1.7
TOR2A|27433,CDK9|1025,1.7
TOX4|9878,PARP2|10038,1.7
TOX4|9878,PRMT5|10419,1.7
TPD52L2|7165,ARFRP1|10139,1.7
TPD52L2|7165,PRPF6|24148,1.7
TPI1|7167,MLF2|8079,1.7
TPI1|7167,NDUFA9|4704,1.7
TPRKB|51002,SNRPG|6637,1.7
TRAF2|7186,SSNA1|8636,1.7
TRAF4|9618,FLOT2|2319,1.7
TRAF7|84231,MLST8|64223,1.7
TRAF7|84231,TBL3|10607,1.7
TRAM1|23471,TMEM70|54968,1.7
TRAPPC9|83696,PTK2|5747,1.7
TRIAP1|51499,DENR|8562,1.7
TRIAP1|51499,EIF2B1|1967,1.7
TRIM11|81559,SNAP47|116841,1.7
TRIM13|10206,MED4|29079,1.7
TRIM23|373,MIER3|166968,1.7
TRIM23|373,PJA2|9867,1.7
TRIM27|5987,ABCF1|23,1.7
TRIM35|23087,ELP3|55140,1.7
TRIM39|56658,RXRB|6257,1.7
TRMT112|51504,FAU|2197,1.7
TRMT12|55039,NDUFB9|4715,1.7
TRMT2A|27037,MED15|51586,1.7
TRRAP|8295,POM121C|100101267,1.7
TRUB2|26995,SLC27A4|10999,1.7
TSC2|7249,SRRM2|23524,1.7
TSEN34|79042,PRPF31|26121,1.7
TSEN54|283989,CASKIN2|57513,1.7
TSEN54|283989,LLGL2|3993,1.7
TSEN54|283989,MRPS7|51081,1.7
TSN|7247,DDX18|8886,1.7
TSNAX|7257,ABCB10|23456,1.7
TSNAX|7257,ACBD3|64746,1.7
TSR1|55720,GLOD4|51031,1.7
TTC1|7265,RARS|5917,1.7
TTC1|7265,SLU7|10569,1.7
TTC5|91875,SUPT16H|11198,1.7
TUBB|203068,LSM2|57819,1.7
TUBD1|51174,RNFT1|51136,1.7
TUBG1|7283,NKIRAS2|28511,1.7
TUBGCP2|10844,ECHS1|1892,1.7
TUBGCP2|10844,PWWP2B|170394,1.7
TUBGCP3|10426,CDC16|8881,1.7
TUBGCP3|10426,STK24|8428,1.7
TUBGCP4|27229,TP53BP1|7158,1.7
TUBGCP5|114791,NIPA2|81614,1.7
TUBGCP6|85378,BRD1|23774,1.7
TUSC2|11334,APEH|327,1.7
TUSC2|11334,TEX264|51368,1.7
TUT1|64852,INTS5|80789,1.7
TXNDC17|84817,PSMB6|5694,1.7
TXNL1|9352,C18orf32|497661,1.7
TXNL1|9352,DYM|54808,1.7
TYROBP|7305,C1QA|712,1.7
TYROBP|7305,HAVCR2|84868,1.7
TYROBP|7305,TREM2|54209,1.7
U2AF2|11338,HSPBP1|23640,1.7
UBA52|7311,FAM32A|26017,1.7
UBAC2|337867,LAMP1|3916,1.7
UBAC2|337867,PCID2|55795,1.7
UBAP2L|9898,POGK|57645,1.7
UBE2A|7319,PSMD10|5716,1.7
UBE2D2|7322,PFDN1|5201,1.7
UBE2G1|7326,PAFAH1B1|5048,1.7
UBE2G1|7326,TSR1|55720,1.7
UBE2Q1|55585,FLAD1|80308,1.7
UBE2Q1|55585,JTB|10899,1.7
UBE2Q1|55585,PYGO2|90780,1.7
UBE2R2|54926,NFX1|4799,1.7
UBE2R2|54926,UBAP2|55833,1.7
UBE2V2|7336,TMEM68|137695,1.7
UBE2Z|65264,PHB|5245,1.7
UBE4A|9354,ALG9|79796,1.7
UBE4B|10277,LZIC|84328,1.7
UBL5|59286,ELOF1|84337,1.7
UBL7|84993,SNUPN|10073,1.7
UBN1|29855,PDPK1|5170,1.7
UBN2|254048,CNOT4|4850,1.7
UBOX5|22888,PTPRA|5786,1.7
