Gene1,Gene2,Aag_Edge_Weight
TYK2|7297,RAVER1|125950,2.1
TYROBP|7305,LST1|7940,2.1
UBA2|10054,LSM14A|26065,2.1
UBA3|9039,ARL6IP5|10550,2.1
UBA52|7311,RPL19|6143,2.1
UBA52|7311,RPL36|25873,2.1
UBAP1|51271,DCAF12|25853,2.1
UBE2N|7334,ARPC3|10094,2.1
UBE2Q1|55585,SCAMP3|10067,2.1
UBE2S|27338,UBE2M|9040,2.1
UBE2W|55284,STAU2|27067,2.1
UBE3C|9690,NUP205|23165,2.1
UBQLN1|29979,GTF3C4|9329,2.1
UBR1|197131,SPG11|80208,2.1
UBXN6|80700,MAP2K2|5605,2.1
UCHL5|51377,CDC73|79577,2.1
UHMK1|127933,ASH1L|55870,2.1
UHRF1BP1|54887,C6orf106|64771,2.1
UNC13B|10497,GBA2|57704,2.1
UNG|7374,RFC5|5985,2.1
UNK|85451,UBE2O|63893,2.1
UQCRB|7381,MRPS28|28957,2.1
UQCRQ|27089,COX7B|1349,2.1
URM1|81605,DPM2|8818,2.1
USF1|7391,CRTC2|200186,2.1
USP19|10869,SCAP|22937,2.1
USP5|8078,NCAPD2|9918,2.1
UTY|7404,USP9Y|8287,2.1
VAMP8|8673,RNF181|51255,2.1
VCP|7415,CREB3|10488,2.1
VCP|7415,GBA2|57704,2.1
VCP|7415,STOML2|30968,2.1
VPS13C|54832,TRPM7|54822,2.1
VPS28|51160,SHARPIN|81858,2.1
VPS29|51699,ARPC3|10094,2.1
VPS4B|9525,NARS|4677,2.1
WAS|7454,BIN2|51411,2.1
WAS|7454,MYO1F|4542,2.1
WAS|7454,NCKAP1L|3071,2.1
WAS|7454,PIK3R5|23533,2.1
WBP2|23558,SAP30BP|29115,2.1
WDR4|10785,RRP1B|23076,2.1
WDR43|23160,CEBPZ|10153,2.1
WRAP53|55135,TRAPPC1|58485,2.1
WTAP|9589,PPIL4|85313,2.1
XAGE2|9502,HOXC12|3228,2.1
XIAP|331,THOC2|57187,2.1
XPO7|23039,CNOT7|29883,2.1
YIPF3|25844,MRPS18A|55168,2.1
ZBTB41|360023,ARID4B|51742,2.1
ZBTB45|84878,SCAF1|58506,2.1
ZC3H14|79882,TTC8|123016,2.1
ZC3H3|23144,GSDMD|79792,2.1
ZC3H3|23144,SHARPIN|81858,2.1
ZDHHC17|23390,BBS10|79738,2.1
ZFX|7543,KDM6A|7403,2.1
ZGPAT|84619,ADRM1|11047,2.1
ZGPAT|84619,ARFRP1|10139,2.1
ZHX1|11244,PHF20L1|51105,2.1
ZNF146|7705,LSM14A|26065,2.1
ZNF205|7755,TBL3|10607,2.1
ZNF211|10520,ZNF134|7693,2.1
ZNF225|7768,ZNF224|7767,2.1
ZNF230|7773,ZNF227|7770,2.1
ZNF268|10795,ZNF140|7699,2.1
ZNF282|8427,TMUB1|83590,2.1
ZNF3|7551,AP4M1|9179,2.1
ZNF304|57343,ZNF17|7565,2.1
ZNF304|57343,ZNF264|9422,2.1
ZNF384|171017,COPS7A|50813,2.1
ZNF45|7596,ZNF230|7773,2.1
ZNF524|147807,LENG1|79165,2.1
ZNF548|147694,ZNF304|57343,2.1
ZNF585A|199704,ZNF571|51276,2.1
ZNF621|285268,NKTR|4820,2.1
ZNF644|84146,MIER1|57708,2.1
ZNF644|84146,USP33|23032,2.1
ZNF644|84146,ZMYM1|79830,2.1
ZNF654|55279,CGGBP1|8545,2.1
ZNF687|57592,RPRD2|23248,2.1
ZNF746|155061,ZNF282|8427,2.1
ZNF780B|163131,ZNF780A|284323,2.1
ZNF787|126208,UBE2M|9040,2.1
ZNF790|388536,ZNF345|25850,2.1
ZSCAN21|7589,AP4M1|9179,2.1
ZZZ3|26009,ZNF644|84146,2.1
ARHGDIA|396,ACTG1|71,2.0
ASPSCR1|79058,ARHGDIA|396,2.0
BAG1|573,APTX|54840,2.0
BTN3A2|11118,BTN3A1|11119,2.0
CALD1|800,ACTA2|59,2.0
CASP1|834,CARD16|114769,2.0
CCDC77|84318,ADIPOR2|79602,2.0
CCDC77|84318,C12orf4|57102,2.0
CCT7|10574,CCT4|10575,2.0
CD34|947,BCL6B|255877,2.0
CD3D|915,CD2|914,2.0
CD3E|916,ACAP1|9744,2.0
CD93|22918,CALCRL|10203,2.0
CD96|10225,CD2|914,2.0
CEP350|9857,ARID4B|51742,2.0
CKAP2L|150468,CEP55|55165,2.0
CLK1|1195,CCNL1|57018,2.0
CLPP|8192,ALKBH7|84266,2.0
COPZ1|22818,CNPY2|10330,2.0
CPSF4|10898,ARPC1A|10552,2.0
CSF1R|1436,C1QC|714,2.0
CXCR6|10663,CD2|914,2.0
CXorf36|79742,BCL6B|255877,2.0
CYYR1|116159,CALCRL|10203,2.0
DCAF15|90379,CCDC130|81576,2.0
DDX42|11325,DCAF7|10238,2.0
DHCR7|1717,CYP51A1|1595,2.0
DNTTIP2|30836,BCAS2|10286,2.0
DRAM2|128338,DENND2D|79961,2.0
DSG2|1829,DSC2|1824,2.0
ECSCR|641700,ARHGEF15|22899,2.0
EDF1|8721,DPM2|8818,2.0
EEF1G|1937,EEF1B2|1933,2.0
EIF3D|8664,ADSL|158,2.0
EMCN|51705,CYYR1|116159,2.0
ETFA|2108,COX5A|9377,2.0
FAM104A|84923,COG1|9382,2.0
FAM50A|9130,EMD|2010,2.0
FAM76B|143684,ANKRD49|54851,2.0
FBXL15|79176,FAM173A|65990,2.0
FCGR1B|2210,FCER1G|2207,2.0
FKBP4|2288,FBXL14|144699,2.0
FLAD1|80308,CCT3|7203,2.0
GALT|2592,DCTN3|11258,2.0
GAPDH|2597,EMG1|10436,2.0
GDI2|2665,CDC123|8872,2.0
GIN1|54826,CETN3|1070,2.0
GNG11|2791,ECSCR|641700,2.0
GNGT2|2793,ABI3|51225,2.0
GNPAT|8443,GGPS1|9453,2.0
GPN2|54707,GPATCH3|63906,2.0
GPR107|57720,GOLGA2|2801,2.0
GTF3C6|112495,FUCA2|2519,2.0
GTPBP4|23560,CDC123|8872,2.0
HAVCR2|84868,C3AR1|719,2.0
HDGF|3068,CCT3|7203,2.0
HJURP|55355,CEP55|55165,2.0
HJURP|55355,CKAP2L|150468,2.0
HLA-DMA|3108,CIITA|4261,2.0
HLA-DMB|3109,CD74|972,2.0
HLA-E|3133,HLA-C|3107,2.0
HMMR|3161,CCNA2|890,2.0
HTR5A|3361,CSN2|1447,2.0
IFIT3|3437,IFI44|10561,2.0
INO80B|83444,CCDC85B|11007,2.0
INO80B|83444,FBXL15|79176,2.0
INO80D|54891,CCNT2|905,2.0
INTS10|55174,CCDC25|55246,2.0
INTS10|55174,ELP3|55140,2.0
INTS2|57508,CCDC47|57003,2.0
INTS9|55756,CCDC25|55246,2.0
IREB2|3658,CSNK1G1|53944,2.0
ITGAL|3683,BIN2|51411,2.0
ITSN2|50618,ATAD2B|54454,2.0
KDM5D|8284,DDX3Y|8653,2.0
KDR|3791,CDH5|1003,2.0
KIF14|9928,FAM72B|653820,2.0
KIF20A|10112,BUB1|699,2.0
LAIR1|3903,CYBB|1536,2.0
LAIR1|3903,FCER1G|2207,2.0
LAIR1|3903,HAVCR2|84868,2.0
LLPH|84298,CCT2|10576,2.0
LMOD1|25802,CNN1|1264,2.0
LSM6|11157,ANAPC10|10393,2.0
LST1|7940,GMFG|9535,2.0
LTBR|4055,COPS7A|50813,2.0
LUM|4060,CTSK|1513,2.0
MAP2K2|5605,ALKBH7|84266,2.0
MAP2K2|5605,BTBD2|55643,2.0
MAP3K10|4294,AKT2|208,2.0
MAP3K7|6885,CASP8AP2|9994,2.0
MCPH1|79648,MAK16|84549,2.0
MDM1|56890,CPSF6|11052,2.0
MDM1|56890,FRS2|10818,2.0
MDM4|4194,CLK2|1196,2.0
MED13|9969,INTS2|57508,2.0
MIB2|142678,CROCC|9696,2.0
MIB2|142678,DVL1|1855,2.0
MIER2|54531,CSNK1G2|1455,2.0
MKI67|4288,CDK1|983,2.0
MKRN1|23608,ADCK2|90956,2.0
MLF2|8079,C12orf57|113246,2.0
MMRN2|79812,CDH5|1003,2.0
MPDU1|9526,DERL2|51009,2.0
MRC2|9902,COL1A2|1278,2.0
MRC2|9902,COL3A1|1281,2.0
MRPL38|64978,CCDC137|339230,2.0
MRPL4|51073,CLPP|8192,2.0
MRPL42|28977,DENR|8562,2.0
MRPL42|28977,KRR1|11103,2.0
MRPL42|28977,METAP2|10988,2.0
MRPL43|84545,FBXW4|6468,2.0
MRPL51|51258,GAPDH|2597,2.0
MRPL55|128308,JTB|10899,2.0
MRPL9|65005,ILF2|3608,2.0
MRPS15|64960,LSM10|84967,2.0
MRPS34|65993,JMJD8|339123,2.0
MRPS7|51081,ANAPC11|51529,2.0
MS4A6A|64231,C1QA|712,2.0
MS4A6A|64231,C3AR1|719,2.0
MS4A6A|64231,LAIR1|3903,2.0
MSMP|692094,CREB3|10488,2.0
MSR1|4481,FPR3|2359,2.0
MSRB3|253827,ACTA2|59,2.0
MT4|84560,LCE2B|26239,2.0
MTA1|9112,BRF1|2972,2.0
MTDH|92140,CPNE3|8895,2.0
MYCT1|80177,CALCRL|10203,2.0
MYL6|4637,CD63|967,2.0
NAA10|8260,EMD|2010,2.0
NBN|4683,ARMC1|55156,2.0
NCAPD2|9918,CCDC77|84318,2.0
NCAPG|64151,DLGAP5|9787,2.0
NCKAP1L|3071,CD4|920,2.0
NDUFB2|4708,MRPS33|51650,2.0
NDUFB7|4713,CCDC124|115098,2.0
NDUFB8|4714,CHCHD1|118487,2.0
NDUFS8|4728,NDUFS7|374291,2.0
NDUFV2|4729,MYL12B|103910,2.0
NEK2|4751,HJURP|55355,2.0
NEURL4|84461,DVL2|1856,2.0
NFX1|4799,APTX|54840,2.0
NHLRC2|374354,ATE1|11101,2.0
NHLRC2|374354,LCOR|84458,2.0
NKTR|4820,DMTF1|9988,2.0
NME3|4832,MPG|4350,2.0
NOL7|51406,EEF1E1|9521,2.0
NOP2|4839,NDUFA9|4704,2.0
NOTCH4|4855,DLL4|54567,2.0
NR1H2|7376,JOSD2|126119,2.0
NSFL1C|55968,IDH3B|3420,2.0
NUBP2|10101,NME3|4832,2.0
NUDC|10726,GPN2|54707,2.0
NUDT22|84304,BAD|572,2.0
NUP107|57122,CPSF6|11052,2.0
NUP205|23165,NCAPG2|54892,2.0
NUP85|79902,CCDC137|339230,2.0
NUP85|79902,NAT9|26151,2.0
OLFML1|283298,DCN|1634,2.0
OR14I1|401994,NEUROD4|58158,2.0
PABPC1|26986,EIF3H|8667,2.0
PAGE1|8712,MAGEA2|4101,2.0
PAN3|255967,N4BP2L2|10443,2.0
PANK2|80025,IDH3B|3420,2.0
PARP11|57097,KDM5A|5927,2.0
PCDH12|51294,CXorf36|79742,2.0
PCGF3|10336,CTBP1|1487,2.0
PCMT1|5110,HDAC2|3066,2.0
PDCD11|22984,NOLC1|9221,2.0
PDGFRA|5156,IL1R1|3554,2.0
PEX10|5192,LRRC47|57470,2.0
PEX14|5195,AURKAIP1|54998,2.0
PFDN5|5204,C12orf10|60314,2.0
PGAP3|93210,ERBB2|2064,2.0
PIK3R5|23533,CD53|963,2.0
PKN2|5586,GPBP1L1|60313,2.0
PKP3|11187,EPS8L2|64787,2.0
PLEKHA5|54477,LRP6|4040,2.0
PLK1|5347,CDCA5|113130,2.0
PLVAP|83483,EXOC3L2|90332,2.0
PMVK|10654,ENSA|2029,2.0
PNPO|55163,PHB|5245,2.0
POGZ|23126,GON4L|54856,2.0
POLR1C|9533,MRPL14|64928,2.0
POLR2L|5441,CHID1|66005,2.0
PPAN|56342,MRPL4|51073,2.0
PPIB|5479,PDIA3|2923,2.0
PPIH|10465,AK2|204,2.0
PPP1R12A|4659,NEDD1|121441,2.0
PPP1R16A|84988,CYHR1|50626,2.0
PPP1R16A|84988,LRRC14|9684,2.0
PPP2R1A|5518,HSPBP1|23640,2.0
PPP2R2A|5520,PPP2CB|5516,2.0
PRC1|9055,ARHGAP11A|9824,2.0
PRCC|5546,FLAD1|80308,2.0
PRDX4|10549,P4HB|5034,2.0
PRPF31|26121,LENG1|79165,2.0
PRPF31|26121,PNKP|11284,2.0
PRPF4|9128,POLE3|54107,2.0
PSKH1|5681,FBXL18|80028,2.0
PSMB5|5693,DAD1|1603,2.0
PSMC5|5705,MRPS7|51081,2.0
PSMC6|5706,PSMA3|5684,2.0
PSMD12|5718,NOL11|25926,2.0
PSMD13|5719,MRPL17|63875,2.0
PSMD4|5710,FLAD1|80308,2.0
PSMD8|5714,ECH1|1891,2.0
PSME1|5720,CHMP4A|29082,2.0
PSME2|5721,PSMA6|5687,2.0
PTPN11|5781,CLIP1|6249,2.0
PTPRCAP|5790,ACAP1|9744,2.0
PUSL1|126789,ATAD3A|55210,2.0
PWWP2B|170394,FBXL15|79176,2.0
RAB18|22931,ACBD5|91452,2.0
RAB23|51715,BAG2|9532,2.0
RAB3GAP2|25782,ARID4B|51742,2.0
RAB3GAP2|25782,EXOC8|149371,2.0
RABL2B|11158,RABL2A|11159,2.0
RAD23A|5886,GADD45GIP1|90480,2.0
RAD51|5888,OIP5|11339,2.0
RALY|22913,CHMP4B|128866,2.0
RAMP2|10266,CD34|947,2.0
RAP1A|5906,MIER1|57708,2.0
RAPGEF6|51735,KDM3B|51780,2.0
RARS2|57038,PGM3|5238,2.0
RASAL3|64926,MAP4K1|11184,2.0
RAVER1|125950,ATP13A1|57130,2.0
RB1CC1|9821,RAB2A|5862,2.0
RBM15B|29890,CCDC71|64925,2.0
RBM25|58517,PRPF39|55015,2.0
RBM34|23029,PSMD4|5710,2.0
RBM42|79171,POLR2I|5438,2.0
RBM5|10181,ARIH2|10425,2.0
RBX1|9978,NDUFA6|4700,2.0
REXO1|57455,MED16|10025,2.0
REXO1|57455,RAVER1|125950,2.0
RFNG|5986,CHMP6|79643,2.0
RHOJ|57381,ERG|2078,2.0
RIOK1|83732,PAK1IP1|55003,2.0
RNASEH2B|79621,MRPS31|10240,2.0
RNF139|11236,NDUFB9|4715,2.0
RNF6|6049,LIG4|3981,2.0
RNF6|6049,MTMR6|9107,2.0
ROBO4|54538,CXorf36|79742,2.0
ROBO4|54538,FLT4|2324,2.0
ROCK2|9475,BIRC6|57448,2.0
RPAP2|79871,GLMN|11146,2.0
RPF2|84154,PDCD2|5134,2.0
RPL12|6136,EEF1G|1937,2.0
RPL13A|23521,RPL11|6135,2.0
RPL14|9045,QARS|5859,2.0
RPL18|6141,BCAT2|587,2.0
RPL18A|6142,EEF1D|1936,2.0
RPL23A|6147,RPL11|6135,2.0
RPL27A|6157,FAU|2197,2.0
RPL28|6158,RPL13A|23521,2.0
RPL29|6159,IMPDH2|3615,2.0
RPL31|6160,RPL23A|6147,2.0
RPL32|6161,RPL13|6137,2.0
RPL34|6164,RPL27A|6157,2.0
RPL35A|6165,RPL27A|6157,2.0
RPL35A|6165,RPL32|6161,2.0
RPL36|25873,RPL13A|23521,2.0
RPL36|25873,RPL18|6141,2.0
RPL37|6167,RPL18|6141,2.0
RPL37|6167,RPL35|11224,2.0
RPL37A|6168,EEF1B2|1933,2.0
RPL37A|6168,RPL24|6152,2.0
RPL38|6169,RPL23A|6147,2.0
RPL38|6169,RPL36|25873,2.0
RPL4|6124,EEF1A1|1915,2.0
RPL4|6124,RPL13|6137,2.0
RPL41|6171,RPL23A|6147,2.0
RPL41|6171,RPL32|6161,2.0
RPL5|6125,RPL32|6161,2.0
RPL7|6129,EIF3H|8667,2.0
RPL7A|6130,RPL10A|4736,2.0
RPL7L1|285855,CDC5L|988,2.0
RPL8|6132,RPL7|6129,2.0
RPLP0|6175,RPL19|6143,2.0
RPLP0|6175,RPL41|6171,2.0
RPLP1|6176,RPL27A|6157,2.0
RPLP2|6181,RPLP1|6176,2.0
RPP40|10799,EEF1E1|9521,2.0
RPP40|10799,PAK1IP1|55003,2.0
RPP40|10799,RIOK1|83732,2.0
RPS12|6206,RPL10A|4736,2.0
RPS13|6207,RPL35A|6165,2.0
RPS13|6207,RPL37|6167,2.0
RPS15|6209,RPL18|6141,2.0
RPS15|6209,RPL32|6161,2.0
RPS15A|6210,EEF1B2|1933,2.0
RPS15A|6210,RPL10A|4736,2.0
RPS15A|6210,RPL13|6137,2.0
RPS15A|6210,RPL26|6154,2.0
RPS15A|6210,RPL34|6164,2.0
RPS15A|6210,RPL7A|6130,2.0
RPS18|6222,RPS14|6208,2.0
RPS2|6187,RPL27A|6157,2.0
RPS2|6187,RPS15A|6210,2.0
RPS21|6227,FAU|2197,2.0
RPS21|6227,RPL18|6141,2.0
RPS21|6227,RPS11|6205,2.0
RPS23|6228,NSA2|10412,2.0
RPS23|6228,RPL27A|6157,2.0
RPS24|6229,RPS18|6222,2.0
RPS25|6230,RPS20|6224,2.0
RPS27A|6233,EEF1A1|1915,2.0
RPS27A|6233,RPS13|6207,2.0
RPS29|6235,HNRNPA1|3178,2.0
RPS29|6235,RPS21|6227,2.0
RPS29|6235,RPS27A|6233,2.0
RPS3|6188,RPL13|6137,2.0
RPS3|6188,RPL37|6167,2.0
RPS3|6188,RPL8|6132,2.0
RPS3|6188,RPS14|6208,2.0
RPS3|6188,RPS18|6222,2.0
RPS3|6188,RPS27A|6233,2.0
RPS5|6193,RPL10A|4736,2.0
RPS5|6193,RPL29|6159,2.0
RPS5|6193,RPS3A|6189,2.0
RPS7|6201,RPL35A|6165,2.0
RPS7|6201,RPS18|6222,2.0
RPS8|6202,RPL10A|4736,2.0
RPS8|6202,RPL12|6136,2.0
RPS8|6202,RPL13A|23521,2.0
RPS8|6202,RPL24|6152,2.0
RPS8|6202,RPL27A|6157,2.0
RPS8|6202,RPL6|6128,2.0
RPTOR|57521,CSNK1D|1453,2.0
RRM2|6241,NCAPG|64151,2.0
RSF1|51773,RNF169|254225,2.0
RSL1D1|26156,EEF1G|1937,2.0
RSL1D1|26156,RPS2|6187,2.0
RTF1|23168,AQR|9716,2.0
RWDD1|51389,RPF2|84154,2.0
SAFB|6294,DOHH|83475,2.0
SAMD4B|55095,MED29|55588,2.0
SAP18|10284,POMP|51371,2.0
SAP30BP|29115,EXOC7|23265,2.0
SAP30BP|29115,MRPS7|51081,2.0
SARNP|84324,ORMDL2|29095,2.0
SASH3|54440,ITGAL|3683,2.0
SAT2|112483,GABARAP|11337,2.0
SCAF1|58506,EPN1|29924,2.0
SCAMP4|113178,AP3D1|8943,2.0
SCAND1|51282,CCDC85B|11007,2.0
SCAP|22937,RNF123|63891,2.0
SCYL2|55681,SBNO1|55206,2.0
SCYL3|57147,GORAB|92344,2.0
SDHB|6390,PARK7|11315,2.0
SDHC|6391,DAP3|7818,2.0
SEC13|6396,ARF4|378,2.0
SEC24A|10802,PRRC1|133619,2.0
SETD1B|23067,FBRSL1|57666,2.0
SETD2|29072,ATXN7|6314,2.0
SF3A2|8175,REXO1|57455,2.0
SF3B5|83443,GTF3C6|112495,2.0
SF3B5|83443,RPS12|6206,2.0
SGSM2|9905,NEURL4|84461,2.0
SGTA|6449,CDC34|997,2.0
SGTA|6449,MBD3|53615,2.0
SHE|126669,CD93|22918,2.0
SHKBP1|92799,AKT2|208,2.0
SHPRH|257218,ARID1B|57492,2.0
SHPRH|257218,MDN1|23195,2.0
SIGLEC9|27180,FCER1G|2207,2.0
SIRT2|22933,ECH1|1891,2.0
SKIV2L|6499,EHMT2|10919,2.0
SLA|6503,HCLS1|3059,2.0
SLC30A7|148867,SIKE1|80143,2.0
SLC39A3|29985,CLPP|8192,2.0
SMAD5|4090,C5orf24|134553,2.0
SMU1|55234,BAG1|573,2.0
SMU1|55234,DCAF12|25853,2.0
SMU1|55234,DNAJA1|3301,2.0
SMURF1|57154,ARPC1A|10552,2.0
SNRNP70|6625,MZF1|7593,2.0
SNRPE|6635,MRPS14|63931,2.0
SNRPF|6636,DIABLO|56616,2.0
SNRPF|6636,PWP1|11137,2.0
SNUPN|10073,IMP3|55272,2.0
SNX3|8724,RWDD1|51389,2.0
SOS1|6654,HEATR5B|54497,2.0
SPAG5|10615,CDCA5|113130,2.0
SPHAR|10638,H3F3A|3020,2.0
SPI1|6688,MYO1F|4542,2.0
SPRN|503542,MTG1|92170,2.0
SRFBP1|153443,G3BP1|10146,2.0
SRP14|6727,NDUFAF1|51103,2.0
SRP68|6730,MRPS7|51081,2.0
SRPRB|58477,PRDX4|10549,2.0
SSR2|6746,KRTCAP2|200185,2.0
SSX1|6756,LCE2C|353140,2.0
SSX3|10214,HOXC12|3228,2.0
SSX3|10214,NAA11|84779,2.0
STK35|140901,MAVS|57506,2.0
STK4|6789,NCOA3|8202,2.0
STOML2|30968,GBA2|57704,2.0
STRA8|346673,LCE2C|353140,2.0
STRA8|346673,SSX1|6756,2.0
STRN|6801,RIF1|55183,2.0
STRN3|29966,ARHGAP5|394,2.0
SULF1|23213,FN1|2335,2.0
SYDE1|85360,SCARF2|91179,2.0
SYNCRIP|10492,AMD1|262,2.0
SYNCRIP|10492,NUS1|116150,2.0
SYNPO2|171024,LMOD1|25802,2.0
TACO1|51204,MRPL38|64978,2.0
TADA3|10474,MTMR14|64419,2.0
TAF11|6882,NUDT3|11165,2.0
TAF6|6878,GNB2|2783,2.0
TAGLN|6876,LMOD1|25802,2.0
TAGLN|6876,MSRB3|253827,2.0
TAOK2|9344,FBXL19|54620,2.0
TBC1D10C|374403,PTPRCAP|5790,2.0
TCERG1|10915,RBM25|58517,2.0
TDP2|51567,ACOT13|55856,2.0
TEK|7010,CALCRL|10203,2.0
TELO2|9894,FBXL19|54620,2.0
THG1L|54974,NPM1|4869,2.0
TIGD5|84948,MAF1|84232,2.0
TIGD5|84948,SCRIB|23513,2.0
TIMM13|26517,DOHH|83475,2.0
TIMM13|26517,MAP2K2|5605,2.0
TIMM13|26517,NCLN|56926,2.0
TIMM50|92609,MED29|55588,2.0
TLK2|11011,DCAF7|10238,2.0
TLK2|11011,DDX42|11325,2.0
TLK2|11011,TACO1|51204,2.0
TLN1|7094,CREB3|10488,2.0
TLN1|7094,GBA2|57704,2.0
TLN1|7094,MSMP|692094,2.0
TLN1|7094,RGP1|9827,2.0
TMCO1|54499,SDHC|6391,2.0
TMEM175|84286,TMEM129|92305,2.0
TMEM39A|55254,COPB2|9276,2.0
TMF1|7110,ATXN7|6314,2.0
TMPO|7112,RFC5|5985,2.0
TNFRSF25|8718,PLEKHG5|57449,2.0
TNIP2|79155,MFSD10|10227,2.0
TNKS|8658,ENTPD4|9583,2.0
TNPO3|23534,NUP205|23165,2.0
TOMM22|56993,EIF3D|8664,2.0
TOP2A|7153,CENPF|1063,2.0
TOP2A|7153,CKAP2L|150468,2.0
TOP2A|7153,KIF18B|146909,2.0
TOR1A|1861,DOLK|22845,2.0
TOX4|9878,SUPT16H|11198,2.0
TPRG1L|127262,SSU72|29101,2.0
TPT1|7178,RPL10|6134,2.0
TPX2|22974,CENPF|1063,2.0
TPX2|22974,NEK2|4751,2.0
TPX2|22974,PLK1|5347,2.0
TRAPPC1|58485,GABARAP|11337,2.0
TRAPPC2|6399,OFD1|8481,2.0
TRAPPC3|27095,PSMB2|5690,2.0
TRAPPC5|126003,CLPP|8192,2.0
TRAPPC5|126003,TIMM13|26517,2.0
TRIM2|23321,ARFIP1|27236,2.0
TRIM23|373,SCAMP1|9522,2.0
TRIM28|10155,RUVBL2|10856,2.0
TRMT2A|27037,TOP3B|8940,2.0
TROAP|10024,RACGAP1|29127,2.0
TROVE2|6738,ANP32E|81611,2.0
TSC22D4|81628,GNB2|2783,2.0
TSFM|10102,PA2G4|5036,2.0
TSSC4|10078,RNH1|6050,2.0
TSTA3|7264,FBXL6|26233,2.0
TSTD2|158427,PHF2|5253,2.0
TTLL1|25809,DNAL4|10126,2.0
TUBD1|51174,RPS6KB1|6198,2.0
TUBGCP6|85378,BRD1|23774,2.0
TULP3|7289,ERC1|23085,2.0
TXN|7295,PSMB7|5695,2.0
TXN2|25828,POLR2F|5435,2.0
TYROBP|7305,LAIR1|3903,2.0
UBA52|7311,RPS12|6206,2.0
UBA52|7311,RPS13|6207,2.0
UBA52|7311,RPS15A|6210,2.0
UBAP2|55833,NOL6|65083,2.0
UBE2J2|118424,RER1|11079,2.0
UBE2J2|118424,SDF4|51150,2.0
UBE2O|63893,FOXK2|3607,2.0
UBE2R2|54926,ACO1|48,2.0
UBE3C|9690,NCAPG2|54892,2.0
UBE3C|9690,PAXIP1|22976,2.0
UBE4B|10277,RERE|473,2.0
UBL5|59286,NDUFA7|4701,2.0
UBQLN1|29979,RAD23B|5887,2.0
UBR1|197131,TRPM7|54822,2.0
UBR5|51366,ARFGEF1|10565,2.0
UBXN1|51035,SART1|9092,2.0
UBXN4|23190,CCNT2|905,2.0
UBXN6|80700,LONP1|9361,2.0
UFC1|51506,JTB|10899,2.0
UFC1|51506,MRPL24|79590,2.0
UFC1|51506,SDHC|6391,2.0
UFC1|51506,TMCO1|54499,2.0
UNC119B|84747,MLEC|9761,2.0
UNG|7374,NUP37|79023,2.0
UNK|85451,EXOC7|23265,2.0
UPF2|26019,TAF3|83860,2.0
UQCR11|10975,TIMM13|26517,2.0
UQCRH|7388,MAGOH|4116,2.0
UQCRQ|27089,NDUFA1|4694,2.0
UQCRQ|27089,SIL1|64374,2.0
URB1|9875,GART|2618,2.0
URB2|9816,TAF5L|27097,2.0
USE1|55850,RPL18A|6142,2.0
USP33|23032,STXBP3|6814,2.0
USP5|8078,EMG1|10436,2.0
USP9X|8239,SMC1A|8243,2.0
USP9Y|8287,EIF1AY|9086,2.0
UTY|7404,DDX3Y|8653,2.0
UTY|7404,KDM5D|8284,2.0
VAMP3|9341,TPRG1L|127262,2.0
VARS|7407,CSNK2B|1460,2.0
VCP|7415,DCAF12|25853,2.0
VCP|7415,TESK1|7016,2.0
VCPIP1|80124,ARMC1|55156,2.0
VCPIP1|80124,RB1CC1|9821,2.0
VDAC3|7419,FNTA|2339,2.0
VPS28|51160,CYHR1|50626,2.0
VPS29|51699,ANAPC7|51434,2.0
VPS29|51699,UBE2N|7334,2.0
VPS37A|137492,PCM1|5108,2.0
VPS72|6944,PSMB4|5692,2.0
VSIG4|11326,LAIR1|3903,2.0
VTA1|51534,CCNC|892,2.0
VTA1|51534,HBS1L|10767,2.0
WASF2|10163,FAM168B|130074,2.0
WASF2|10163,KLHL21|9903,2.0
WDFY4|57705,DOCK2|1794,2.0
WDR4|10785,PWP2|5822,2.0
WIZ|58525,CHERP|10523,2.0
WNK1|65125,ADIPOR2|79602,2.0
XAB2|56949,TRAPPC5|126003,2.0
XPO4|64328,MYCBP2|23077,2.0
XPO5|57510,BYSL|705,2.0
YAF2|10138,PPHLN1|51535,2.0
YRDC|79693,AKIRIN1|79647,2.0
YTHDF3|253943,IMPAD1|54928,2.0
YTHDF3|253943,RAB2A|5862,2.0
YY1AP1|55249,DEDD|9191,2.0
ZAP70|7535,TBC1D10C|374403,2.0
ZBTB45|84878,FIZ1|84922,2.0
ZBTB8OS|339487,MRPS15|64960,2.0
ZC3H4|23211,PPP1R10|5514,2.0
ZGPAT|84619,OGFR|11054,2.0
ZMYM4|9202,ZMYM1|79830,2.0
ZMYND19|116225,SSNA1|8636,2.0
ZNF146|7705,UBA2|10054,2.0
ZNF234|10780,ZNF224|7767,2.0
ZNF235|9310,ZNF234|10780,2.0
ZNF250|58500,ZNF16|7564,2.0
ZNF26|7574,DDX55|57696,2.0
ZNF292|23036,PHIP|55023,2.0
ZNF304|57343,ZNF134|7693,2.0
ZNF367|195828,SMC2|10592,2.0
ZNF384|171017,KDM5A|5927,2.0
ZNF397|84307,ZNF24|7572,2.0
ZNF417|147687,ZNF264|9422,2.0
ZNF461|92283,ZNF383|163087,2.0
ZNF461|92283,ZNF420|147923,2.0
ZNF524|147807,ZNF444|55311,2.0
ZNF548|147694,ZNF529|57711,2.0
