Gene1,Gene2,Aag_Edge_Weight
RPS24|6229,RPL6|6128,2.3
RPS25|6230,RPS18|6222,2.3
RPS27A|6233,RPL37A|6168,2.3
RPS29|6235,RPL22|6146,2.3
RPS29|6235,RPL23A|6147,2.3
RPS29|6235,RPL37A|6168,2.3
RPS3|6188,FBL|2091,2.3
RPS3|6188,RPL18A|6142,2.3
RPS3|6188,RPL27A|6157,2.3
RPS3|6188,RPL35|11224,2.3
RPS3|6188,RPL37|6167,2.3
RPS3|6188,RPS11|6205,2.3
RPS3|6188,RPS13|6207,2.3
RPS3A|6189,RPS29|6235,2.3
RPS4X|6191,RPL27A|6157,2.3
RPS4X|6191,RPL34|6164,2.3
RPS4X|6191,RPLP0|6175,2.3
RPS4X|6191,RPS24|6229,2.3
RPS5|6193,RPL18A|6142,2.3
RPS5|6193,RPS3|6188,2.3
RPS6|6194,RPL13A|23521,2.3
RPS6|6194,RPL19|6143,2.3
RPS6|6194,RPL29|6159,2.3
RPS6|6194,RPL4|6124,2.3
RPS8|6202,RPL15|6138,2.3
RPS8|6202,RPL24|6152,2.3
RPS8|6202,RPS7|6201,2.3
RPS9|6203,RPL10A|4736,2.3
RPS9|6203,RPL4|6124,2.3
RPS9|6203,RPS8|6202,2.3
SDHD|6392,DLAT|1737,2.3
SENP6|26054,MTO1|25821,2.3
SERINC1|57515,HSF2|3298,2.3
SH2D3C|10044,ROBO4|54538,2.3
SHARPIN|81858,GLI4|2738,2.3
SLC15A3|51296,CD68|968,2.3
SLC25A10|1468,MRPL12|6182,2.3
SLC39A6|25800,ELP2|55250,2.3
SNRPF|6636,NDUFA12|55967,2.3
SNTB2|6645,DYNC1LI2|1783,2.3
SNX3|8724,ATG5|9474,2.3
SPARC|6678,COL4A1|1282,2.3
SPG7|6687,DEF8|54849,2.3
SPHAR|10638,RAB4A|5867,2.3
SPI1|6688,FCER1G|2207,2.3
SSNA1|8636,EDF1|8721,2.3
SSR4|6748,PPIB|5479,2.3
STK38|11329,MAPK14|1432,2.3
SUCLA2|8803,RB1|5925,2.3
SYDE1|85360,EHD2|30846,2.3
SYNM|23336,FLNA|2316,2.3
SYNM|23336,JPH2|57158,2.3
SYNM|23336,MYH11|4629,2.3
TAB2|23118,PPIL4|85313,2.3
TAGLN|6876,JPH2|57158,2.3
TAGLN|6876,LIMS2|55679,2.3
TCEAL4|79921,TCEAL3|85012,2.3
TERF2|7014,COG8|84342,2.3
TIE1|7075,ROBO4|54538,2.3
TIMM22|29928,PSMB6|5694,2.3
TK1|7083,ASF1B|55723,2.3
TM2D2|83877,ASH2L|9070,2.3
TM2D2|83877,LSM1|27257,2.3
TMEM14A|28978,PEX3|8504,2.3
TMEM30A|55754,LMBRD1|55788,2.3
TMEM63B|55362,MRPS18A|55168,2.3
TMEM63B|55362,SLC35B2|347734,2.3
TNPO1|3842,FCHO2|115548,2.3
TNPO1|3842,SCAMP1|9522,2.3
TNS1|7145,MYH11|4629,2.3
TOMM6|100188893,MRPL18|29074,2.3
TPI1|7167,MRPL51|51258,2.3
TPX2|22974,KIF4A|24137,2.3
TRAPPC2L|51693,CHMP1A|5119,2.3
TSPYL4|23270,TSPYL1|7259,2.3
TYROBP|7305,HAVCR2|84868,2.3
UBA52|7311,RPL18A|6142,2.3
UBE2N|7334,MRPL42|28977,2.3
UBE2W|55284,STAU2|27067,2.3
UBL5|59286,NDUFA1|4694,2.3
USP10|9100,MBTPS1|8720,2.3
VGLL2|245806,TECRL|253017,2.3
VPS28|51160,COMMD5|28991,2.3
VPS28|51160,EXOSC4|54512,2.3
VPS4A|27183,PRMT7|54496,2.3
VTA1|51534,PEX3|8504,2.3
WTAP|9589,TCP1|6950,2.3
XPO5|57510,AARS2|57505,2.3
XPO5|57510,SRPK1|6732,2.3
YIPF3|25844,HSP90AB1|3326,2.3
YIPF3|25844,MAD2L1BP|9587,2.3
YIPF3|25844,SLC35B2|347734,2.3
ZC3H3|23144,SCRIB|23513,2.3
ZC3H3|23144,SHARPIN|81858,2.3
ZC3H3|23144,TIGD5|84948,2.3
ZFAND3|60685,C6orf89|221477,2.3
ZFAND3|60685,GTPBP2|54676,2.3
ZFAND3|60685,MAPK14|1432,2.3
ZFP41|286128,TIGD5|84948,2.3
ZMYND15|84225,CXCL16|58191,2.3
ZNF24|7572,GALNT1|2589,2.3
ZNF318|24149,AARS2|57505,2.3
ZNF318|24149,TAB2|23118,2.3
ZNF384|171017,ATN1|1822,2.3
ZNF43|7594,ZNF254|9534,2.3
ZNF517|340385,TIGD5|84948,2.3
ZNF696|79943,ZNF16|7564,2.3
ZNF706|51123,COX6C|1345,2.3
ZNF707|286075,LRRC14|9684,2.3
AZIN1|51582,ATP6V1C1|528,2.2
BTN3A3|10384,BTN3A1|11119,2.2
CD53|963,BIN2|51411,2.2
CHMP7|91782,BIN3|55909,2.2
CPSF1|29894,ADCK5|203054,2.2
CUEDC2|79004,ARL3|403,2.2
CYYR1|116159,CD34|947,2.2
DDHD2|23259,BAG4|9530,2.2
DYNLT1|6993,COX7A2|1347,2.2
ENY2|56943,DCAF13|25879,2.2
EXOSC4|54512,CYC1|1537,2.2
FBL|2091,EIF3K|27335,2.2
FBN1|2200,COL1A2|1278,2.2
FBXL3|26224,CLN5|1203,2.2
GAS8|2622,DEF8|54849,2.2
GEMIN4|50628,FAM57A|79850,2.2
GET4|51608,C7orf50|84310,2.2
GIMAP7|168537,GIMAP6|474344,2.2
GIMAP8|155038,GIMAP1|170575,2.2
GOLT1B|51026,ETNK1|55500,2.2
GPAA1|8733,DGAT1|8694,2.2
GPR4|2828,FLT1|2321,2.2
GPS1|2873,DUS1L|64118,2.2
GTPBP2|54676,BRPF3|27154,2.2
HAVCR2|84868,CD86|942,2.2
HCLS1|3059,CD53|963,2.2
HLA-B|3106,HLA-A|3105,2.2
HLA-DRB1|3123,HLA-DQA1|3117,2.2
HLA-F|3134,HLA-B|3106,2.2
HOOK3|84376,FNTA|2339,2.2
HSBP1|3281,CFDP1|10428,2.2
HSF1|3297,DGAT1|8694,2.2
HSF1|3297,EXOSC4|54512,2.2
HSP90AB1|3326,AARS2|57505,2.2
HSP90AB1|3326,C6orf89|221477,2.2
HSPA1A|3303,DNAJB1|3337,2.2
HSPB8|26353,FLNC|2318,2.2
IFIT2|3433,IFIT1|3434,2.2
ITGB2|3689,CD4|920,2.2
ITGB2|3689,CD68|968,2.2
JPH2|57158,ACTG2|72,2.2
KARS|3735,CFDP1|10428,2.2
KCNMB1|3779,JPH2|57158,2.2
LAPTM5|7805,FCER1G|2207,2.2
LEPROTL1|23484,ELP3|55140,2.2
LUM|4060,DCN|1634,2.2
MAF1|84232,CYHR1|50626,2.2
MAF1|84232,DGAT1|8694,2.2
MAP3K7|6885,CDC40|51362,2.2
MCM3|4172,MAPK14|1432,2.2
MCPH1|79648,ERI1|90459,2.2
MED23|9439,ARID1B|57492,2.2
MFGE8|4240,AEBP1|165,2.2
MMRN2|79812,CD34|947,2.2
MRPS18A|55168,MRPL14|64928,2.2
MRVI1|10335,FLNA|2316,2.2
MS4A2|2206,CPA3|1359,2.2
MTCH1|23787,AARS2|57505,2.2
MTCH1|23787,KLC4|89953,2.2
MTCH1|23787,MRPL14|64928,2.2
MTRF1|9617,MRPS31|10240,2.2
MTUS1|57509,CNOT7|29883,2.2
MYL9|10398,MYH11|4629,2.2
NCSTN|23385,COPA|1314,2.2
NDUFB10|4716,MRPS34|65993,2.2
NME2|4831,NME1|4830,2.2
NOXA1|10811,EXD3|54932,2.2
NUBP2|10101,MLST8|64223,2.2
NUBP2|10101,MRPS34|65993,2.2
NUFIP1|26747,MED4|29079,2.2
NUTF2|10204,COQ9|57017,2.2
OSTM1|28962,CD164|8763,2.2
PAFAH1B1|5048,ANKFY1|51479,2.2
PCMT1|5110,DYNLT1|6993,2.2
PCMT1|5110,KATNA1|11104,2.2
PDAP1|11333,ARPC1A|10552,2.2
PDCD2|5134,C6orf120|387263,2.2
PDIA3|2923,DDOST|1650,2.2
PDIA3|2923,HSP90B1|7184,2.2
PDIA4|9601,HSP90B1|7184,2.2
PDIA4|9601,HSPA5|3309,2.2
PECAM1|5175,ESAM|90952,2.2
PFDN6|10471,PFDN2|5202,2.2
PGAM4|441531,PGAM1|5223,2.2
PHF3|23469,BCLAF1|9774,2.2
PHF3|23469,BRPF3|27154,2.2
PILRB|29990,CCNL2|81669,2.2
POLR1C|9533,HSP90AB1|3326,2.2
PPP1R16A|84988,CYHR1|50626,2.2
PPP2CB|5516,GTF2E2|2961,2.2
PPP2R5D|5528,MEA1|4201,2.2
PRMT7|54496,ACD|65057,2.2
PSMA2|5683,MRPL32|64983,2.2
PSMB1|5689,COX7A2|1347,2.2
PSMB1|5689,MRPL2|51069,2.2
PSMB1|5689,MTCH1|23787,2.2
PSMB6|5694,PELP1|27043,2.2
PSMD4|5710,PSMB4|5692,2.2
QRSL1|55278,PREP|5550,2.2
R3HCC1|203069,POLR3D|661,2.2
RAMP3|10268,ESAM|90952,2.2
RARS2|57038,AKIRIN2|55122,2.2
RASL12|51285,MYL9|10398,2.2
RCAN3|11123,NIPAL3|57185,2.2
RMND1|55005,EEF1A1|1915,2.2
RNASE6|6039,MS4A6A|64231,2.2
RNF167|26001,MED11|400569,2.2
RNF8|9025,HSP90AB1|3326,2.2
RNF8|9025,MCM3|4172,2.2
RNGTT|8732,MAP3K7|6885,2.2
ROBO4|54538,CD34|947,2.2
ROBO4|54538,CDH5|1003,2.2
ROBO4|54538,MMRN2|79812,2.2
RPF2|84154,GTF3C6|112495,2.2
RPL23|9349,NACA|4666,2.2
RPL23A|6147,RPL10A|4736,2.2
RPL27A|6157,RPL14|9045,2.2
RPL29|6159,RPL19|6143,2.2
RPL3|6122,RPL19|6143,2.2
RPL32|6161,RPL11|6135,2.2
RPL32|6161,RPL18A|6142,2.2
RPL34|6164,RPL11|6135,2.2
RPL34|6164,RPL24|6152,2.2
RPL35|11224,FAU|2197,2.2
RPL35|11224,RPL27A|6157,2.2
RPL36|25873,RPL35|11224,2.2
RPL37|6167,RPL11|6135,2.2
RPL37|6167,RPL18|6141,2.2
RPL37|6167,RPL34|6164,2.2
RPL37A|6168,RPL22|6146,2.2
RPL38|6169,RPL32|6161,2.2
RPL4|6124,RPL12|6136,2.2
RPL4|6124,RPL24|6152,2.2
RPL4|6124,RPL29|6159,2.2
RPL41|6171,RPL10|6134,2.2
RPL5|6125,RPL15|6138,2.2
RPL6|6128,NACA|4666,2.2
RPLP0|6175,RPL18A|6142,2.2
RPLP0|6175,RPL3|6122,2.2
RPS10|6204,EEF1G|1937,2.2
RPS10|6204,RPL27A|6157,2.2
RPS10|6204,RPL32|6161,2.2
RPS11|6205,FBL|2091,2.2
RPS11|6205,RPL36|25873,2.2
RPS13|6207,RPL11|6135,2.2
RPS14|6208,FBL|2091,2.2
RPS14|6208,RPL31|6160,2.2
RPS14|6208,RPS11|6205,2.2
RPS15A|6210,RPL11|6135,2.2
RPS15A|6210,RPS13|6207,2.2
RPS17|6218,RPL31|6160,2.2
RPS17|6218,RPL37A|6168,2.2
RPS18|6222,RPS14|6208,2.2
RPS19|6223,RPL13A|23521,2.2
RPS19|6223,RPL24|6152,2.2
RPS19|6223,RPL32|6161,2.2
RPS19|6223,RPS10|6204,2.2
RPS2|6187,RPL15|6138,2.2
RPS2|6187,RPL4|6124,2.2
RPS21|6227,FBL|2091,2.2
RPS21|6227,RPL23|9349,2.2
RPS21|6227,RPL38|6169,2.2
RPS21|6227,RPS14|6208,2.2
RPS23|6228,RPL5|6125,2.2
RPS23|6228,RPS13|6207,2.2
RPS25|6230,RPL31|6160,2.2
RPS27A|6233,RPL10A|4736,2.2
RPS27A|6233,RPLP0|6175,2.2
RPS27A|6233,RPS25|6230,2.2
RPS29|6235,RPS17|6218,2.2
RPS3|6188,EEF1G|1937,2.2
RPS3|6188,RPL13A|23521,2.2
RPS3A|6189,RPL41|6171,2.2
RPS4X|6191,RPL11|6135,2.2
RPS4X|6191,RPL19|6143,2.2
RPS4X|6191,RPL23|9349,2.2
RPS4X|6191,RPL32|6161,2.2
RPS4X|6191,RPL4|6124,2.2
RPS6|6194,RPL27A|6157,2.2
RPS6|6194,RPL34|6164,2.2
RPS6KA2|6196,BTBD9|114781,2.2
RPS6KA2|6196,C6orf89|221477,2.2
RPS7|6201,RPL24|6152,2.2
RPS8|6202,RPL34|6164,2.2
RPS8|6202,RPL35|11224,2.2
RPS8|6202,RPL37A|6168,2.2
RPS8|6202,RPL5|6125,2.2
RPS8|6202,RPS19|6223,2.2
RPS9|6203,FBL|2091,2.2
RPS9|6203,RPL13A|23521,2.2
RPS9|6203,RPL37A|6168,2.2
RPS9|6203,RPS10|6204,2.2
RPS9|6203,RPS16|6217,2.2
RSAD2|91543,MX1|4599,2.2
RTN4IP1|84816,QRSL1|55278,2.2
RWDD1|51389,HDAC2|3066,2.2
SASH3|54440,ARHGAP30|257106,2.2
SEC63|11231,CCNC|892,2.2
SEC63|11231,FOXO3|2309,2.2
SENP6|26054,PHIP|55023,2.2
SF3B5|83443,CNPY3|10695,2.2
SF3B5|83443,KLHDC3|116138,2.2
SFT2D1|113402,PDCD2|5134,2.2
SLC35B2|347734,MAD2L1BP|9587,2.2
SLC7A7|9056,LAPTM5|7805,2.2
SMTN|6525,PDLIM7|9260,2.2
SNX14|57231,ATG5|9474,2.2
SORBS1|10580,PPP1R12B|4660,2.2
SP2|6668,GNA11|2767,2.2
SPAG7|9552,MED11|400569,2.2
SPAG7|9552,SLC25A11|8402,2.2
SPI1|6688,MYO1F|4542,2.2
SRPK1|6732,MCM3|4172,2.2
SS18L2|51188,SEC22C|9117,2.2
SUMO2|6613,H3F3A|3020,2.2
SYDE1|85360,LIMS2|55679,2.2
SYNJ2BP|55333,COX16|51241,2.2
SYNPO2|171024,PPP1R12B|4660,2.2
TAF2|6873,FAM91A1|157769,2.2
TATDN1|83940,NSMCE2|286053,2.2
TATDN1|83940,RPL7|6129,2.2
TCEA1|6917,LYPLA1|10434,2.2
TCP1|6950,PCMT1|5110,2.2
TCP1|6950,PDCD2|5134,2.2
TCP1|6950,PSMB1|5689,2.2
TCP1|6950,SNX9|51429,2.2
TEK|7010,MMRN2|79812,2.2
TGFB1I1|7041,FLNA|2316,2.2
TGFB1I1|7041,KCNMB1|3779,2.2
TGFB1I1|7041,LMOD1|25802,2.2
THAP7|80764,DGCR6L|85359,2.2
TIE1|7075,FLT4|2324,2.2
TIE1|7075,PLVAP|83483,2.2
TIMM13|26517,LSM7|51690,2.2
TIMM22|29928,SLC25A11|8402,2.2
TJAP1|93643,KLHDC3|116138,2.2
TMC8|147138,TBC1D10C|374403,2.2
TMEM30A|55754,SEC63|11231,2.2
TMEM63B|55362,MTCH1|23787,2.2
TMUB1|83590,FASTK|10922,2.2
TNKS|8658,MCPH1|79648,2.2
TNS1|7145,SORBS1|10580,2.2
TOMM6|100188893,COX7A2|1347,2.2
TOMM6|100188893,KLC4|89953,2.2
TOP2A|7153,NUSAP1|51203,2.2
TPM2|7169,ACTG2|72,2.2
TPM2|7169,LIMS2|55679,2.2
TPM2|7169,LMOD1|25802,2.2
TPX2|22974,RACGAP1|29127,2.2
TRAPPC1|58485,GPS2|2874,2.2
TRIM11|81559,JMJD4|65094,2.2
TRIM25|7706,FBXL18|80028,2.2
TRIM25|7706,FOXK1|221937,2.2
TRIM35|23087,PTK2B|2185,2.2
TYROBP|7305,AIF1|199,2.2
TYROBP|7305,LAPTM5|7805,2.2
UBA52|7311,RPL28|6158,2.2
UBE2J1|51465,CD164|8763,2.2
UBE2V2|7336,TCEA1|6917,2.2
UBR2|23304,BCLAF1|9774,2.2
UBR2|23304,LATS1|9113,2.2
UBR2|23304,MAPK14|1432,2.2
UBR2|23304,RPL7L1|285855,2.2
UBR2|23304,TAB2|23118,2.2
UBR5|51366,MTDH|92140,2.2
UQCRFS1|7386,NDUFAB1|4706,2.2
UTP23|84294,RAD21|5885,2.2
VAC14|55697,FUK|197258,2.2
VPS25|84313,COASY|80347,2.2
VPS28|51160,RPL8|6132,2.2
VPS37A|137492,KCTD9|54793,2.2
VPS4A|27183,COG4|25839,2.2
VPS4A|27183,EDC4|23644,2.2
VPS4A|27183,FUK|197258,2.2
VTA1|51534,CDC5L|988,2.2
VTA1|51534,LTV1|84946,2.2
VTA1|51534,MRPS10|55173,2.2
YIPF3|25844,FOXP4|116113,2.2
ZBTB2|57621,PPIL4|85313,2.2
ZDHHC2|51201,CNOT7|29883,2.2
ZGPAT|84619,ARFGAP1|55738,2.2
ZNF251|90987,ZNF250|58500,2.2
ZNF414|84330,RAB11B|9230,2.2
ZNF579|163033,EPN1|29924,2.2
ZNF7|7553,ZNF16|7564,2.2
ZNF7|7553,ZNF696|79943,2.2
ZNF768|79724,ZNF205|7755,2.2
ZNF786|136051,ZNF746|155061,2.2
ZNF805|390980,ZNF264|9422,2.2
ZNF837|116412,ZBTB45|84878,2.2
ZNHIT1|10467,BUD31|8896,2.2
ZNHIT1|10467,POLR2J|5439,2.2
APOE|348,APOC1|341,2.1
ARV1|64801,ARF1|375,2.1
ATP6V1F|9296,ARF5|381,2.1
BCLAF1|9774,ARID1B|57492,2.1
CD48|962,CD3E|916,2.1
CD53|963,APBB1IP|54518,2.1
CD53|963,CD48|962,2.1
CD68|968,C1QC|714,2.1
CDH5|1003,CD34|947,2.1
CENPT|80152,ACD|65057,2.1
CLEC14A|161198,ACVRL1|94,2.1
COX8A|1351,BAD|572,2.1
CPSF4|10898,ARPC1A|10552,2.1
CSF1R|1436,C1QC|714,2.1
CSNK1G2|1455,APBA3|9546,2.1
CSRP1|1465,ACTA2|59,2.1
CUL9|23113,AARS2|57505,2.1
CUL9|23113,C6orf89|221477,2.1
CYHR1|50626,COMMD5|28991,2.1
DGAT1|8694,COMMD5|28991,2.1
DNAJA2|10294,C16orf87|388272,2.1
DSG2|1829,DSC2|1824,2.1
DUSP16|80824,CREBL2|1389,2.1
EEF1A1|1915,COX7A2|1347,2.1
EIF5A|1984,EIF4A1|1973,2.1
ELP3|55140,CHMP7|91782,2.1
ESAM|90952,BCL6B|255877,2.1
ESAM|90952,EMCN|51705,2.1
EXD3|54932,ANAPC2|29882,2.1
FAM120B|84498,ARID1B|57492,2.1
FAM192A|80011,CIAPIN1|57019,2.1
FBLN5|10516,ELN|2006,2.1
FBXL6|26233,DGAT1|8694,2.1
FIG4|9896,ATG5|9474,2.1
FIG4|9896,CDC40|51362,2.1
FLNA|2316,AOC3|8639,2.1
FOS|2353,EGR1|1958,2.1
GABARAPL2|11345,CFDP1|10428,2.1
GADD45GIP1|90480,ELOF1|84337,2.1
GAGE2D|729408,CSN2|1447,2.1
GAGE2D|729408,GAGE1|2543,2.1
GAS8|2622,CDK10|8558,2.1
GIMAP4|55303,GIMAP1|170575,2.1
GNG10|2790,DNAJC25|548645,2.1
GOLGA7|51125,ASH2L|9070,2.1
GPAA1|8733,COMMD5|28991,2.1
GRINA|2907,CYHR1|50626,2.1
GRINA|2907,EXOSC4|54512,2.1
GTF2H5|404672,DYNLT1|6993,2.1
HACE1|57531,CDC40|51362,2.1
HAVCR2|84868,CD68|968,2.1
HLA-C|3107,HLA-B|3106,2.1
HLA-F|3134,HLA-A|3105,2.1
HSPE1|3336,CACYBP|27101,2.1
IER3IP1|51124,HDHD2|84064,2.1
IGF2R|3482,FAM120B|84498,2.1
KARS|3735,COX4I1|1327,2.1
KLC4|89953,AARS2|57505,2.1
KLHDC3|116138,KLC4|89953,2.1
LAIR1|3903,CSF1R|1436,2.1
LATS1|9113,ARID1B|57492,2.1
LDB2|9079,CYYR1|116159,2.1
LEPROTL1|23484,INTS9|55756,2.1
LGALS1|3956,EMP3|2014,2.1
LIMS2|55679,FLNA|2316,2.1
LSP1|4046,FERMT3|83706,2.1
LTB4R2|56413,LTB4R|1241,2.1
LY86|9450,AIF1|199,2.1
MANF|7873,CALR|811,2.1
MANF|7873,CRELD2|79174,2.1
MAP3K7|6885,AKIRIN2|55122,2.1
MAPK14|1432,KCTD20|222658,2.1
MAVS|57506,FBXL18|80028,2.1
MDN1|23195,MAP3K7|6885,2.1
MED9|55090,DRG2|1819,2.1
METTL8|79828,DCAF17|80067,2.1
MICALL1|85377,C22orf23|84645,2.1
MRPL15|29088,COPS5|10987,2.1
MRPL18|29074,DYNLT1|6993,2.1
MRPL18|29074,HSP90AB1|3326,2.1
MRPL20|55052,AURKAIP1|54998,2.1
MRPS18A|55168,MAD2L1BP|9587,2.1
MRPS34|65993,MLST8|64223,2.1
MSRB3|253827,KCNMB1|3779,2.1
MTCH1|23787,MEA1|4201,2.1
MYBBP1A|10514,DPH1|1801,2.1
MYH11|4629,ACTG2|72,2.1
MYLK|4638,KCNMB1|3779,2.1
NARS|4677,HDHD2|84064,2.1
NCK1|4690,ARMC8|25852,2.1
NDUFA13|51079,NDUFA11|126328,2.1
NDUFB3|4709,COX7B|1349,2.1
NDUFB7|4713,NDUFA11|126328,2.1
NEXN|91624,MRVI1|10335,2.1
NKG7|4818,CCL5|6352,2.1
NKTR|4820,FNBP4|23360,2.1
NPAT|4863,ATM|472,2.1
NPAT|4863,CUL5|8065,2.1
NPM1|4869,CLEC2D|29121,2.1
NSMCE2|286053,COX6C|1345,2.1
NSMCE2|286053,NDUFB9|4715,2.1
NUS1|116150,HDAC2|3066,2.1
NVL|4931,DEGS1|8560,2.1
OAZ1|4946,LSM7|51690,2.1
OCLN|4950,MARVELD2|153562,2.1
OXER1|165140,HAAO|23498,2.1
P4HB|5034,LMAN2|10960,2.1
PAICS|10606,DKC1|1736,2.1
PARP1|142,NUP133|55746,2.1
PARP14|54625,DTX3L|151636,2.1
PARP8|79668,EMB|133418,2.1
PARVG|64098,ARHGAP4|393,2.1
PCOLCE|5118,GGT5|2687,2.1
PDAP1|11333,BUD31|8896,2.1
PDCD2|5134,LTV1|84946,2.1
PDIA4|9601,CALR|811,2.1
PDIA4|9601,HYOU1|10525,2.1
PDLIM7|9260,LGALS1|3956,2.1
PDLIM7|9260,LIMS2|55679,2.1
PHC3|80012,MYNN|55892,2.1
PHF11|51131,MED4|29079,2.1
PHF3|23469,KCTD20|222658,2.1
PHIP|55023,PHF10|55274,2.1
PHPT1|29085,EDF1|8721,2.1
PNRC1|10957,AKIRIN2|55122,2.1
POLR2C|5432,COQ9|57017,2.1
POLR2K|5440,ENY2|56943,2.1
POLR2K|5440,MRPL13|28998,2.1
PPP2CB|5516,GSR|2936,2.1
PPP3CC|5533,BIN3|55909,2.1
PPP3CC|5533,CHMP7|91782,2.1
PRMT7|54496,ELMO3|79767,2.1
PSMD3|5709,ORMDL3|94103,2.1
PTPMT1|114971,NDUFS3|4722,2.1
PTPN2|5771,PSMG2|56984,2.1
PUF60|22827,MAF1|84232,2.1
QRSL1|55278,NUS1|116150,2.1
RAB11FIP1|80223,ERLIN2|11160,2.1
RACGAP1|29127,CENPE|1062,2.1
RAD17|5884,AGGF1|55109,2.1
RELB|5971,NFKB2|4791,2.1
RGPD4|285190,GCC2|9648,2.1
RNF167|26001,CYB5D2|124936,2.1
RNF8|9025,MAPK14|1432,2.1
ROBO4|54538,FLT4|2324,2.1
RPL13A|23521,RPL10|6134,2.1
RPL17|6139,RPL10A|4736,2.1
RPL18A|6142,EEF1G|1937,2.1
RPL18A|6142,EIF3G|8666,2.1
RPL19|6143,EEF1G|1937,2.1
RPL23A|6147,RPL11|6135,2.1
RPL24|6152,RPL19|6143,2.1
RPL29|6159,RPL18|6141,2.1
RPL3|6122,RPL10|6134,2.1
RPL30|6156,PABPC1|26986,2.1
RPL31|6160,RPL10|6134,2.1
RPL31|6160,RPL10A|4736,2.1
RPL31|6160,RPL18A|6142,2.1
RPL32|6161,FAU|2197,2.1
RPL32|6161,RPL13A|23521,2.1
RPL34|6164,RPL14|9045,2.1
RPL35|11224,PSMB7|5695,2.1
RPL35|11224,RPL12|6136,2.1
RPL36|25873,RPL31|6160,2.1
RPL37|6167,RPL19|6143,2.1
RPL37A|6168,RPL18A|6142,2.1
RPL38|6169,RPL30|6156,2.1
RPL4|6124,EIF3L|51386,2.1
RPL4|6124,RPL13A|23521,2.1
RPL41|6171,RPL23A|6147,2.1
RPL41|6171,RPL38|6169,2.1
RPL5|6125,RPL4|6124,2.1
RPL6|6128,EEF1G|1937,2.1
RPL6|6128,RPL27A|6157,2.1
RPL6|6128,RPL32|6161,2.1
RPL6|6128,RPL37|6167,2.1
RPL7A|6130,RPL13A|23521,2.1
RPL7A|6130,RPL3|6122,2.1
RPL7A|6130,RPL37A|6168,2.1
RPL7A|6130,RPL6|6128,2.1
RPLP0|6175,RPL32|6161,2.1
RPLP1|6176,RPL19|6143,2.1
RPLP1|6176,RPL27A|6157,2.1
RPLP1|6176,RPL4|6124,2.1
RPLP2|6181,RPL19|6143,2.1
RPLP2|6181,RPL28|6158,2.1
RPN2|6185,OS9|10956,2.1
RPN2|6185,PIGT|51604,2.1
RPRD2|23248,GATAD2B|57459,2.1
RPS10|6204,RPL10A|4736,2.1
RPS10|6204,RPL37|6167,2.1
RPS10|6204,RPL41|6171,2.1
RPS11|6205,FAU|2197,2.1
RPS11|6205,RPL10|6134,2.1
RPS11|6205,RPL12|6136,2.1
RPS11|6205,RPL28|6158,2.1
RPS11|6205,RPL35A|6165,2.1
RPS11|6205,RPLP0|6175,2.1
RPS13|6207,RPL15|6138,2.1
RPS13|6207,RPL18A|6142,2.1
RPS13|6207,RPL19|6143,2.1
RPS13|6207,RPL22|6146,2.1
RPS13|6207,RPL24|6152,2.1
RPS13|6207,RPL38|6169,2.1
RPS13|6207,RPL5|6125,2.1
RPS13|6207,RPLP2|6181,2.1
RPS13|6207,RPS11|6205,2.1
RPS14|6208,EEF1G|1937,2.1
RPS14|6208,RPL3|6122,2.1
RPS14|6208,RPL6|6128,2.1
RPS15|6209,RPL35|11224,2.1
RPS15A|6210,RPL10A|4736,2.1
RPS15A|6210,RPL37A|6168,2.1
RPS15A|6210,RPL41|6171,2.1
RPS16|6217,RPL23|9349,2.1
RPS16|6217,RPL24|6152,2.1
RPS17|6218,RPL38|6169,2.1
RPS17|6218,RPL41|6171,2.1
RPS18|6222,RPL15|6138,2.1
RPS18|6222,RPL27A|6157,2.1
RPS18|6222,RPL31|6160,2.1
RPS18|6222,RPL37|6167,2.1
RPS18|6222,RPL38|6169,2.1
RPS19|6223,RPL19|6143,2.1
RPS19|6223,RPS11|6205,2.1
RPS2|6187,RPL18|6141,2.1
RPS2|6187,RPL3|6122,2.1
RPS2|6187,RPL37|6167,2.1
RPS21|6227,RPLP2|6181,2.1
RPS21|6227,RPS15A|6210,2.1
RPS25|6230,RPL32|6161,2.1
RPS25|6230,RPL38|6169,2.1
RPS25|6230,RPS16|6217,2.1
RPS27A|6233,RPS10|6204,2.1
RPS29|6235,RPL10A|4736,2.1
RPS3|6188,RPL10|6134,2.1
RPS3|6188,RPL4|6124,2.1
RPS3|6188,RPS14|6208,2.1
RPS3|6188,RPS19|6223,2.1
RPS3A|6189,RPS13|6207,2.1
RPS3A|6189,RPS15A|6210,2.1
RPS3A|6189,RPS27A|6233,2.1
RPS4X|6191,EEF1G|1937,2.1
RPS4X|6191,FBL|2091,2.1
RPS4X|6191,RPL24|6152,2.1
RPS4X|6191,RPL3|6122,2.1
RPS4X|6191,RPL6|6128,2.1
RPS4X|6191,RPL7A|6130,2.1
RPS4X|6191,RPS11|6205,2.1
RPS4X|6191,RPS18|6222,2.1
RPS4X|6191,RPS3A|6189,2.1
RPS5|6193,RPL28|6158,2.1
RPS5|6193,RPL7A|6130,2.1
RPS6|6194,RPL12|6136,2.1
RPS6|6194,RPL23|9349,2.1
RPS6|6194,RPL3|6122,2.1
