Gene1,Gene2,Aag_Edge_Weight
ERCC5|2073,ARHGEF7|8874,2.0
ERGIC3|51614,EDEM2|55741,2.0
ERH|2079,C14orf119|55017,2.0
ERI1|90459,AGPAT5|55326,2.0
ERLIN2|11160,ASH2L|9070,2.0
EXOSC3|51010,CLTA|1211,2.0
EXOSC3|51010,DNAJA1|3301,2.0
EXOSC4|54512,CYC1|1537,2.0
FAM76B|143684,ANKRD49|54851,2.0
FAM91A1|157769,ATP6V1C1|528,2.0
FAM91A1|157769,AZIN1|51582,2.0
FBN1|2200,COL3A1|1281,2.0
FBN1|2200,COL5A2|1290,2.0
FBXL14|144699,DCP1B|196513,2.0
FCF1|51077,EIF2S1|1965,2.0
FIS1|51024,BCL7B|9275,2.0
FLII|2314,CAMTA2|23125,2.0
G2E3|55632,BRMS1L|84312,2.0
G2E3|55632,EXOC5|10640,2.0
GADD45GIP1|90480,COPE|11316,2.0
GAK|2580,DGKQ|1609,2.0
GEMIN4|50628,C1QBP|708,2.0
GEMIN4|50628,COX10|1352,2.0
GEMIN4|50628,FAM57A|79850,2.0
GGT3P|2679,GGT1|2678,2.0
GIMAP4|55303,FLI1|2313,2.0
GIMAP8|155038,GIMAP1|170575,2.0
GLRX5|51218,ERH|2079,2.0
GMPR2|51292,C14orf119|55017,2.0
GNG11|2791,CNRIP1|25927,2.0
GON4L|54856,CEP350|9857,2.0
GPR4|2828,CD93|22918,2.0
GPR4|2828,CDH5|1003,2.0
GPS1|2873,DUS1L|64118,2.0
GSR|2936,DCTN6|10671,2.0
GTF2E2|2961,CCDC25|55246,2.0
GTPBP10|85865,DBF4|10926,2.0
HCLS1|3059,APBB1IP|54518,2.0
HCLS1|3059,ARHGAP30|257106,2.0
HDAC1|3065,EIF3I|8668,2.0
HEATR1|55127,AHCTF1|25909,2.0
HGS|9146,ARHGDIA|396,2.0
HNRNPM|4670,CHAF1A|10036,2.0
HP1BP3|50809,EXOSC10|5394,2.0
HSF1|3297,GRINA|2907,2.0
HSPA14|51182,CUL2|8453,2.0
HSPA4|3308,ETF1|2107,2.0
HSPA9|3313,ETF1|2107,2.0
HSPBP1|23640,GRWD1|83743,2.0
HYOU1|10525,GANAB|23193,2.0
IL10RB|3588,IFNAR1|3454,2.0
ILKAP|80895,DTYMK|1841,2.0
INCENP|3619,CDCA5|113130,2.0
INCENP|3619,CPSF7|79869,2.0
INO80|54617,HERC2|8924,2.0
INPP5K|51763,DPH1|1801,2.0
INTS1|26173,EIF3B|8662,2.0
INTS10|55174,ASAH1|427,2.0
INTS10|55174,BIN3|55909,2.0
INTS10|55174,ERI1|90459,2.0
INTS9|55756,DCTN6|10671,2.0
INTS9|55756,EXTL3|2137,2.0
IREB2|3658,CSNK1G1|53944,2.0
IRF2|3660,CASP3|836,2.0
ISG20L2|81875,GPATCH4|54865,2.0
JTB|10899,HAX1|10456,2.0
KDR|3791,ARHGEF15|22899,2.0
KIF1C|10749,ANKFY1|51479,2.0
KIF20A|10112,CCNB1|891,2.0
KIF23|9493,BUB1B|701,2.0
KIF23|9493,CCNB2|9133,2.0
KIF3B|9371,ASXL1|171023,2.0
KRT10|3858,EIF1|10209,2.0
KRTAP9-8|83901,KRTAP2-1|81872,2.0
KRTAP9-8|83901,KRTAP4-7|100132476,2.0
LAIR1|3903,C1QA|712,2.0
LAIR1|3903,FCER1G|2207,2.0
LCE3E|353145,LCE3D|84648,2.0
LEPROTL1|23484,CHMP7|91782,2.0
LEPROTL1|23484,CNOT7|29883,2.0
LEPROTL1|23484,KCTD9|54793,2.0
LMF2|91289,ALG12|79087,2.0
LMNB2|84823,ILF3|3609,2.0
LRRC14|9684,CPSF1|29894,2.0
LRRC25|126364,C1QC|714,2.0
LSM5|23658,BZW2|28969,2.0
LSM5|23658,GGCT|79017,2.0
MAEA|10296,CTBP1|1487,2.0
MAPK1IP1L|93487,ARF6|382,2.0
MCAM|4162,CSPG4|1464,2.0
MCM3|4172,MCM2|4171,2.0
MCM5|4174,CDC45|8318,2.0
MECP2|4204,GDI1|2664,2.0
MED13|9969,INTS2|57508,2.0
MED24|9862,CASC3|22794,2.0
MED6|10001,EIF2S1|1965,2.0
MED9|55090,ATPAF2|91647,2.0
MFN1|55669,DCUN1D1|54165,2.0
MINK1|50488,ABR|29,2.0
MNT|4335,KDM6B|23135,2.0
MOCS3|27304,DPM1|8813,2.0
MPDU1|9526,EIF5A|1984,2.0
MPDU1|9526,GABARAP|11337,2.0
MRC2|9902,COL1A1|1277,2.0
MRC2|9902,EMILIN1|11117,2.0
MRPL14|64928,MAD2L1BP|9587,2.0
MRPL22|29093,BNIP1|662,2.0
MRPL3|11222,ACTL6A|86,2.0
MRPL42|28977,CCDC59|29080,2.0
MRPL52|122704,C14orf119|55017,2.0
MRPL55|128308,ARF1|375,2.0
MRPL9|65005,DAP3|7818,2.0
MRPS17|51373,MRPL32|64983,2.0
MRPS24|64951,DDX56|54606,2.0
MRPS24|64951,LSM5|23658,2.0
MRPS26|64949,CRLS1|54675,2.0
MRPS31|10240,ALG5|29880,2.0
MRPS36|92259,COX7C|1350,2.0
MRPS7|51081,MRPL12|6182,2.0
MRPS9|64965,MRPS5|64969,2.0
MSRB3|253827,LMOD1|25802,2.0
MTOR|2475,KIF1B|23095,2.0
MTR|4548,HEATR1|55127,2.0
MTRF1|9617,MED4|29079,2.0
MXRA8|54587,EFEMP2|30008,2.0
MXRA8|54587,MFRP|83552,2.0
MYH11|4629,LMOD1|25802,2.0
MYL9|10398,MSRB3|253827,2.0
MYO1C|4641,FLII|2314,2.0
MYO1G|64005,DOCK2|1794,2.0
N4BP2L2|10443,ARHGEF7|8874,2.0
N4BP2L2|10443,MTRF1|9617,2.0
NAA15|80155,ABCE1|6059,2.0
NACA|4666,EIF4B|1975,2.0
NADK|65220,ARHGEF16|27237,2.0
NAF1|92345,NAA15|80155,2.0
NASP|4678,GNL2|29889,2.0
NCOA3|8202,ARFGEF2|10564,2.0
NDUFA11|126328,MRPL54|116541,2.0
NDUFA13|51079,C19orf53|28974,2.0
NDUFA13|51079,COPE|11316,2.0
NDUFA2|4695,MRPS36|92259,2.0
NDUFA7|4701,CLPP|8192,2.0
NDUFB6|4712,APTX|54840,2.0
NDUFC1|4717,LSM6|11157,2.0
NDUFC1|4717,MGST2|4258,2.0
NEDD1|121441,KRR1|11103,2.0
NEDD8|4738,NDUFB1|4707,2.0
NEIL2|252969,CHMP7|91782,2.0
NEK2|4751,CKS1B|1163,2.0
NEUROG1|4762,CACNG3|10368,2.0
NF2|4771,AP1B1|162,2.0
NGDN|25983,APEX1|328,2.0
NGDN|25983,CHMP4A|29082,2.0
NKRF|55922,LAS1L|81887,2.0
NKTR|4820,FNBP4|23360,2.0
NME1|4830,MRPL12|6182,2.0
NMT1|4836,EFTUD2|9343,2.0
NOL11|25926,KPNA2|3838,2.0
NOP56|10528,CSNK2A1|1457,2.0
NOP56|10528,IDH3B|3420,2.0
NSDHL|50814,CXorf40A|91966,2.0
NSFL1C|55968,CENPB|1059,2.0
NSFL1C|55968,NOP56|10528,2.0
NUBP2|10101,MRPL28|10573,2.0
NUDC|10726,GPATCH3|63906,2.0
NUDCD1|84955,FAM91A1|157769,2.0
NUFIP2|57532,NF1|4763,2.0
NUP54|53371,COPS4|51138,2.0
NUP88|4927,COPS3|8533,2.0
NXT2|55916,MAGT1|84061,2.0
NXT2|55916,MMGT1|93380,2.0
OAZ1|4946,NDUFA11|126328,2.0
OCLN|4950,MARVELD2|153562,2.0
OLA1|29789,CCT4|10575,2.0
OSBPL2|9885,DIDO1|11083,2.0
OSGIN2|734,ATP6V1C1|528,2.0
OTUB1|55611,NDUFS8|4728,2.0
OTUD6B|51633,COPS5|10987,2.0
OTUD6B|51633,DCAF13|25879,2.0
OTUD6B|51633,FAM91A1|157769,2.0
OTUD7B|56957,GON4L|54856,2.0
PACS2|23241,CDC42BPB|9578,2.0
PAFAH1B1|5048,ANKFY1|51479,2.0
PAGE2|203569,NEUROD4|58158,2.0
PANK2|80025,MAVS|57506,2.0
PCDH12|51294,CD93|22918,2.0
PCDH12|51294,COL4A2|1284,2.0
PCM1|5108,ATP6V1B2|526,2.0
PCM1|5108,INTS10|55174,2.0
PCNA|5111,MCM8|84515,2.0
PDAP1|11333,CPSF4|10898,2.0
PDAP1|11333,GNB2|2783,2.0
PDPK1|5170,CREBBP|1387,2.0
PDZD11|51248,MCTS1|28985,2.0
PECAM1|5175,CD34|947,2.0
PELP1|27043,MYBBP1A|10514,2.0
PEX14|5195,KIAA2013|90231,2.0
PEX5|5830,NOP2|4839,2.0
PFAS|5198,MYBBP1A|10514,2.0
PFDN6|10471,CSNK2B|1460,2.0
PHF5A|84844,ADSL|158,2.0
PI4KA|5297,MAPK1|5594,2.0
PIAS1|8554,FEM1B|10116,2.0
PIK3C3|5289,DYM|54808,2.0
PIK3C3|5289,ELP2|55250,2.0
PIN1|5300,LSM7|51690,2.0
PIN1|5300,NDUFB7|4713,2.0
PJA2|9867,FBXL17|64839,2.0
PJA2|9867,GIN1|54826,2.0
PKMYT1|9088,CCNF|899,2.0
PLEK|5341,LCP2|3937,2.0
PLVAP|83483,EXOC3L2|90332,2.0
PLVAP|83483,KDR|3791,2.0
PNO1|56902,GPN1|11321,2.0
PNPLA5|150379,NEUROG1|4762,2.0
PNPT1|87178,PNO1|56902,2.0
POLA2|23649,CDCA5|113130,2.0
POLE2|5427,MTHFD1|4522,2.0
POLR1B|84172,DDX18|8886,2.0
POLR1C|9533,MAD2L1BP|9587,2.0
POLR1D|51082,LNX2|222484,2.0
POLR2F|5435,DRG1|4733,2.0
POLR2J|5439,ARF5|381,2.0
POLR2K|5440,EBAG9|9166,2.0
POLR3K|51728,MRPS34|65993,2.0
POM121|9883,BAZ1B|9031,2.0
POMP|51371,MTIF3|219402,2.0
POP7|10248,CPSF4|10898,2.0
PPAN|56342,FARSA|2193,2.0
PPAT|5471,POLR2B|5431,2.0
PPIA|5478,BZW2|28969,2.0
PPIA|5478,MRPS17|51373,2.0
PPIB|5479,PDIA3|2923,2.0
PPIP5K2|23262,PJA2|9867,2.0
PPM1A|5494,MPP5|64398,2.0
PPM1A|5494,NUMB|8650,2.0
PPM1D|8493,APPBP2|10513,2.0
PPP1CC|5501,MRPL42|28977,2.0
PPP1R16A|84988,DGAT1|8694,2.0
PPP1R16A|84988,LRRC14|9684,2.0
PPP1R8|5511,DDOST|1650,2.0
PPP1R8|5511,MED18|54797,2.0
PPP2CA|5515,CDC42SE2|56990,2.0
PPP2R2A|5520,KCTD9|54793,2.0
PPP2R2A|5520,POLR3D|661,2.0
PPP2R5E|5529,KIAA0586|9786,2.0
PPP2R5E|5529,NUMB|8650,2.0
PRKDC|5591,MCM4|4173,2.0
PRPF31|26121,BCL2L12|83596,2.0
PSENEN|55851,COX6B1|1340,2.0
PSMA2|5683,H2AFV|94239,2.0
PSMA4|5685,FBXO22|26263,2.0
PSMB1|5689,PCMT1|5110,2.0
PSMB1|5689,PDCD2|5134,2.0
PSMB3|5691,NME1|4830,2.0
PSMB5|5693,APEX1|328,2.0
PSMB6|5694,DRG2|1819,2.0
PSMD10|5716,CUL4B|8450,2.0
PSMD10|5716,NXT2|55916,2.0
PSMD4|5710,PIPSL|266971,2.0
PSME2|5721,PSMA3|5684,2.0
PSME2|5721,PSMA6|5687,2.0
PSMF1|9491,NOP56|10528,2.0
PSMG2|56984,CHMP1B|57132,2.0
PTBP1|5725,LMNB2|84823,2.0
PTCD1|26024,CPSF4|10898,2.0
PTGES2|80142,PMPCA|23203,2.0
PTK2|5747,HSF1|3297,2.0
PTPN11|5781,NAA25|80018,2.0
PTPN9|5780,FEM1B|10116,2.0
PUF60|22827,GPAA1|8733,2.0
PUS1|80324,DDX51|317781,2.0
PUS1|80324,DDX54|79039,2.0
R3HCC1|203069,INTS9|55756,2.0
RAB18|22931,ABI1|10006,2.0
RAB1B|81876,CFL1|1072,2.0
RAB2A|5862,AZIN1|51582,2.0
RAB40C|57799,MGRN1|23295,2.0
RAC1|5879,KDELR2|11014,2.0
RAD21|5885,FAM91A1|157769,2.0
RAE1|8480,DPM1|8813,2.0
RALBP1|10928,ANKRD12|23253,2.0
RALGAPB|57148,ARFGEF2|10564,2.0
RALGAPB|57148,KIF3B|9371,2.0
RALGAPB|57148,NCOA3|8202,2.0
RALY|22913,CTNNBL1|56259,2.0
RANBP6|26953,KLHL9|55958,2.0
RANGAP1|5905,POLR3H|171568,2.0
RARS|5917,NPM1|4869,2.0
RASAL3|64926,ARHGAP9|64333,2.0
RAVER1|125950,CHERP|10523,2.0
RAVER1|125950,MLLT1|4298,2.0
RB1CC1|9821,ATP6V1H|51606,2.0
RBBP4|5928,EIF3I|8668,2.0
RBM25|58517,ACIN1|22985,2.0
RBMX2|51634,NKAP|79576,2.0
RC3H2|54542,GTF3C4|9329,2.0
RCC1|1104,MRTO4|51154,2.0
REEP4|80346,PCM1|5108,2.0
REEP4|80346,POLR3D|661,2.0
RER1|11079,AURKAIP1|54998,2.0
RFC3|5983,HMGB1|3146,2.0
RGPD4|285190,RANBP2|5903,2.0
RHOJ|57381,MYCT1|80177,2.0
RINT1|60561,PMPCB|9512,2.0
RNASEH2A|10535,ASF1B|55723,2.0
RNASEH2B|79621,KPNA3|3839,2.0
RNASEH2B|79621,NUFIP1|26747,2.0
RNASEK|440400,PFN1|5216,2.0
RNF111|54778,RFX7|64864,2.0
RNF167|26001,GPS2|2874,2.0
RNF170|81790,HOOK3|84376,2.0
RNF6|6049,MPHOSPH8|54737,2.0
ROBO4|54538,CD93|22918,2.0
ROMO1|140823,EDEM2|55741,2.0
RPA2|6118,PPP1R8|5511,2.0
RPAIN|84268,C1QBP|708,2.0
RPAP1|26015,CDAN1|146059,2.0
RPAP1|26015,INO80|54617,2.0
RPF1|80135,C1orf52|148423,2.0
RPL29|6159,RPL24|6152,2.0
RPL30|6156,PABPC3|5042,2.0
RPL32|6161,RPL12|6136,2.0
RPL36|25873,RPL13|6137,2.0
RPL37|6167,RPL35A|6165,2.0
RPL37A|6168,RPL37|6167,2.0
RPL38|6169,NME2|4831,2.0
RPL38|6169,RPL23A|6147,2.0
RPL38|6169,RPL27|6155,2.0
RPL4|6124,ANP32A|8125,2.0
RPL6|6128,HNRNPA1|3178,2.0
RPL7|6129,RPL30|6156,2.0
RPL8|6132,CYC1|1537,2.0
RPL8|6132,EXOSC4|54512,2.0
RPL8|6132,MAF1|84232,2.0
RPLP2|6181,EIF3F|8665,2.0
RPRD2|23248,CEP350|9857,2.0
RPRD2|23248,POGK|57645,2.0
RPS10|6204,RPL7A|6130,2.0
RPS13|6207,EEF1B2|1933,2.0
RPS13|6207,RPL29|6159,2.0
RPS14|6208,RPL15|6138,2.0
RPS16|6217,EIF3K|27335,2.0
RPS2|6187,RPL3|6122,2.0
RPS23|6228,COX7C|1350,2.0
RPS23|6228,RPS13|6207,2.0
RPS25|6230,FAU|2197,2.0
RPS3|6188,RPLP0|6175,2.0
RPS3|6188,RPS11|6205,2.0
RPS3|6188,RPS19|6223,2.0
RPS4X|6191,RPL10|6134,2.0
RPS5|6193,RPL10A|4736,2.0
RPS9|6203,RPL3|6122,2.0
RPS9|6203,RPS2|6187,2.0
RPS9|6203,RPS3A|6189,2.0
RPSA|3921,RPL14|9045,2.0
RRP12|23223,NOLC1|9221,2.0
RRP9|9136,GNL3|26354,2.0
RTN4IP1|84816,QRSL1|55278,2.0
S1PR1|1901,CDH5|1003,2.0
S1PR1|1901,CLEC14A|161198,2.0
SAFB2|9667,SAFB|6294,2.0
SAP18|10284,POLR1D|51082,2.0
SASH3|54440,IKZF1|10320,2.0
SCAF1|58506,FIZ1|84922,2.0
SCAMP3|10067,B4GALT3|8703,2.0
SCNM1|79005,HAX1|10456,2.0
SCRIB|23513,FAM83H|286077,2.0
SCYL2|55681,FRS2|10818,2.0
SCYL2|55681,PPTC7|160760,2.0
SDC2|6383,IGFBP7|3490,2.0
SEC24A|10802,PRRC1|133619,2.0
SEC24B|10427,DNAJB14|79982,2.0
SEH1L|81929,NDUFV2|4729,2.0
SERF2|10169,DNAJC17|55192,2.0
SERINC3|10955,ITCH|83737,2.0
SERPINA12|145264,GAD2|2572,2.0
SF3A3|10946,C1orf109|54955,2.0
SF3A3|10946,DPH2|1802,2.0
SF3B3|23450,DDX19A|55308,2.0
SH3BGRL3|83442,CAPZB|832,2.0
SHARPIN|81858,COMMD5|28991,2.0
SHARPIN|81858,PUF60|22827,2.0
SIGMAR1|10280,RCL1|10171,2.0
SIKE1|80143,BCAS2|10286,2.0
SIN3A|25942,CSNK1G1|53944,2.0
SLC19A1|6573,RRP1B|23076,2.0
SLC25A11|8402,PSMB6|5694,2.0
SLC25A14|9016,MCTS1|28985,2.0
SLC25A32|81034,EBAG9|9166,2.0
SLC25A32|81034,FAM91A1|157769,2.0
SLC25A32|81034,MTDH|92140,2.0
SLC26A11|284129,SGSH|6448,2.0
SLC30A9|10463,PDS5A|23244,2.0
SLC7A5|8140,SLC3A2|6520,2.0
SMAD4|4089,ELAC1|55520,2.0
SMARCA5|8467,NAA15|80155,2.0
SMARCE1|6605,CCDC43|124808,2.0
SMG1|23049,RBBP6|5930,2.0
SNRPB|6628,C20orf27|54976,2.0
SNRPB|6628,IDH3B|3420,2.0
SNRPB|6628,PSMF1|9491,2.0
SNRPB2|6629,CRLS1|54675,2.0
SNRPC|6631,PFDN6|10471,2.0
SNRPD3|6634,DRG1|4733,2.0
SNRPE|6635,PFDN2|5202,2.0
SNRPF|6636,NDUFA12|55967,2.0
SNRPF|6636,PUS1|80324,2.0
SNRPG|6637,HSPE1|3336,2.0
SNTG1|54212,NEUROG1|4762,2.0
SNW1|22938,ALKBH1|8846,2.0
SNX3|8724,CCNC|892,2.0
SNX5|27131,RBBP9|10741,2.0
SNX6|58533,ACTR10|55860,2.0
SNX6|58533,GMFB|2764,2.0
SNX6|58533,KIAA0391|9692,2.0
SOCS4|122809,EXOC5|10640,2.0
SOCS4|122809,FANCM|57697,2.0
SOS2|6655,ARID4A|5926,2.0
SOS2|6655,PPM1A|5494,2.0
SPARC|6678,COL3A1|1281,2.0
SPRR2B|6701,LCE3E|353145,2.0
SPRR4|163778,LCE3E|353145,2.0
SSB|6741,CWC22|57703,2.0
SSB|6741,NOP58|51602,2.0
SSNA1|8636,EDF1|8721,2.0
SSR3|6747,SLC33A1|9197,2.0
SSRP1|6749,CDCA5|113130,2.0
SSRP1|6749,FEN1|2237,2.0
STAG2|10735,PHF6|84295,2.0
STAT1|6772,PARP9|83666,2.0
STAU1|6780,NCOA6|23054,2.0
STIP1|10963,CCDC86|79080,2.0
STK24|8428,CDC16|8881,2.0
STK35|140901,CENPB|1059,2.0
STRN|6801,ASXL2|55252,2.0
STUB1|10273,NUBP2|10101,2.0
SUPT16H|11198,PARP2|10038,2.0
SUV39H2|79723,MCM10|55388,2.0
SYCN|342898,CELA2B|51032,2.0
SYCP1|6847,PNPLA5|150379,2.0
SYNRG|11276,MED1|5469,2.0
TACC3|10460,NCAPG|64151,2.0
TADA1|117143,POLR3C|10623,2.0
TAF15|8148,AATF|26574,2.0
TAF15|8148,DNAJC7|7266,2.0
TAF15|8148,FTSJ3|117246,2.0
TAF2|6873,NUDCD1|84955,2.0
TAF9|6880,MRPS27|23107,2.0
TAF9|6880,NDUFAF2|91942,2.0
TAGLN|6876,LMOD1|25802,2.0
TARBP2|6895,C12orf10|60314,2.0
TARS2|80222,NDUFS2|4720,2.0
TBC1D10C|374403,RASAL3|64926,2.0
TBC1D10C|374403,SASH3|54440,2.0
TBC1D20|128637,CENPB|1059,2.0
TBC1D20|128637,FKBP1A|2280,2.0
TBC1D20|128637,SRXN1|140809,2.0
TBCA|6902,CDK7|1022,2.0
TBP|6908,PDCD2|5134,2.0
TCEA1|6917,LYPLA1|10434,2.0
TCEAL6|158931,TCEAL3|85012,2.0
TCF19|6941,KIFC1|3833,2.0
TEK|7010,S1PR1|1901,2.0
TFAP2B|7021,GIP|2695,2.0
TFAP2B|7021,OR12D2|26529,2.0
TFAP2D|83741,PAGE2|203569,2.0
TFB2M|64216,SDHC|6391,2.0
TFB2M|64216,TADA1|117143,2.0
THOP1|7064,SGTA|6449,2.0
TIE1|7075,CDH5|1003,2.0
TIE1|7075,HSPA12B|116835,2.0
TIMM13|26517,FBXW9|84261,2.0
TIMM17B|10245,FTSJ1|24140,2.0
TIMM22|29928,PSMB6|5694,2.0
TIMM22|29928,SLC25A11|8402,2.0
TIMM50|92609,SNRPD2|6633,2.0
TK1|7083,BIRC5|332,2.0
TM9SF4|9777,KIF3B|9371,2.0
TMED7|51014,SLC25A46|91137,2.0
TMEM104|54868,GRB2|2885,2.0
TMEM161A|54929,FARSA|2193,2.0
TMEM68|137695,TCEA1|6917,2.0
TMEM70|54968,ARMC1|55156,2.0
TMOD3|29766,DPP8|54878,2.0
TMOD3|29766,MAPK6|5597,2.0
TMOD3|29766,RNF111|54778,2.0
TMPRSS11F|389208,CRCT1|54544,2.0
TMX1|81542,GMFB|2764,2.0
TMX1|81542,MPP5|64398,2.0
TMX1|81542,PPP2R5E|5529,2.0
TNFRSF10A|8797,CHMP7|91782,2.0
TNKS|8658,CHMP7|91782,2.0
TOMM20|9804,RAB4A|5867,2.0
TOP3A|7156,SMCR8|140775,2.0
TOPORS|10210,RNF38|152006,2.0
TP53RK|112858,DPM1|8813,2.0
TP53RK|112858,MOCS3|27304,2.0
TPI1|7167,PHB2|11331,2.0
TRAIP|10293,POC1A|25886,2.0
TRAPPC1|58485,DRG2|1819,2.0
TRAPPC3|27095,ADPRHL2|54936,2.0
TRAPPC6B|122553,EXOC5|10640,2.0
TRAPPC9|83696,HSF1|3297,2.0
TRIM28|10155,GRWD1|83743,2.0
TRIM28|10155,RUVBL2|10856,2.0
TRIP13|9319,CCT5|22948,2.0
TRMT6|51605,MCM8|84515,2.0
TRMT6|51605,PANK2|80025,2.0
TRMT6|51605,SNRPB2|6629,2.0
TRPC4AP|26133,RALGAPB|57148,2.0
TSNAX|7257,TADA1|117143,2.0
TSNAX|7257,TIPRL|261726,2.0
TSPY1|7258,GPR50|9248,2.0
TSPY1|7258,RNF17|56163,2.0
TSPY1|7258,SLC17A6|57084,2.0
TSPY4|728395,CACNG3|10368,2.0
TSR1|55720,COX10|1352,2.0
TSR1|55720,CRK|1398,2.0
TSR1|55720,MYBBP1A|10514,2.0
TSR1|55720,SMYD4|114826,2.0
TTC3|7267,BRWD1|54014,2.0
TTLL5|23093,MTHFD1|4522,2.0
TUBGCP3|10426,TMTC4|84899,2.0
TUBGCP6|85378,HDAC10|83933,2.0
TULP3|7289,ADIPOR2|79602,2.0
TXLNG|55787,MED14|9282,2.0
TXNDC17|84817,PSMB6|5694,2.0
TXNL1|9352,IER3IP1|51124,2.0
TXNL4A|10907,NARS|4677,2.0
TYROBP|7305,LAPTM5|7805,2.0
UBA1|7317,SYAP1|94056,2.0
UBA3|9039,C3orf38|285237,2.0
UBA52|7311,C19orf53|28974,2.0
UBAC2|337867,NDFIP2|54602,2.0
UBAP1|51271,CHMP5|51510,2.0
UBE2A|7319,MCTS1|28985,2.0
UBE2A|7319,PSMD10|5716,2.0
UBE2D2|7322,MRPS36|92259,2.0
UBE2M|9040,BCL2L12|83596,2.0
UBE2N|7334,CCT2|10576,2.0
UBE2W|55284,PEX2|5828,2.0
UBE2W|55284,TRAM1|23471,2.0
UBE3A|7337,AQR|9716,2.0
UBE3A|7337,IREB2|3658,2.0
UBL7|84993,SNUPN|10073,2.0
UBN2|254048,MKLN1|4289,2.0
UBOX5|22888,NSFL1C|55968,2.0
UBOX5|22888,RBCK1|10616,2.0
UFM1|51569,ELF1|1997,2.0
ULK3|25989,MAN2C1|4123,2.0
UNCX|340260,LUZP4|51213,2.0
UQCR10|29796,RBX1|9978,2.0
UQCR11|10975,NDUFA7|4701,2.0
UQCR11|10975,NDUFS7|374291,2.0
UQCRB|7381,EIF3H|8667,2.0
UQCRFS1|7386,EIF3K|27335,2.0
URB1|9875,MCM3AP|8888,2.0
URB2|9816,ISG20L2|81875,2.0
USP16|10600,CCT8|10694,2.0
USP16|10600,MORC3|23515,2.0
USP19|10869,DHX30|22907,2.0
USP24|23358,FOXJ3|22887,2.0
USP36|57602,RPTOR|57521,2.0
USP48|84196,EXOSC10|5394,2.0
USP8|9101,DPP8|54878,2.0
USP8|9101,FEM1B|10116,2.0
USP8|9101,RNF111|54778,2.0
USP8|9101,SECISBP2L|9728,2.0
UTP18|51096,NME1|4830,2.0
UTP23|84294,EIF3H|8667,2.0
VAMP8|8673,RNF181|51255,2.0
VBP1|7411,NXT2|55916,2.0
VCAN|1462,COL6A3|1293,2.0
VEZT|55591,FGD6|55785,2.0
VKORC1L1|154807,CRCP|27297,2.0
VPS16|64601,CDS2|8760,2.0
VPS16|64601,NSFL1C|55968,2.0
VPS16|64601,PSMF1|9491,2.0
VPS26A|9559,UBE2D1|7321,2.0
VPS28|51160,COMMD5|28991,2.0
VPS29|51699,ARPC3|10094,2.0
VPS36|51028,MED4|29079,2.0
VPS36|51028,N4BP2L2|10443,2.0
VPS37A|137492,BIN3|55909,2.0
VPS41|27072,CDK13|8621,2.0
VPS41|27072,SNX13|23161,2.0
VPS4B|9525,ATP8B1|5205,2.0
VPS4B|9525,PIGN|23556,2.0
VPS72|6944,POLR3C|10623,2.0
WDR12|55759,DDX18|8886,2.0
WDR12|55759,MARS2|92935,2.0
WDR13|64743,CCDC22|28952,2.0
WDR26|80232,FBXO28|23219,2.0
WDR3|10885,TTF2|8458,2.0
WDR36|134430,PGGT1B|5229,2.0
WDR36|134430,SLC25A46|91137,2.0
WDR43|23160,PNPT1|87178,2.0
WDR61|80349,FBXO22|26263,2.0
WDR76|79968,BUB1B|701,2.0
WDR76|79968,FANCI|55215,2.0
WDR81|124997,CTNS|1497,2.0
WIZ|58525,BRD4|23476,2.0
WTAP|9589,KATNA1|11104,2.0
XIAP|331,RAP2C|57826,2.0
XIAP|331,THOC2|57187,2.0
XPO7|23039,ELP3|55140,2.0
XPO7|23039,PPP2R2A|5520,2.0
XPO7|23039,TRIM35|23087,2.0
XRCC6|2547,RANBP1|5902,2.0
YKT6|10652,CCM2|83605,2.0
YKT6|10652,FBXL18|80028,2.0
YTHDF1|54915,GMEB2|26205,2.0
YTHDF3|253943,RAB2A|5862,2.0
YWHAB|7529,STK4|6789,2.0
YWHAE|7531,EIF4A1|1973,2.0
YWHAE|7531,OVCA2|124641,2.0
YWHAE|7531,PFN1|5216,2.0
YWHAZ|7534,EBAG9|9166,2.0
YY1AP1|55249,PI4KB|5298,2.0
ZBED4|9889,TCF20|6942,2.0
ZBTB33|10009,XIAP|331,2.0
ZC3H11A|9877,GON4L|54856,2.0
ZC3H13|23091,AKAP11|11215,2.0
ZC3H15|55854,DDX18|8886,2.0
ZC3H15|55854,WDR12|55759,2.0
ZC3H18|124245,DHX38|9785,2.0
ZC3H3|23144,FAM83H|286077,2.0
ZC3H3|23144,LRRC14|9684,2.0
ZC3H3|23144,TIGD5|84948,2.0
ZCCHC10|54819,SKP1|6500,2.0
ZCCHC3|85364,FASTKD5|60493,2.0
ZCCHC3|85364,MRPS26|64949,2.0
ZCCHC3|85364,UBOX5|22888,2.0
ZCCHC7|84186,CLTA|1211,2.0
ZCCHC7|84186,RPS6|6194,2.0
ZEB1|6935,TCF4|6925,2.0
ZFAND1|79752,ARMC1|55156,2.0
ZFAND1|79752,NUDCD1|84955,2.0
ZFAND1|79752,TATDN1|83940,2.0
ZFX|7543,DDX3X|1654,2.0
ZFY|7544,UTY|7404,2.0
ZFYVE21|79038,BTBD6|90135,2.0
ZGPAT|84619,ADRM1|11047,2.0
ZMYM5|9205,ZMYM2|7750,2.0
